%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
            -7.75       0.51362482            0.625       -4110.5976          2007480        4470.8519       -4.1147124        2009.4895        4.4753272       -0.0051707         2.525199      0.005623862        2007489.2        2009.4987        2.5252106 
             -7.5       0.49705627            0.125       -2239.1066        2020481.8        689.56601       -2.2413479        2022.5043       0.69025626    -0.0028165609        2.5415539     0.0008674016        2020483.2        2022.5057        2.5415556 
             -7.5       0.49705627            0.375       -2441.1099        2021033.8        1782.7727       -2.4435535        2023.0569        1.7845573    -0.0030706599        2.5422482     0.0022425408        2021036.1        2023.0591        2.5422511 
             -7.5       0.49705627            0.625        180.29566        2019041.7        3038.3934       0.18047614        2021.0628        3.0414349    0.00022679301        2.5397424     0.0038219798          2019044        2021.0651        2.5397453 
            -7.25       0.48048773            0.125       -1378.7374        2020066.5        700.90667       -1.3801175        2022.0886       0.70160827    -0.0017343068        2.5410315    0.00088166696        2020067.1        2022.0892        2.5410322 
            -7.25       0.48048773            0.375       -1109.9191        2020805.2        1971.1555       -1.1110301         2022.828        1.9731286    -0.0013961617        2.5419606     0.0024795066        2020806.4        2022.8293        2.5419622 
            -7.25       0.48048773            0.625        1450.9539        2019258.9        2886.3921        1.4524063        2021.2801        2.8892814     0.0018251476        2.5400155     0.0036307781        2019261.5        2021.2827        2.5400188 
               -7       0.46391919            0.125       -523.44167        2019784.3        564.38773      -0.52396563        2021.8061       0.56495268   -0.00065843463        2.5406765    0.00070994047        2019784.5        2021.8063        2.5406767 
               -7       0.46391919            0.375       -228.10266        2020030.1        1925.4252      -0.22833099        2022.0521        1.9273526   -0.00028692919        2.5409856     0.0024219827          2020031         2022.053        2.5409868 
               -7       0.46391919            0.625        1956.6724        2023694.9        3089.9109         1.958631        2025.7206        3.0930039     0.0024612883        2.5455956     0.0038867834        2023698.2        2025.7239        2.5455997 
            -7.75       0.77043723            0.125       -5429.5581        2014579.3        783.81462       -5.4349931        2016.5959       0.78459921    -0.0068298138        2.5341292    0.00098595645        2014586.8        2016.6034        2.5341386 
            -7.75       0.77043723            0.375       -6071.9292        2016750.1        1884.9332       -6.0780072        2018.7688          1.88682    -0.0076378491        2.5368597     0.0023710479        2016760.1        2018.7789        2.5368723 
            -7.75       0.77043723            0.625       -6081.2462          1990552        6608.4043       -6.0873335        1992.5445        6.6150193    -0.0076495689        2.5039053     0.0083126785        1990572.3        1992.5648        2.5039308 
             -7.5       0.74558441            0.125       -3319.4517          2017711        1006.3933       -3.3227744        2019.7308        1.0074007    -0.0041755215        2.5380686      0.001265937          2017714        2019.7338        2.5380723 
             -7.5       0.74558441            0.375       -3616.7704        2018088.7        2585.7984       -3.6203908        2020.1088        2.5883867    -0.0045495173        2.5385436     0.0032526627        2018093.6        2020.1137        2.5385498 
             -7.5       0.74558441            0.625        392.90659        2016050.4        4474.0969       0.39329989        2018.0685        4.4785755    0.00049423522        2.5359796     0.0056279439        2016055.4        2018.0735        2.5359859 
            -7.25        0.7207316            0.125        -2002.397        2017509.5        1019.8535       -2.0044014         2019.529        1.0208744    -0.0025188051         2.537815     0.0012828686        2017510.7        2019.5302        2.5378165 
            -7.25        0.7207316            0.375       -1613.3871        2018310.8        2880.7073       -1.6150021        2020.3311        2.8835909    -0.0020294715         2.538823     0.0036236272        2018313.5        2020.3338        2.5388264 
            -7.25        0.7207316            0.625         2241.687        2016080.9        4255.0365        2.2439309         2018.099        4.2592958     0.0028198068        2.5360179      0.005352389        2016086.6        2018.1047        2.5360252 
               -7       0.69587878            0.125       -801.06695        2017547.5        810.87363      -0.80186882        2019.5671       0.81168532    -0.0010076581        2.5378628     0.0010199939        2017547.8        2019.5674        2.5378632 
               -7       0.69587878            0.375       -374.09023        2017412.4        2764.8863      -0.37446469        2019.4318         2.767654   -0.00047056621        2.5376928     0.0034779366        2017414.3        2019.4337        2.5376953 
               -7       0.69587878            0.625        2854.0765        2024110.2        4480.0274        2.8569334        2026.1363        4.4845119     0.0035901284         2.546118     0.0056354038        2024117.2        2026.1433        2.5461268 
            -7.75        1.0272496            0.125       -7091.5782        2009360.3        1017.0517       -7.0986769        2011.3717        1.0180697    -0.0089204605        2.5275642     0.0012793442        2009373.1        2011.3845        2.5275803 
            -7.75        1.0272496            0.375       -7943.3798        2013067.8        2411.9025       -7.9513312        2015.0828        2.4143169    -0.0099919374        2.5322278       0.00303392        2013084.9           2015.1        2.5322493 
            -7.75        1.0272496            0.625       -7858.4078        1966237.6        8783.4457       -7.8662741        1968.2058         8.792238    -0.0098850515        2.4733203      0.011048652        1966272.9        1968.2411        2.4733648 
             -7.5       0.99411255            0.125       -3827.3848        2013587.3        1319.4739        -3.831216        2015.6029        1.3207947    -0.0048144481        2.5328813     0.0016597595        2013591.4         2015.607        2.5328865 
             -7.5       0.99411255            0.375       -4219.3583        2013715.4        3402.5343       -4.2235819        2015.7312        3.4059402    -0.0053075095        2.5330425     0.0042800307        2013722.7        2015.7385        2.5330517 
             -7.5       0.99411255            0.625        1262.9196        2011608.4        5959.4081        1.2641837         2013.622        5.9653734     0.0015886201         2.530392     0.0074963093        2011617.6        2013.6312        2.5304036 
            -7.25       0.96097546            0.125       -2134.0713        2014185.5        1337.9828       -2.1362075        2016.2017        1.3393221    -0.0026844375        2.5336338     0.0016830418        2014187.1        2016.2033        2.5336358 
            -7.25       0.96097546            0.375       -1619.3844        2015069.2        3776.6086       -1.6210054        2017.0863        3.7803889    -0.0020370155        2.5347454     0.0047505769        2015073.4        2017.0905        2.5347507 
            -7.25       0.96097546            0.625        3568.2909        2011824.3        5635.0136        3.5718627        2013.8382        5.6406542     0.0044885351        2.5306637     0.0070882552        2011835.4        2013.8492        2.5306776 
               -7       0.92783838            0.125       -1014.7446        2014728.7        1055.7113       -1.0157603        2016.7454        1.0567681    -0.0012764421        2.5343171      0.001327974        2014729.2         2016.746        2.5343177 
               -7       0.92783838            0.375       -445.74433        2014060.6        3602.9437      -0.44619052        2016.0767        3.6065503   -0.00056069955        2.5334767     0.0045321248        2014063.9          2016.08        2.5334808 
               -7       0.92783838            0.625        3881.8229        2024918.9        5886.7921        3.8857086        2026.9458        5.8926848     0.0048829255        2.5471352     0.0074049661        2024931.2        2026.9581        2.5471507 
            -7.75         1.284062            0.125       -8284.6987          2001641         1234.725       -8.2929917        2003.6447         1.235961     -0.010421281        2.5178541     0.0015531544        2001658.5        2003.6622        2.5178762 
            -7.75         1.284062            0.375       -9347.8682        2007372.9        2857.2286       -9.3572254        2009.3823        2.8600887     -0.011758636        2.5250643     0.0035940934        2007396.7        2009.4061        2.5250942 
            -7.75         1.284062            0.625       -9129.6304        1933153.6        10985.303       -9.1387692        1935.0886        10.996299     -0.011484116        2.4317041      0.013818357        1933206.3        1935.1415        2.4317705 
             -7.5        1.2426407            0.125       -3456.0789        2008005.8        1627.2102       -3.4595384        2010.0159         1.628839    -0.0043473842        2.5258604     0.0020468595        2008009.5        2010.0195         2.525865 
             -7.5        1.2426407            0.375       -3924.5087        2007797.5        4175.6475       -3.9284372        2009.8073        4.1798273    -0.0049366197        2.5255983     0.0052525259        2007805.6        2009.8155        2.5256086 
             -7.5        1.2426407            0.625        3207.3737        2005544.1        7454.5406        3.2105843        2007.5517        7.4620026     0.0040345392        2.5227638     0.0093770291        2005560.5        2007.5681        2.5227845 
            -7.25        1.2012193            0.125       -1577.8948        2010323.6        1660.9986       -1.5794742        2012.3359        1.6626613    -0.0019848259        2.5287759     0.0020893618        2010324.9        2012.3372        2.5287775 
            -7.25        1.2012193            0.375       -928.25338        2011330.2         4693.834      -0.92918256        2013.3436        4.6985326    -0.0011676452        2.5300422     0.0059043502        2011335.9        2013.3493        2.5300493 
            -7.25        1.2012193            0.625        5738.0184        2006661.2         7068.478        5.7437622        2008.6699        7.0755535     0.0072178244        2.5241691     0.0088914028        2006681.9        2008.6906         2.524195 
               -7         1.159798            0.125       -901.75152        2011736.1        1295.2091      -0.90265417        2013.7499        1.2965056    -0.0011343087        2.5305527      0.001629237        2011736.7        2013.7505        2.5305535 
               -7         1.159798            0.375       -195.30226        2010387.1        4420.7648      -0.19549776        2012.3995          4.42519   -0.00024566973        2.5288558     0.0055608578          2010392        2012.4044        2.5288619 
               -7         1.159798            0.625        5291.0588        2026526.4        7305.6085        5.2963552        2028.5549        7.3129214     0.0066555962        2.5491573     0.0091896881        2026546.5         2028.575        2.5491826 
            -7.75        1.5408745            0.125       -8880.4649        1989972.8        1438.2977       -8.8893543        1991.9648        1.4397374     -0.011170692        2.5031768     0.0018092274        1989993.2        1991.9852        2.5032024 
            -7.75        1.5408745            0.375       -10146.531        1998321.7        3170.3155       -10.156688         2000.322         3.173489      -0.01276327        2.5136788     0.0039879239        1998349.9        2000.3503        2.5137143 
            -7.75        1.5408745            0.625       -9669.8399        1889004.1        13205.433       -9.6795194         1890.895        13.218652     -0.012163643        2.3761687      0.016611048          1889075         1890.966        2.3762579 
             -7.5        1.4911688            0.125        -1476.712        2000774.8        1930.0193       -1.4781902        2002.7776        1.9319512    -0.0018575485        2.5167646     0.0024277615        2000776.3        2002.7791        2.5167664 
             -7.5        1.4911688            0.375       -1990.3159          2000158        4920.0439       -1.9923082        2002.1602        4.9249689    -0.0025036083        2.5159887     0.0061888985        2000165.1        2002.1672        2.5159976 
             -7.5        1.4911688            0.625        7090.0189          1997463        8996.3981         7.097116        1999.4624        9.0054035      0.008918499        2.5125986      0.011316524        1997495.8        1999.4953        2.5126399 
            -7.25        1.4414632            0.125        567.73354        2005927.3        1985.3139       0.56830184        2007.9352        1.9873012    0.00071414915        2.5232458     0.0024973164        2005928.3        2007.9363        2.5232471 
            -7.25        1.4414632            0.375        1382.9154        2007077.4         5653.952        1.3842997        2009.0865        5.6596116     0.0017395623        2.5246925     0.0071120777        2007085.8        2009.0949        2.5247031 
            -7.25        1.4414632            0.625        9685.6488        2000704.5        8598.6585        9.6953441        2002.7072        8.6072658      0.012183529        2.5166761      0.010816209        2000746.4        2002.7492        2.5167288 
               -7        1.3917576            0.125        -140.8339        2009509.2         1535.984      -0.14097487        2011.5207        1.5375215   -0.00017715425        2.5277514     0.0019321065        2009509.7        2011.5213        2.5277522 
               -7        1.3917576            0.375        720.40226        2007308.7        5255.7551       0.72112338         2009.318        5.2610161    0.00090619037        2.5249835     0.0066111878        2007315.7         2009.325        2.5249923 
               -7        1.3917576            0.625        7427.0094        2029842.9        8784.8587        7.4344439        2031.8748        8.7936523     0.0093423977        2.5533292      0.011050429        2029875.5        2031.9074        2.5533702 
            -7.75        1.7976869            0.125       -7755.0757        1971167.5        1662.5621       -7.7628385        1973.1406        1.6642263    -0.0097550706        2.4795216     0.0020913285        1971183.4        1973.1566        2.4795417 
            -7.75        1.7976869            0.375       -9223.7303        1982889.2        3450.7172       -9.2329632        1984.8741        3.4541714     -0.011602484        2.4942664     0.0043406398        1982913.7        1984.8986        2.4942971 
            -7.75        1.7976869            0.625       -8302.1502        1829453.2        15575.414       -8.3104607        1831.2845        15.591005     -0.010443233          2.30126      0.019592235        1829538.4        1831.3697        2.3013671 
             -7.5         1.739697            0.125        4735.5197        1990548.5         2250.891        4.7402599         1992.541        2.2531442     0.0059567863        2.5039009     0.0028313845        1990555.4        1992.5479        2.5039096 
             -7.5         1.739697            0.375        4187.4141        1989478.2        5700.7073        4.1916057        1991.4696        5.7064138     0.0052673271        2.5025545      0.007170891        1989490.7        1991.4822        2.5025704 
             -7.5         1.739697            0.625         15489.04          1986170        10661.487        15.504544        1988.1582        10.672159      0.019483585        2.4983933       0.01341103          1986259        1988.2473        2.4985052 
            -7.25        1.6817071            0.125        5937.3326          2002178        2335.2651        5.9432758        2004.1821        2.3376027     0.0074685407        2.5185296     0.0029375182        2002188.1        2004.1923        2.5185423 
            -7.25        1.6817071            0.375        6940.9135        2003561.7        6575.9272        6.9478614        2005.5673        6.5825097     0.0087309401        2.5202702     0.0082718257        2003584.5        2005.5901        2.5202989 
            -7.25        1.6817071            0.625        17078.052        1994860.1        10144.802        17.095148        1996.8569        10.154957      0.021482396        2.5093244      0.012761095          1994959        1996.9559        2.5094488 
               -7        1.6237172            0.125        1439.9077          2009454        1785.1562         1.441349        2011.4655        1.7869431     0.0018112526        2.5276821      0.002245539        2009455.3        2011.4668        2.5276837 
               -7        1.6237172            0.375        2480.6564        2006242.1        6099.4337        2.4831395        2008.2503        6.1055392     0.0031204052        2.5236418     0.0076724469        2006252.9        2008.2611        2.5236553 
               -7        1.6237172            0.625        10641.441        2036355.6        10328.961        10.652093         2038.394          10.3393      0.013385815        2.5615215      0.012992748        2036409.6        2038.4481        2.5615894 
            -7.75        2.0544993            0.125       -2923.4871        1937989.6        2049.2585       -2.9264135        1939.9295        2.0513098    -0.0036774397        2.4377873      0.002577752        1937992.9        1939.9328        2.4377915 
            -7.75        2.0544993            0.375       -4610.2584        1954441.4        3729.3742       -4.6148733        1956.3977        3.7331073    -0.0057992208        2.4584819      0.004691161        1954450.3        1956.4068        2.4584932 
            -7.75        2.0544993            0.625       -2865.8385        1745672.5        18098.361       -2.8687072        1747.4199        18.116477    -0.0036049238        2.1958727      0.022765837        1745768.7        1747.5162        2.1959936 
             -7.5        1.9882251            0.125        19627.784        1974707.2        2659.0654        19.647431        1976.6839        2.6617272       0.02468969        2.4839742      0.003344825        1974806.5        1976.7833        2.4840991 
             -7.5        1.9882251            0.375        19037.901        1973276.5        6608.1491        19.056958        1975.2518        6.6147639       0.02394768        2.4821746     0.0083123574        1973379.4        1975.3548         2.482304 
             -7.5        1.9882251            0.625        33341.741        1969281.7        12529.765        33.375116        1971.2529        12.542307      0.041940408        2.4771495      0.015761128        1969603.8        1971.5754        2.4775547 
            -7.25        1.9219509            0.125        18873.742        2000913.9        2729.9397        18.892635        2002.9168        2.7326723      0.023741185        2.5169395     0.0034339773        2001004.8        2003.0078        2.5170538 
            -7.25        1.9219509            0.375        20068.675        2002632.2        7740.7107        20.088764        2004.6368        7.7484591      0.025244285        2.5191009     0.0097370009        2002747.7        2004.7525        2.5192462 
            -7.25        1.9219509            0.625        32513.874        1990758.9        12013.063         32.54642        1992.7517        12.025088      0.040899038        2.5041656      0.015111171        1991060.7        1993.0537        2.5045452 
               -7        1.8556768            0.125        5870.8654          2014510        2050.5367        5.8767422        2016.5266        2.0525893      0.007384932         2.534042     0.0025793597        2014519.6        2016.5362        2.5340541 
               -7        1.8556768            0.375          7096.86        2010039.3        7109.0871         7.103964        2012.0513        7.1162033     0.0089271044        2.5284182     0.0089424848        2010064.4        2012.0764        2.5284498 
               -7        1.8556768            0.625        16953.165        2049312.4        12124.967        16.970135        2051.3638        12.137104      0.021325301        2.5778198      0.015251934        2049418.4        2051.4699        2.5779531 
            -7.75        2.3113117            0.125        10100.815        1873986.4        3366.8948        10.110926        1875.8622         3.370265      0.012705764         2.357278     0.0042351999        1874016.6        1875.8925        2.3573161 
            -7.75        2.3113117            0.375        7991.1927        1898808.2        5340.2095        7.9991919        1900.7089        5.3455551      0.010052081        2.3885012     0.0067174226        1898832.5        1900.7333        2.3885318 
            -7.75        2.3113117            0.625        11000.222        1620508.5        21560.713        11.011233        1622.1307        21.582295      0.013837124        2.0384295      0.027121112        1620689.3        1622.3116        2.0386569 
             -7.5        2.2367532            0.125        54203.613        1946278.5        3460.6747        54.257871        1948.2267        3.4641389      0.068182451        2.4482139     0.0043531653        1947036.2        1948.9852         2.449167 
             -7.5        2.2367532            0.375        53216.135        1945342.3        8079.1715        53.269404        1947.2896        8.0872588      0.066940308        2.4470363      0.010162749        1946086.8        1948.0349        2.4479728 
             -7.5        2.2367532            0.625        71304.784        1940752.6        14845.895        71.376161        1942.6953        14.860755      0.089693929        2.4412629      0.018674576        1942118.8        1944.0629        2.4429815 
            -7.25        2.1621948            0.125         49400.98        2004613.9        3237.2156         49.45043        2006.6205         3.240456      0.062141243        2.5215937     0.0040720771        2005225.1        2007.2323        2.5223626 
            -7.25        2.1621948            0.375        50573.502        2006891.2         9002.593        50.624126        2008.9001        9.0116046      0.063616152        2.5244583      0.011324316        2007548.5        2009.5581        2.5252851 
            -7.25        2.1621948            0.625        65715.431        1990846.9        14070.325        65.781212        1992.8397         14.08441      0.082663109        2.5042762      0.017698991        1991980.9        1993.9748        2.5057027 
               -7        2.0876364            0.125        16951.017        2032216.1        2336.9184        16.967985        2034.2503        2.3392577      0.021322599        2.5563144     0.0029395979        2032288.1        2034.3224         2.556405 
               -7        2.0876364            0.375         18297.98        2026152.9        8089.7923        18.316297         2028.181        8.0978902      0.023016937        2.5486875      0.010176109        2026251.6        2028.2799        2.5488117 
               -7        2.0876364            0.625        30158.722        2076373.7        14038.499        30.188911        2078.4522        14.052551      0.037936505          2.61186      0.017658957        2076640.2        2078.7189        2.6121952 
            -7.75        2.5681241            0.125        37799.173          1745491        7454.6262         37.83701        1747.2382        7.4620882       0.04754739        2.1956443     0.0093771366        1745916.1        1747.6638        2.1961791 
            -7.75        2.5681241            0.375        34371.335        1785426.4        15088.903        34.405741        1787.2136        15.104007      0.043235529        2.2458789      0.018980254          1785821        1787.6086        2.2463752 
            -7.75        2.5681241            0.625        40480.891        1426097.8        31599.312        40.521413        1427.5253        31.630943      0.050920709        1.7938812      0.039748615        1427022.1        1428.4505        1.7950439 
             -7.5        2.4852814            0.125        127853.04        1887110.5        5640.5554        127.98102        1888.9995        5.6462016       0.16082569        2.3737868     0.0070952261          1891445        1893.3384        2.3792392 
             -7.5        2.4852814            0.375        124772.42          1889372        12648.497        124.89732        1891.2633        12.661158        0.1569506        2.3766315       0.01591048        1893529.7        1895.4251        2.3818614 
             -7.5        2.4852814            0.625        148145.38        1888339.4        19453.063        148.29368        1890.2296        19.472535       0.18635133        2.3753326      0.024469909        1894241.6        1896.1377        2.3827569 
            -7.25        2.4024387            0.125        118123.28        2017148.9        4010.6689        118.24152        2019.1681        4.0146836       0.14858667        2.5373615     0.0050450002        2020608.6        2022.6312        2.5417134 
            -7.25        2.4024387            0.375        118402.82        2020247.7        10762.629        118.52134        2022.2699        10.773403       0.14893831        2.5412593      0.013538257          2023743        2025.7687        2.5456561 
            -7.25        2.4024387            0.625        136087.03        1997491.3        16731.435        136.22325        1999.4908        16.748183       0.17118318        2.5126343      0.021046388        2002191.6        2004.1958        2.5185467 
               -7        2.3195959            0.125        43339.863        2079432.2        2637.6901        43.383247        2081.5137        2.6403304      0.054516996        2.6157073      0.003317937        2079885.5        2081.9674        2.6162774 
               -7        2.3195959            0.375         44696.25        2071462.9        9048.7537        44.740991        2073.5364        9.0578115      0.056223187        2.6056828      0.011382382        2071964.8        2074.0389        2.6063141 
               -7        2.3195959            0.625        59125.952        2134286.4        16202.904        59.185137        2136.4228        16.219123      0.074374237        2.6847081      0.020381551        2135166.7         2137.304        2.6858154 
            -7.75        2.8249365            0.125        60509.064        1536618.2        17478.676        60.569634        1538.1564        17.496172      0.076114047        1.9329043      0.021986339        1537908.4        1539.4479        1.9345273 
            -7.75        2.8249365            0.375        52847.103        1600589.9        45471.926        52.900003         1602.192        45.517443      0.066476104        2.0133739      0.057198906        1602107.5        1603.7112        2.0152829 
            -7.75        2.8249365            0.625         49508.95        1195811.8        56603.497        49.558508        1197.0088        56.660157      0.062277058        1.5042057      0.071201253          1198174        1199.3734        1.5071771 
             -7.5        2.7338095            0.125        240825.84        1734258.4        9822.6216         241.0669        1735.9944         9.832454       0.30293361        2.1815149      0.012355826        1750927.2        1752.6798        2.2024824 
             -7.5        2.7338095            0.375        229949.31        1739534.8        28171.066        230.17949        1741.2761        28.199265       0.28925207        2.1881521      0.035436242        1754893.6        1756.6503        2.2074719 
             -7.5        2.7338095            0.625        251303.63        1748315.7        34582.705        251.55519        1750.0658        34.617322       0.31611357        2.1991975       0.04350141        1766623.1        1768.3915        2.2222263 
            -7.25        2.6426825            0.125         285184.1        2014649.4        5068.1955        285.46957        2016.6661        5.0732688       0.35873164        2.5342174     0.0063752576        2034740.3        2036.7771        2.5594895 
            -7.25        2.6426825            0.375        280173.44        2018972.8         13210.13        280.45389        2020.9938        13.223353       0.35242876        2.5396557      0.016616956        2038362.8        2040.4032        2.5640463 
            -7.25        2.6426825            0.625        309486.54        1985267.3        20942.196        309.79634        1987.2545        20.963159       0.38930156        2.4972577      0.026343082        2009354.8        2011.3662        2.5275573 
               -7        2.5515555            0.125        123993.41        2204840.5        2739.2908        124.11753        2207.0475        2.7420328       0.15597069        2.7734577     0.0034457401        2208325.9        2210.5365         2.777842 
               -7        2.5515555            0.375        123580.79        2193020.6        10114.839        123.70449        2195.2159        10.124964       0.15545165        2.7585896      0.012723405        2196523.2        2198.7219        2.7629954 
               -7        2.5515555            0.625        143521.15        2272003.6        19359.995        143.66481        2274.2779        19.379375       0.18053453        2.8579419      0.024352841        2276614.5        2278.8934        2.8637419 
            -7.75        3.0817489            0.125        116176.83        1209882.8        21566.937        116.29312        1211.0939        21.588525       0.14613825        1.5219055      0.027128941        1215639.2        1216.8561        1.5291464 
            -7.75        3.0817489            0.375        96389.648        1240407.4        132647.52        96.486135        1241.6491         132.7803       0.12124805        1.5603023       0.16685665        1251198.2        1252.4507        1.5738759 
            -7.75        3.0817489            0.625        40218.977        1065004.5        138832.49        40.259236        1066.0706        138.97146      0.050591248        1.3396638       0.17463669        1074768.2         1075.844        1.3519455 
             -7.5        2.9823376            0.125        402796.98        1440849.2        15862.457        403.20018        1442.2915        15.878335       0.50667629         1.812437      0.019953304        1496176.3         1497.674        1.8820326 
             -7.5        2.9823376            0.375        375967.22        1444348.1        42284.936        376.34356        1445.7939        42.327263       0.47292727        1.8168382      0.053190008        1493077.6        1494.5722        1.8781348 
             -7.5        2.9823376            0.625        317804.48        1474002.6        41932.597         318.1226        1475.4781        41.974572       0.39976465        1.8541405      0.052746803        1508456.7        1509.9667        1.8974801 
            -7.25        2.8829264            0.125        636991.18        1803944.4        5822.8086        637.62881        1805.7502        5.8286372       0.80126799        2.2691726     0.0073244815        1913114.5        1915.0295        2.4064971 
            -7.25        2.8829264            0.375        626019.55        1805394.4         17783.82        626.64619        1807.2016        17.801622       0.78746683        2.2709966      0.022370178        1910933.2        1912.8461        2.4037533 
            -7.25        2.8829264            0.625        596164.45        1801605.1        26166.209        596.76121        1803.4085        26.192402       0.74991225          2.26623      0.032914343        1897861.4        1899.7611        2.3873102 
               -7        2.7835151            0.125        379923.06        2564738.4        1684.8186        380.30337        2567.3057        1.6865051        0.4779033        3.2261714     0.0021193248        2592725.8        2595.3212        3.2613767 
               -7        2.7835151            0.375        376945.12        2554383.9       -2974.4584        377.32244        2556.9409       -2.9774358       0.47415736        3.2131466    -0.0037415562        2582048.3         2584.633        3.2479456 
               -7        2.7835151            0.625        361944.78        2613125.4        9761.2356        362.30709        2615.7411        9.7710066       0.45528851        3.2870372      0.012278609        2638090.9        2640.7316        3.3184412 
       -7.2513663       -3.7087888            0.125       -846810.84        770040.04       -9812.8108       -847.65849        770.81085       -9.8226334       -1.0651991       0.96862948     -0.012343485        1144616.3        1145.7621        1.4398071 
       -7.2513663       -3.7087888            0.375       -851996.17        782857.58       -21697.942       -852.84902        783.64122       -21.719661       -1.0717217        0.9847526     -0.027293732        1157252.9        1158.4113        1.4557026 
       -7.2513663       -3.7087888            0.625       -851192.55        798336.93       -33100.126        -852.0446        799.13607        -33.13326       -1.0707108         1.004224     -0.041636482        1167461.5        1168.6301        1.4685439 
       -7.1112013       -3.4954004            0.125       -1127827.1         867687.4       -6272.0688        -1128.956        868.55596       -6.2783471        -1.418688        1.0914596    -0.0078896037          1422995        1424.4194        1.7899782 
       -7.1112013       -3.4954004            0.375       -1122295.4        875508.76       -15023.936       -1123.4188        876.38514       -15.038975       -1.4117298        1.1012981     -0.018898533        1423477.6        1424.9025        1.7905852 
       -7.1112013       -3.4954004            0.625       -1140363.4        901039.01       -20884.587       -1141.5049        901.94095       -20.905493       -1.4344574        1.1334124     -0.026270617        1453525.4        1454.9804        1.8283823 
       -6.9710362       -3.2820121            0.125       -1501851.6        1117560.5       -1838.2345        -1503.355        1118.6792       -1.8400746       -1.8891716        1.4057737    -0.0023123059        1872031.8        1873.9057        2.3548194 
       -6.9710362       -3.2820121            0.375       -1495239.7        1121703.5       -3675.9339       -1496.7365        1122.8263       -3.6796135       -1.8808545        1.4109852    -0.0046239387        1869217.5        1871.0886        2.3512793 
       -6.9710362       -3.2820121            0.625       -1489477.3        1127958.6       -12905.985       -1490.9683        1129.0877       -12.918904        -1.873606        1.4188534     -0.016234374        1868421.8        1870.2921        2.3502783 
       -6.8308712       -3.0686237            0.125       -2142630.2        1814660.4        1786.9755        -2144.775        1816.4769        1.7887642       -2.6952037        2.2826522     0.0022478274        2807821.2        2810.6318        3.5319441 
       -6.8308712       -3.0686237            0.375       -2136156.4          1814077        12136.189       -2138.2947        1815.8929        12.148338       -2.6870604        2.2819183      0.015266051        2802532.2        2805.3376        3.5252911 
       -6.8308712       -3.0686237            0.625       -2107322.3        1793893.3       -1995.5022       -2109.4317        1795.6889       -1.9974997       -2.6507901        2.2565293    -0.0025101322        2767465.3        2770.2355        3.4811806 
       -7.5837888       -3.3763663            0.125       -749127.12        915023.56       -17701.921       -749.87699         915.9395        -17.71964      -0.94232322        1.1510035     -0.022267157        1182697.3        1183.8812         1.487709 
       -7.5837888       -3.3763663            0.375        -727259.4         906741.1       -55762.696       -727.98738        907.64875       -55.818515      -0.91481593        1.1405851     -0.070143614        1163698.9        1164.8638         1.463811 
       -7.5837888       -3.3763663            0.625        -756592.1        915962.64       -59600.314       -757.34945        916.87952       -59.659974      -0.95171339        1.1521848     -0.074970934        1189525.7        1190.7164        1.4962984 
       -7.3704004       -3.2362013            0.125        -806181.6        1190138.3       -10211.184       -806.98859        1191.3296       -10.221405       -1.0140918        1.4970689     -0.012844597        1437519.4        1438.9584        1.8082484 
       -7.3704004       -3.2362013            0.375       -788408.62        1192312.9       -18706.807       -789.19782        1193.5064       -18.725532      -0.99173522        1.4998043     -0.023531198        1429527.2        1430.9582        1.7981951 
       -7.3704004       -3.2362013            0.625        -833479.1        1176497.8       -20005.352       -834.31341        1177.6755       -20.025377       -1.0484292        1.4799107     -0.025164631        1441955.2        1443.3986        1.8138282 
       -7.1570121       -3.0960362            0.125       -1053751.2        1582221.6        -4006.077        -1054.806        1583.8054       -4.0100871       -1.3255083        1.9902685    -0.0050392241        1901008.3        1902.9112        2.3912688 
       -7.1570121       -3.0960362            0.375       -1045400.6        1581743.4       -7109.3843        -1046.447        1583.3267       -7.1165008       -1.3150041        1.9896671    -0.0089428586        1896002.4        1897.9003        2.3849719 
       -7.1570121       -3.0960362            0.625       -1063444.4        1570537.2       -13278.688       -1064.5089        1572.1093        -13.29198       -1.3377013        1.9755708     -0.016703195        1896754.4        1898.6531        2.3859178 
       -6.9436237       -2.9558712            0.125       -1790023.8        2205551.3         145.1401       -1791.8156        2207.7591       0.14528538       -2.2516619        2.7743519      0.000182571        2840535.5        2843.3789        3.5730952 
       -6.9436237       -2.9558712            0.375       -1782838.7        2201522.1        3196.9959       -1784.6233        2203.7259        3.2001961       -2.2426238        2.7692836      0.004021485        2832882.6        2835.7183        3.5634687 
       -6.9436237       -2.9558712            0.625       -1788940.4        2196580.4       -8484.0542       -1790.7312        2198.7792       -8.4925467       -2.2502991        2.7630675     -0.010672049        2832904.1        2835.7398        3.5634957 
        6.9583039           -3.875            0.125        1067150.3        201653.19       -8374.7584        1068.2186        201.85504       -8.3831416         1.342363       0.25365853     -0.010534566        1086068.1        1087.1553        1.3661596 
        6.9583039           -3.875            0.375        1056621.6        211907.73       -72293.759        1057.6793        212.11985       -72.366125         1.329119       0.26655766     -0.090937955        1080083.6        1081.1648        1.3586317 
