%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
             7.75        2.3113117            0.375       -7991.1994        1898807.6        5339.8516 
              7.5        2.2367532            0.375        -53216.15        1945341.8        8078.6375 
             7.25        2.1621948            0.375        -50573.52        2006890.7        9001.8131 
                7        2.0876364            0.375       -18297.986        2026152.4        8088.9411 
             7.75        2.5681241            0.375       -34371.313        1785425.7        15088.579 
              7.5        2.4852814            0.375       -124772.37        1889371.3        12647.878 
             7.25        2.4024387            0.375       -118402.77        2020246.9        10761.131 
                7        2.3195959            0.375        -44696.23        2071462.2        9046.7226 
             7.75        2.8249365            0.375       -52847.071          1600589        45471.605 
              7.5        2.7338095            0.375       -229949.12          1739534        28171.045 
             7.25        2.6426825            0.375       -280173.16        2018971.7         13208.36 
                7        2.5515555            0.375       -123580.67        2193019.4        10108.767 
             7.75        3.0817489            0.375       -96389.431        1240406.6        132646.83 
              7.5        2.9823376            0.375       -375966.72        1444347.3        42283.895 
             7.25        2.8829264            0.375       -626018.85        1805393.1        17784.096 
                7        2.7835151            0.375       -376944.68        2554381.7        -2971.237 
             7.75       -3.0817489            0.125        117340.04          1211622       -21321.208 
              7.5       -2.9823376            0.125        404814.96        1443556.8       -15672.414 
             7.25       -2.8829264            0.125        639340.07        1807624.1       -5763.5003 
                7       -2.7835151            0.125        381163.19        2570434.5       -1683.0473 
             7.75       -2.8249365            0.125        61250.771        1539106.4       -17269.994 
              7.5       -2.7338095            0.125        242079.26        1737278.4       -9704.5224 
             7.25       -2.6426825            0.125         286345.7        2018573.4       -5008.5319 
                7       -2.5515555            0.125        124394.81        2209147.7       -2702.5338 
             7.75       -2.5681241            0.125        38317.991          1748296       -7356.6371 
              7.5       -2.4852814            0.125        128550.64        1890262.8       -5552.1023 
             7.25       -2.4024387            0.125        118629.76        2020748.4       -3932.6333 
                7       -2.3195959            0.125        43405.121        2083045.4       -2569.4044 
             7.75       -2.3113117            0.125        10468.054        1876882.5       -3294.3248 
              7.5       -2.2367532            0.125        54566.264        1949322.7        -3376.016 
             7.25       -2.1621948            0.125         49592.24          2007837       -3145.0113 
                7       -2.0876364            0.125        16870.487        2035370.7       -2249.6218 
             7.75       -2.0544993            0.125       -2639.5102        1940769.4       -1979.9201 
              7.5       -1.9882251            0.125        19815.287        1977522.7       -2571.6418 
             7.25       -1.9219509            0.125        18904.224        2003782.8       -2628.3327 
                7       -1.8556768            0.125        5708.8774        2017290.1       -1951.0016 
             7.75       -1.7976869            0.125       -7515.3692        1973708.5       -1591.8357 
              7.5        -1.739697            0.125        4831.9942        1993074.2       -2160.1084 
             7.25       -1.6817071            0.125        5882.4417        2004700.7       -2226.8437 
                7       -1.6237172            0.125        1228.5326        2011890.3       -1676.7582 
             7.75       -1.5408745            0.125        -8665.316          1992209       -1365.8161 
              7.5       -1.4911688            0.125       -1430.1453        2002976.7       -1836.4606 
             7.25       -1.4414632            0.125        463.82355        2008103.8       -1871.7071 
                7       -1.3917576            0.125       -384.95712        2011608.9       -1420.7862 
             7.75        -1.284062            0.125       -8084.0008        2003536.3       -1160.7681 
              7.5       -1.2426407            0.125       -3438.4129        2009863.2       -1531.3875 
             7.25       -1.2012193            0.125       -1712.2072        2012149.3       -1543.2552 
                7        -1.159798            0.125       -1169.3717        2013497.6       -1174.6314 
             7.75       -1.0272496            0.125       -6900.0359        2010893.9       -941.98858 
              7.5      -0.99411255            0.125       -3827.9582        2015086.7       -1221.9165 
             7.25      -0.96097546            0.125       -2288.4194        2015654.5        -1216.999 
                7      -0.92783838            0.125       -1299.3927          2016147       -930.91452 
             7.75      -0.77043723            0.125       -5243.8614        2015738.4       -707.93075 
              7.5      -0.74558441            0.125       -3331.7915          2018843       -907.54858 
             7.25       -0.7207316            0.125       -2170.2317        2018616.3       -896.38674 
                7      -0.69587878            0.125       -1097.9503          2018617       -682.90505 
             7.75      -0.51362482            0.125       -3455.4769        2018940.1       -464.39144 
              7.5      -0.49705627            0.125       -2258.8761        2021239.8       -589.80517 
             7.25      -0.48048773            0.125       -1555.3108          2020807       -575.70266 
                7      -0.46391919            0.125       -828.71132        2020500.2       -434.16408 
             7.75      -0.25681241            0.125       -1685.8985        2020748.1        -213.8111 
              7.5      -0.24852814            0.125       -1160.9838        2022581.3       -269.95737 
             7.25      -0.24024387            0.125       -830.47349        2022039.2       -255.22951 
                7      -0.23195959            0.125       -479.34974        2021604.9       -184.37271 
             7.75   -8.6042284e-16            0.125        89.579764        2021211.4        38.436724 
              7.5   -8.2572837e-16            0.125       -12.658578        2022895.6        50.241349 
             7.25   -8.3960616e-16            0.125       -91.602757        2022341.9        63.283897 
                7   -8.1185059e-16            0.125       -155.88438        2021849.6        66.012282 
             7.75       0.25681241            0.125        1865.7391        2020358.6         290.5643 
              7.5       0.24852814            0.125        1137.0419        2022201.3        370.24593 
             7.25       0.24024387            0.125        648.92321        2021668.2        381.44535 
                7       0.23195959            0.125        169.20091        2021246.1        315.94167 
             7.75       0.51362482            0.125        3637.4122        2018163.4        540.80702 
              7.5       0.49705627            0.125        2239.1053        2020481.8         689.5435 
             7.25       0.48048773            0.125        1378.7376        2020066.5        700.88418 
                7       0.46391919            0.125        523.44395        2019784.3        564.36556 
             7.75       0.77043723            0.125        5429.5551        2014579.3        783.77806 
              7.5       0.74558441            0.125        3319.4488          2017711        1006.3575 
             7.25        0.7207316            0.125        2002.3957        2017509.5        1019.8182 
                7       0.69587878            0.125        801.06867        2017547.5        810.83929 
             7.75        1.0272496            0.125        7091.5735        2009360.3        1016.9913 
              7.5       0.99411255            0.125        3827.3783        2013587.3        1319.4152 
             7.25       0.96097546            0.125        2134.0667        2014185.5        1337.9251 
                7       0.92783838            0.125         1014.745        2014728.7        1055.6558 
             7.75         1.284062            0.125        8284.6906          2001641        1234.6252 
              7.5        1.2426407            0.125        3456.0644        2008005.8        1627.1129 
             7.25        1.2012193            0.125        1577.8831        2010323.6        1660.9025 
                7         1.159798            0.125         901.7493        2011736.1        1295.1171 
             7.75        1.5408745            0.125        8880.4491        1989972.8        1438.1355 
              7.5        1.4911688            0.125        1476.6802        2000774.8        1929.8579 
             7.25        1.4414632            0.125        -567.7609        2005927.3        1985.1512 
                7        1.3917576            0.125        140.82573        2009509.2        1535.8278 
             7.75        1.7976869            0.125        7755.0433        1971167.4        1662.3078 
              7.5         1.739697            0.125       -4735.5898        1990548.4        2250.6257 
             7.25        1.6817071            0.125       -5937.3952          2002178        2334.9852 
                7        1.6237172            0.125       -1439.9295        2009454.1        1784.8841 
             7.75        2.0544993            0.125         2923.421        1937989.3        2048.8864 
              7.5        1.9882251            0.125       -19627.938          1974707        2658.6398 
             7.25        1.9219509            0.125       -18873.889        2000913.9        2729.4503 
                7        1.8556768            0.125       -5870.9213        2014510.1        2050.0459 
             7.75        2.3113117            0.125        -10100.93        1873985.9        3366.4157 
              7.5        2.2367532            0.125       -54203.939        1946278.2        3460.0381 
             7.25        2.1621948            0.125       -49401.352          2004614        3236.3548 
                7        2.0876364            0.125       -16951.176        2032216.4        2335.9907 
             7.75        2.5681241            0.125       -37799.241        1745490.2        7454.1124 
              7.5        2.4852814            0.125       -127853.59        1887109.6        5639.7832 
