%           X (m)            Y (m)            Z (m)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
      0.035918478     0.0010916536      0.009688694         1766.445       0.64030975        6.2292437        0.1766445    6.4030975e-05    0.00062292437     0.0022200022    8.0471742e-07    7.8286813e-06        1766.4561       0.17664561     0.0022200162 
      0.033729348     0.0010916536      0.009688694        1784.0263       0.60034762        5.8358074       0.17840263    6.0034762e-05    0.00058358074     0.0022420977    7.5449451e-07    7.3342252e-06        1784.0359       0.17840359     0.0022421098 
      0.031540217     0.0010916536      0.009688694        1800.4665        0.5613524        5.4448375       0.18004665     5.613524e-05    0.00054448375     0.0022627592    7.0548677e-07    6.8428689e-06        1800.4748       0.18004748     0.0022627696 
      0.029351087     0.0010916536      0.009688694        1815.7754        0.5243959        5.0560776       0.18157754     5.243959e-05    0.00050560776     0.0022819989    6.5904122e-07    6.3542898e-06        1815.7825       0.18157825     0.0022820078 
      0.027161957     0.0010916536      0.009688694        1829.9663       0.49226409        4.6690586       0.18299663    4.9226409e-05    0.00046690586     0.0022998334    6.1865916e-07    5.8678988e-06        1829.9723       0.18299723     0.0022998409 
      0.024972826     0.0010916536      0.009688694        1843.0622       0.47244283        4.2827699       0.18430622    4.7244283e-05    0.00042827699     0.0023162919    5.9374853e-07    5.3824256e-06        1843.0672       0.18430672     0.0023162982 
      0.022783696     0.0010916536      0.009688694        1855.1153       0.48642252        3.8946204       0.18551153    4.8642252e-05    0.00038946204     0.0023314397    6.1131769e-07    4.8946138e-06        1855.1194       0.18551194     0.0023314449 
      0.020594565     0.0010916536      0.009688694        1866.4492       0.78267476        3.4762804       0.18664492    7.8267476e-05    0.00034762804     0.0023456838    9.8363647e-07    4.3688596e-06        1866.4526       0.18664526     0.0023456881 
      0.074124038      0.001175627      0.010433978        596.18771       -3.6133247         18.55696      0.059618771   -0.00036133247      0.001855696    0.00074926649   -4.5410917e-06    2.3321695e-05        596.48739      0.059648739    0.00074964312 
      0.076322115      0.001175627      0.010433978        576.97716        1.0490102        16.571068      0.057697716    0.00010490102     0.0016571068    0.00072512339     1.318357e-06    2.0825901e-05        577.21603      0.057721603    0.00072542359 
      0.078520192      0.001175627      0.010433978        553.15242        1.8121582        16.947303      0.055315242    0.00018121582     0.0016947303    0.00069518135    2.2774528e-06    2.1298739e-05        553.41494      0.055341494    0.00069551127 
      0.080718269      0.001175627      0.010433978          527.588        2.1434276        17.530034        0.0527588    0.00021434276     0.0017530034    0.00066305293    2.6937799e-06    2.2031093e-05         527.8835       0.05278835    0.00066342431 
      0.082916346      0.001175627      0.010433978        500.57795        2.3547209         18.27508      0.050057795    0.00023547209      0.001827508    0.00062910771    2.9593255e-06    2.2967439e-05        500.91697      0.050091697    0.00062953377 
      0.085114423      0.001175627      0.010433978        472.06106        2.5211859        19.145452      0.047206106    0.00025211859     0.0019145452    0.00059326875    3.1685324e-06     2.406129e-05        472.45587      0.047245587    0.00059376493 
        0.0873125      0.001175627      0.010433978        441.84205        2.6801864        20.140102      0.044184205    0.00026801864     0.0020140102    0.00055529062    3.3683584e-06    2.5311329e-05        442.30895      0.044230895     0.0005558774 
      0.089510577      0.001175627      0.010433978        409.58197        2.8524115        21.273548      0.040958197    0.00028524115     0.0021273548    0.00051474736    3.5848044e-06    2.6735802e-05        410.14399      0.041014399    0.00051545368 
      0.091708654      0.001175627      0.010433978        374.73341        3.0549088        22.576467      0.037473341    0.00030549088     0.0022576467    0.00047095099    3.8392956e-06    2.8373263e-05        375.42531      0.037542531    0.00047182053 
      0.093906731      0.001175627      0.010433978        336.38063         3.311098         24.10511      0.033638063     0.0003311098      0.002410511    0.00042275064    4.1612646e-06    3.0294404e-05        337.25947      0.033725947    0.00042385513 
      0.096104808      0.001175627      0.010433978        292.78137        3.6726192         26.05298      0.029278137    0.00036726192      0.002605298    0.00036795671    4.6156109e-06    3.2742414e-05        293.96118      0.029396118    0.00036943945 
      0.098302885      0.001175627      0.010433978        240.91139        4.3869871         28.13267      0.024091139    0.00043869871      0.002813267    0.00030276846    5.5134018e-06    3.5356091e-05        242.58811      0.024258811     0.0003048757 
       0.10050096      0.001175627      0.010433978        155.94899        7.1382385        43.707258      0.015594899    0.00071382385     0.0043707258    0.00019599087    8.9710721e-06    5.4929652e-05        162.11528      0.016211528    0.00020374044 
       0.07063692     0.0011122857     0.0098718085        1049.8831        15.768942        256.68066       0.10498831     0.0015768942      0.025668066      0.001319454    1.9817818e-05    0.00032258668        1080.9201       0.10809201     0.0013584601 
       0.07222442     0.0011542724      0.010244451        713.11717        18.482305        186.53913      0.071311717     0.0018482305      0.018653913    0.00089621908    2.3227872e-05    0.00023443542        737.34289      0.073734289    0.00092666506 
      0.018416667     0.0010916536      0.009688694        1876.9631       0.74093674         3.099717       0.18769631    7.4093674e-05     0.0003099717     0.0023588972    9.3118167e-07    3.8956087e-06        1876.9658       0.18769658     0.0023589006 
          0.01625     0.0010916536      0.009688694        1886.0061       0.37318074         2.763401       0.18860061    3.7318074e-05     0.0002763401     0.0023702622    4.6899964e-07    3.4729393e-06        1886.0082       0.18860082     0.0023702648 
      0.014083333     0.0010916536      0.009688694        1893.5915        0.2820574        2.3969718       0.18935915     2.820574e-05    0.00023969718     0.0023797953    3.5447922e-07    3.0124249e-06        1893.5931       0.18935931     0.0023797972 
      0.011916667     0.0010916536      0.009688694        1900.0305       0.22307335        2.0279722       0.19000305    2.2307335e-05    0.00020279722     0.0023878875    2.8035027e-07    2.5486798e-06        1900.0316       0.19000316     0.0023878889 
          0.00975     0.0010916536      0.009688694        1905.3704       0.17688743        1.6584104       0.19053704    1.7688743e-05    0.00016584104     0.0023945984    2.2230553e-07    2.0842283e-06        1905.3711       0.19053711     0.0023945994 
     0.0075833333     0.0010916536      0.009688694         1909.647       0.15213626        1.2871462        0.1909647    1.5213626e-05    0.00012871462     0.0023999731    1.9119918e-07    1.6176374e-06        1909.6474       0.19096474     0.0023999737 
     0.0054166667     0.0010916536      0.009688694        1913.0767       0.32169284       0.89453106       0.19130767    3.2169284e-05    8.9453106e-05     0.0024042835    4.0429157e-07    1.1242133e-06        1913.0769       0.19130769     0.0024042838 
          0.00325     0.0010916536      0.009688694        1915.1231      -0.23705611       0.58415589       0.19151231   -2.3705611e-05    5.8415589e-05     0.0024068553   -2.9792328e-07    7.3414535e-07        1915.1232       0.19151232     0.0024068554 
     0.0010833333     0.0010916536      0.009688694        1911.8785       -3.9684204       0.63230441       0.19118785   -0.00039684204    6.3230441e-05     0.0024027776   -4.9873629e-06    7.9465662e-07        1911.8827       0.19118827     0.0024027829 

