%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
           -0.254                0                0       0.34547189    2.0310267e-21   -6.6529224e-21        8.3454719    2.0310267e-21   -6.6529224e-21 
         -0.24892                0                0       0.37119753   -2.4444187e-21    4.6732313e-21        8.3711975   -2.4444187e-21    4.6732313e-21 
         -0.24384                0                0        0.3996549    1.1613172e-21    -1.414352e-20        8.3996549    1.1613172e-21    -1.414352e-20 
         -0.23876                0                0       0.43123115   -3.5505561e-22   -7.0575597e-21        8.4312312   -3.5505561e-22   -7.0575597e-21 
         -0.23368                0                0       0.46638358    5.8180065e-22   -8.9327572e-22        8.4663836    5.8180065e-22   -8.9327572e-22 
          -0.2286                0                0       0.50565533    2.6141044e-21   -1.6941242e-22        8.5056553    2.6141044e-21   -1.6941242e-22 
         -0.22352                0                0       0.54969547   -1.4177134e-21   -4.4954708e-21        8.5496955   -1.4177134e-21   -4.4954708e-21 
         -0.21844                0                0       0.59928461    9.6766446e-22      1.95974e-20        8.5992846    9.6766446e-22      1.95974e-20 
         -0.21336                0                0       0.65536819    -9.181172e-22   -1.4152427e-20        8.6553682    -9.181172e-22   -1.4152427e-20 
         -0.20828                0                0       0.71909993    -7.937911e-21     -4.91497e-21        8.7190999    -7.937911e-21     -4.91497e-21 
          -0.2032                0                0       0.79189929    9.4301963e-21   -1.0851805e-20        8.7918993    9.4301963e-21   -1.0851805e-20 
         -0.19812                0                0       0.87552825   -1.0497304e-20   -6.0146772e-21        8.8755282   -1.0497304e-20   -6.0146772e-21 
         -0.19304                0                0       0.97219527    6.1462857e-21    1.6607682e-20        8.9721953    6.1462857e-21    1.6607682e-20 
         -0.18796                0                0        1.0846981   -1.1567236e-20    2.4883556e-20        9.0846981   -1.1567236e-20    2.4883556e-20 
         -0.18288                0                0        1.2166222   -4.5039239e-21   -2.0718727e-20        9.2166222   -4.5039239e-21   -2.0718727e-20 
          -0.1778                0                0        1.3726227    1.2672973e-20   -1.4991252e-20        9.3726227    1.2672973e-20   -1.4991252e-20 
         -0.17272                0                0        1.5588291   -3.3919792e-20   -4.1042449e-20        9.5588291   -3.3919792e-20   -4.1042449e-20 
         -0.16764                0                0        1.7834412   -1.7294923e-20    6.7182837e-20        9.7834412   -1.7294923e-20    6.7182837e-20 
         -0.16256                0                0        2.0576216   -2.3031264e-22   -1.6641121e-19        10.057622   -2.3031264e-22   -1.6641121e-19 
         -0.15748                0                0        2.3968663    1.7656137e-21   -2.6533849e-20        10.396866    1.7656137e-21   -2.6533849e-20 
          -0.1524                0                0        2.8231585   -1.5243227e-21     2.751854e-19        10.823158   -1.5243227e-21     2.751854e-19 
         -0.14732                0                0        3.3684411    5.5399986e-20    1.8832867e-19        11.368441    5.5399986e-20    1.8832867e-19 
         -0.14224                0                0        4.0803545    7.4392205e-20    3.9019589e-19        12.080355    7.4392205e-20    3.9019589e-19 
         -0.13716                0                0        5.0319049   -3.1164061e-20    8.1276884e-20        13.031905   -3.1164061e-20    8.1276884e-20 
         -0.13208                0                0        6.3378183    1.6548532e-20    1.0865777e-19        14.337818    1.6548532e-20    1.0865777e-19 
           -0.127                0                0         8.180932    7.2944531e-20   -6.2477571e-19        16.180932    7.2944531e-20   -6.2477571e-19 
         -0.12192                0                0        10.845038    6.3518755e-20     2.073161e-18        18.845038    6.3518755e-20     2.073161e-18 
         -0.11684                0                0        14.692712   -6.1101503e-20    1.8903618e-18        22.692712   -6.1101503e-20    1.8903618e-18 
         -0.11176                0                0        19.689086   -5.0278868e-20     1.480317e-17        27.689086   -5.0278868e-20     1.480317e-17 
         -0.10668                0                0        22.865208    9.5940673e-20     9.310345e-18        30.865208    9.5940673e-20     9.310345e-18 
          -0.1016                0                0        15.452733    1.5824381e-19    1.4879766e-17        23.452733    1.5824381e-19    1.4879766e-17 
         -0.09652                0                0         1.617444   -1.8030113e-19   -3.8158607e-17         9.617444   -1.8030113e-19   -3.8158607e-17 
         -0.09144                0                0       -5.2075941   -3.5985113e-19   -4.9144667e-17        2.7924059   -3.5985113e-19   -4.9144667e-17 
         -0.08636                0                0       -7.2314772    1.1268259e-19    3.3757741e-17       0.76852279    1.1268259e-19    3.3757741e-17 
         -0.08128                0                0       -7.7575206   -1.4151639e-19   -9.3489431e-17       0.24247944   -1.4151639e-19   -9.3489431e-17 
          -0.0762                0                0       -7.8772748     4.112741e-19   -6.4774526e-17       0.12272517     4.112741e-19   -6.4774526e-17 
         -0.07112                0                0       -7.8850096    3.9475411e-19    6.1561725e-17       0.11499038    3.9475411e-19    6.1561725e-17 
         -0.06604                0                0       -7.8678638   -2.0009956e-18   -1.7733039e-17       0.13213618   -2.0009956e-18   -1.7733039e-17 
         -0.06096                0                0       -7.8524766    2.3888263e-18    6.0288437e-17        0.1475234    2.3888263e-18    6.0288437e-17 
         -0.05588                0                0       -7.8423399    2.5412335e-19   -1.1447922e-16       0.15766012    2.5412335e-19   -1.1447922e-16 
          -0.0508                0                0       -7.8349656   -5.1168842e-18   -1.3012394e-17       0.16503444   -5.1168842e-18   -1.3012394e-17 
         -0.04572                0                0       -7.8289196    7.6088247e-19    4.6322721e-17       0.17108041    7.6088247e-19    4.6322721e-17 
         -0.04064                0                0       -7.8237167   -2.0921819e-18   -1.1661541e-16       0.17628328   -2.0921819e-18   -1.1661541e-16 
         -0.03556                0                0       -7.8192047   -1.3012093e-18   -8.6728232e-17       0.18079529   -1.3012093e-18   -8.6728232e-17 
         -0.03048                0                0       -7.8153328    1.3045874e-17    1.1327699e-17       0.18466721    1.3045874e-17    1.1327699e-17 
          -0.0254                0                0       -7.8120831    5.8404225e-18   -7.8402045e-17       0.18791691    5.8404225e-18   -7.8402045e-17 
         -0.02032                0                0       -7.8094404    2.3768393e-17    1.8866767e-16       0.19055963    2.3768393e-17    1.8866767e-16 
