%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
      0.001083333                0                0   -0.00099388628    4.4889076e-20    2.8431798e-19        7.9990061    4.4889076e-20    2.8431798e-19 
      0.001083333     1.914592e-05    0.00016992479   -0.00099404663   -2.2683921e-07   -2.0132513e-06         7.999006   -2.2683921e-07   -2.0132513e-06 
      0.001083333     3.829184e-05    0.00033984958   -0.00099452766   -4.5364449e-07   -4.0261836e-06        7.9990055   -4.5364449e-07   -4.0261836e-06 
      0.001083333     5.743776e-05    0.00050977437   -0.00099532928   -6.8038188e-07   -6.0384774e-06        7.9990047   -6.8038188e-07   -6.0384774e-06 
      0.001083333     7.658368e-05    0.00067969916   -0.00099645139   -9.0701725e-07   -8.0498117e-06        7.9990035   -9.0701725e-07   -8.0498117e-06 
      0.001083333      9.57296e-05    0.00084962395   -0.00099789381   -1.1335163e-06   -1.0059863e-05        7.9990021   -1.1335163e-06   -1.0059863e-05 
      0.001083333    0.00011487552     0.0010195487   -0.00099965632   -1.3598446e-06   -1.2068307e-05        7.9990003   -1.3598446e-06   -1.2068307e-05 
      0.001083333    0.00013402144     0.0011894735    -0.0010017387   -1.5859671e-06   -1.4074812e-05        7.9989983   -1.5859671e-06   -1.4074812e-05 
      0.001083333    0.00015316736     0.0013593983    -0.0010041405   -1.8118488e-06   -1.6079047e-05        7.9989959   -1.8118488e-06   -1.6079047e-05 
      0.001083333    0.00017231328     0.0015293231    -0.0010068616   -2.0374538e-06   -1.8080671e-05        7.9989931   -2.0374538e-06   -1.8080671e-05 
      0.001083333     0.0001914592     0.0016992479    -0.0010099013   -2.2627461e-06   -2.0079341e-05        7.9989901   -2.2627461e-06   -2.0079341e-05 
      0.001083333    0.00021060512     0.0018691727    -0.0010132595   -2.4876889e-06   -2.2074704e-05        7.9989867   -2.4876889e-06   -2.2074704e-05 
      0.001083333    0.00022975104     0.0020390975    -0.0010169355   -2.7122446e-06   -2.4066402e-05        7.9989831   -2.7122446e-06   -2.4066402e-05 
      0.001083333    0.00024889696     0.0022090223    -0.0010209288   -2.9363752e-06   -2.6054066e-05        7.9989791   -2.9363752e-06   -2.6054066e-05 
      0.001083333    0.00026804288     0.0023789471    -0.0010252391   -3.1600416e-06   -2.8037318e-05        7.9989748   -3.1600416e-06   -2.8037318e-05 
      0.001083333     0.0002871888     0.0025488719     -0.001029866   -3.3832041e-06   -3.0015771e-05        7.9989701   -3.3832041e-06   -3.0015771e-05 
      0.001083333    0.00030633472     0.0027187966     -0.001034809    -3.605822e-06   -3.1989022e-05        7.9989652    -3.605822e-06   -3.1989022e-05 
      0.001083333    0.00032548064     0.0028887214    -0.0010400681   -3.8278535e-06   -3.3956659e-05        7.9989599   -3.8278535e-06   -3.3956659e-05 
      0.001083333    0.00034462656     0.0030586462    -0.0010456437   -4.0492559e-06   -3.5918252e-05        7.9989544   -4.0492559e-06   -3.5918252e-05 
      0.001083333    0.00036377248      0.003228571    -0.0010515366   -4.2699859e-06   -3.7873358e-05        7.9989485   -4.2699859e-06   -3.7873358e-05 
      0.001083333     0.0003829184     0.0033984958     -0.001057749   -4.4899989e-06   -3.9821517e-05        7.9989423   -4.4899989e-06   -3.9821517e-05 
      0.001083333    0.00040206432     0.0035684206    -0.0010642846     -4.70925e-06   -4.1762253e-05        7.9989357     -4.70925e-06   -4.1762253e-05 
      0.001083333    0.00042121024     0.0037383454    -0.0010711502   -4.9276941e-06   -4.3695069e-05        7.9989288   -4.9276941e-06   -4.3695069e-05 
