%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
      0.001083333     0.0011873833      0.010538318    -0.0010901972   -3.6163653e-05   -0.00018848783        7.9989098   -3.6163653e-05   -0.00018848783 
      0.001083333     0.0012106607      0.010744911    -0.0016127439   -3.0639942e-05   -0.00017721333        7.9983873   -3.0639942e-05   -0.00017721333 
      0.001083333     0.0012339381      0.010951503    -0.0015888339   -1.5497598e-05   -0.00018670176        7.9984112   -1.5497598e-05   -0.00018670176 
      0.001083333     0.0012572155      0.011158096    -0.0015660487   -2.9553265e-05   -0.00016340579         7.998434   -2.9553265e-05   -0.00016340579 
      0.001083333     0.0012804929      0.011364689    -0.0016005227   -2.1643995e-05   -0.00017459845        7.9983995   -2.1643995e-05   -0.00017459845 
      0.001083333     0.0013037703      0.011571282     -0.001665561   -2.1774859e-05   -0.00018136687        7.9983344   -2.1774859e-05   -0.00018136687 
      0.001083333     0.0013270478      0.011777874    -0.0017049696   -2.6396739e-05    -0.0001806296         7.998295   -2.6396739e-05    -0.0001806296 
      0.001083333     0.0013503252      0.011984467    -0.0017412394   -2.1481938e-05   -0.00018628687        7.9982588   -2.1481938e-05   -0.00018628687 
      0.001083333     0.0013736026       0.01219106    -0.0017778739   -2.2830663e-05   -0.00018914872        7.9982221   -2.2830663e-05   -0.00018914872 
      0.001083333       0.00139688      0.012397653    -0.0018158101   -2.3908375e-05   -0.00019168855        7.9981842   -2.3908375e-05   -0.00019168855 
      0.001083333     0.0014201574      0.012604245    -0.0018612494   -2.4197682e-05   -0.00019693687        7.9981388   -2.4197682e-05   -0.00019693687 
      0.001083333     0.0014434348      0.012810838    -0.0018997098   -2.3350146e-05   -0.00019562247        7.9981003   -2.3350146e-05   -0.00019562247 
      0.001083333     0.0014667122      0.013017431    -0.0019387349   -2.0825277e-05   -0.00019349133        7.9980613   -2.0825277e-05   -0.00019349133 
      0.001083333     0.0014899897      0.013224024    -0.0019756011   -2.1957102e-05    -0.0001944188        7.9980244   -2.1957102e-05    -0.0001944188 
      0.001083333     0.0015132671      0.013430616    -0.0020129348   -2.1930928e-05   -0.00019449283        7.9979871   -2.1930928e-05   -0.00019449283 
      0.001083333     0.0015365445      0.013637209    -0.0020492966   -2.2377483e-05   -0.00019337674        7.9979507   -2.2377483e-05   -0.00019337674 
      0.001083333     0.0015598219      0.013843802    -0.0020857684   -2.3896993e-05   -0.00019151031        7.9979142   -2.3896993e-05   -0.00019151031 
      0.001083333     0.0015830993      0.014050395       -0.0021259   -2.2474477e-05   -0.00018884252        7.9978741   -2.2474477e-05   -0.00018884252 
      0.001083333     0.0016063767      0.014256988    -0.0021609271   -2.1663094e-05   -0.00019373705        7.9978391   -2.1663094e-05   -0.00019373705 
      0.001083333     0.0016296541       0.01446358    -0.0021996142   -2.2011777e-05   -0.00019568725        7.9978004   -2.2011777e-05   -0.00019568725 
      0.001083333     0.0016529316      0.014670173    -0.0022399819   -2.2252375e-05   -0.00019748176          7.99776   -2.2252375e-05   -0.00019748176 
      0.001083333      0.001676209      0.014876766     -0.002277695   -2.2338221e-05   -0.00019824933        7.9977223   -2.2338221e-05   -0.00019824933 
      0.001083333     0.0016994864      0.015083359    -0.0023158093   -2.2424009e-05   -0.00019901439        7.9976842   -2.2424009e-05   -0.00019901439 
      0.001083333     0.0017227638      0.015289951    -0.0023542093   -2.2509472e-05   -0.00019977522        7.9976458   -2.2509472e-05   -0.00019977522 
      0.001083333     0.0017460412      0.015496544    -0.0023928314    -2.259438e-05   -0.00020053024        7.9976072    -2.259438e-05   -0.00020053024 
      0.001083333     0.0017693186      0.015703137    -0.0024316405   -2.2678533e-05   -0.00020127797        7.9975684   -2.2678533e-05   -0.00020127797 
      0.001083333      0.001792596       0.01590973    -0.0024706163   -2.2761759e-05   -0.00020201709        7.9975294   -2.2761759e-05   -0.00020201709 
      0.001083333     0.0018158735      0.016116322     -0.002509747   -2.2843905e-05   -0.00020274637        7.9974903   -2.2843905e-05   -0.00020274637 
      0.001083333     0.0018391509      0.016322915     -0.002549025   -2.2924835e-05    -0.0002034647         7.997451   -2.2924835e-05    -0.0002034647 
      0.001083333     0.0018624283      0.016529508    -0.0025884451   -2.3004428e-05   -0.00020417108        7.9974116   -2.3004428e-05   -0.00020417108 
      0.001083333     0.0018857057      0.016736101    -0.0026280031   -2.3082575e-05   -0.00020486457         7.997372   -2.3082575e-05   -0.00020486457 
      0.001083333     0.0019089831      0.016942693    -0.0026676955   -2.3159179e-05   -0.00020554434        7.9973323   -2.3159179e-05   -0.00020554434 
