%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
          0.11684                0                0        12.811282    2.6405453e-19    5.3823793e-19        20.811282    2.6405453e-19    5.3823793e-19 
          0.12192                0                0        9.4418926   -1.0959259e-18    4.0306932e-18        17.441893   -1.0959259e-18    4.0306932e-18 
            0.127                0                0        7.1113239    5.5782222e-22   -6.8151806e-19        15.111324    5.5782222e-22   -6.8151806e-19 
          0.13208                0                0        5.5012068   -9.8323398e-20    1.3285257e-20        13.501207   -9.8323398e-20    1.3285257e-20 
          0.13716                0                0        4.3620148    -1.813878e-19   -4.8949473e-19        12.362015    -1.813878e-19   -4.8949473e-19 
          0.14224                0                0        3.5330822    1.4380837e-19    5.7333039e-19        11.533082    1.4380837e-19    5.7333039e-19 
          0.14732                0                0        2.9136958   -5.5921118e-20    1.5494225e-19        10.913696   -5.5921118e-20    1.5494225e-19 
           0.1524                0                0        2.4398371   -7.3072986e-20    1.7764949e-19        10.439837   -7.3072986e-20    1.7764949e-19 
          0.15748                0                0        2.0697778    7.0666486e-20    -1.125461e-19        10.069778    7.0666486e-20    -1.125461e-19 
          0.16256                0                0        1.7755695    2.5330763e-21   -1.0851233e-19        9.7755695    2.5330763e-21   -1.0851233e-19 
          0.16764                0                0        1.5379985   -4.0527979e-20   -8.3610504e-20        9.5379985   -4.0527979e-20   -8.3610504e-20 
          0.17272                0                0        1.3435345   -2.6068804e-20   -1.2174565e-19        9.3435345   -2.6068804e-20   -1.2174565e-19 
           0.1778                0                0        1.1824402   -1.3493418e-20   -4.2141415e-20        9.1824402   -1.3493418e-20   -4.2141415e-20 
          0.18288                0                0        1.0475694   -2.6005792e-20   -1.8079109e-20        9.0475694   -2.6005792e-20   -1.8079109e-20 
          0.18796                0                0       0.93358444    1.3293478e-20   -2.6459821e-20        8.9335844    1.3293478e-20   -2.6459821e-20 
          0.19304                0                0       0.83643526    1.6890707e-21    -2.987435e-20        8.8364353    1.6890707e-21    -2.987435e-20 
          0.19812                0                0       0.75300442     -1.02044e-20    2.0558095e-20        8.7530044     -1.02044e-20    2.0558095e-20 
           0.2032                0                0        0.6808613    6.5178332e-22    1.4652263e-20        8.6808613    6.5178332e-22    1.4652263e-20 
          0.20828                0                0       0.61808846   -4.3028171e-23    3.4410165e-23        8.6180885   -4.3028171e-23    3.4410165e-23 
          0.21336                0                0       0.56315711     7.730352e-21    2.3810572e-20        8.5631571     7.730352e-21    2.3810572e-20 
          0.21844                0                0       0.51483639    2.6810178e-21    2.9439212e-20        8.5148364    2.6810178e-21    2.9439212e-20 
          0.22352                0                0       0.47212642   -2.3371046e-21    3.0283631e-20        8.4721264   -2.3371046e-21    3.0283631e-20 
           0.2286                0                0       0.43420828    4.2819501e-21   -7.1458135e-21        8.4342083    4.2819501e-21   -7.1458135e-21 
          0.23368                0                0       0.40040614   -1.7033887e-21   -7.0603845e-21        8.4004061   -1.7033887e-21   -7.0603845e-21 
          0.23876                0                0       0.37015837   -2.6998081e-21    -8.805976e-21        8.3701584   -2.6998081e-21    -8.805976e-21 
          0.24384                0                0       0.34299515   -1.1445329e-22   -1.3805126e-20        8.3429952   -1.1445329e-22   -1.3805126e-20 
          0.24892                0                0       0.31852114   -2.6016241e-21    9.5630238e-21        8.3185211   -2.6016241e-21    9.5630238e-21 
            0.254                0                0       0.29640175   -3.4073004e-21   -3.5255868e-21        8.2964018   -3.4073004e-21   -3.5255868e-21 


