%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
      0.001083333     0.0011873833      0.010538318       -6.2440385       0.02817575       0.26731358        1.7559615       0.02817575       0.26731358 
      0.001083333     0.0012106607      0.010744911       -6.2620464      0.028258093       0.26322056        1.7379536      0.028258093       0.26322056 
      0.001083333     0.0012339381      0.010951503       -6.2185162      0.029331182       0.25728899        1.7814838      0.029331182       0.25728899 
      0.001083333     0.0012572155      0.011158096       -6.1710341       0.02743794       0.25494027        1.8289659       0.02743794       0.25494027 
      0.001083333     0.0012804929      0.011364689       -6.1270264      0.027786249       0.24930448        1.8729736      0.027786249       0.24930448 
      0.001083333     0.0013037703      0.011571282       -6.0850188      0.027322696       0.24431155        1.9149812      0.027322696       0.24431155 
      0.001083333     0.0013270478      0.011777874       -6.0400887      0.026409602       0.24025492        1.9599113      0.026409602       0.24025492 
      0.001083333     0.0013503252      0.011984467       -5.9949851      0.026477078        0.2357034        2.0050149      0.026477078        0.2357034 
      0.001083333     0.0013736026       0.01219106        -5.950319      0.025918444       0.23158085         2.049681      0.025918444       0.23158085 
      0.001083333       0.00139688      0.012397653        -5.906318      0.025398368       0.22762494         2.093682      0.025398368       0.22762494 
      0.001083333     0.0014201574      0.012604245       -5.8636761      0.024971122       0.22351788        2.1363239      0.024971122       0.22351788 
      0.001083333     0.0014434348      0.012810838       -5.8209445      0.024670813       0.22019415        2.1790555      0.024670813       0.22019415 
      0.001083333     0.0014667122      0.013017431       -5.7788959      0.024552612       0.21706353        2.2211041      0.024552612       0.21706353 
      0.001083333     0.0014899897      0.013224024       -5.7372464      0.024073459       0.21372663        2.2627536      0.024073459       0.21372663 
      0.001083333     0.0015132671      0.013430616       -5.6962518      0.023722819       0.21057629        2.3037482      0.023722819       0.21057629 
      0.001083333     0.0015365445      0.013637209       -5.6557512      0.023334416       0.20764183        2.3442488      0.023334416       0.20764183 
      0.001083333     0.0015598219      0.013843802       -5.6158394      0.022847049       0.20487373        2.3841606      0.022847049       0.20487373 
      0.001083333     0.0015830993      0.014050395       -5.5768613      0.022669142       0.20227203        2.4231387      0.022669142       0.20227203 
      0.001083333     0.0016063767      0.014256988       -5.5379105      0.022437262       0.19898512        2.4620895      0.022437262       0.19898512 
      0.001083333     0.0016296541       0.01446358       -5.4998626      0.022096414       0.19607543        2.5001374      0.022096414       0.19607543 
      0.001083333     0.0016529316      0.014670173       -5.4625021      0.021774946       0.19325753        2.5374979      0.021774946       0.19325753 
      0.001083333      0.001676209      0.014876766       -5.4253737      0.021477295       0.19061593        2.5746263      0.021477295       0.19061593 
      0.001083333     0.0016994864      0.015083359       -5.3887747      0.021187472        0.1880438        2.6112253      0.021187472        0.1880438 
      0.001083333     0.0017227638      0.015289951       -5.3526802      0.020905177       0.18553848        2.6473198      0.020905177       0.18553848 
      0.001083333     0.0017460412      0.015496544       -5.3170712      0.020630126       0.18309742        2.6829288      0.020630126       0.18309742 
