%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
      0.001083333                0                0       -6.3703042    4.5721882e-18    2.8615284e-17        1.6296958    4.5721882e-18    2.8615284e-17 
      0.001083333     1.914592e-05    0.00016992479       -6.3703022    2.9098491e-06    2.5826355e-05        1.6296978    2.9098491e-06    2.5826355e-05 
      0.001083333     3.829184e-05    0.00033984958       -6.3702962    5.8224487e-06    5.1681466e-05        1.6297038    5.8224487e-06    5.1681466e-05 
      0.001083333     5.743776e-05    0.00050977437       -6.3702861    8.7405654e-06    7.7594267e-05        1.6297139    8.7405654e-06    7.7594267e-05 
      0.001083333     7.658368e-05    0.00067969916        -6.370272    1.1666999e-05    0.00010359405         1.629728    1.1666999e-05    0.00010359405 
      0.001083333      9.57296e-05    0.00084962395       -6.3702538    1.4604597e-05    0.00012971065        1.6297462    1.4604597e-05    0.00012971065 
      0.001083333    0.00011487552     0.0010195487       -6.3702316    1.7556273e-05    0.00015597464        1.6297684    1.7556273e-05    0.00015597464 
      0.001083333    0.00013402144     0.0011894735       -6.3702053    2.0525026e-05    0.00018241749        1.6297947    2.0525026e-05    0.00018241749 
      0.001083333    0.00015316736     0.0013593983       -6.3701748    2.3513951e-05    0.00020907181        1.6298252    2.3513951e-05    0.00020907181 
      0.001083333    0.00017231328     0.0015293231       -6.3701402    2.6526267e-05    0.00023597152        1.6298598    2.6526267e-05    0.00023597152 
      0.001083333     0.0001914592     0.0016992479       -6.3701014    2.9565326e-05    0.00026315208        1.6298986    2.9565326e-05    0.00026315208 
      0.001083333    0.00021060512     0.0018691727       -6.3700584    3.2634639e-05    0.00029065072        1.6299416    3.2634639e-05    0.00029065072 
      0.001083333    0.00022975104     0.0020390975       -6.3700111    3.5737892e-05    0.00031850665        1.6299889    3.5737892e-05    0.00031850665 
      0.001083333    0.00024889696     0.0022090223       -6.3699595    3.8878968e-05    0.00034676131        1.6300405    3.8878968e-05    0.00034676131 
      0.001083333    0.00026804288     0.0023789471       -6.3699036    4.2061964e-05    0.00037545862        1.6300964    4.2061964e-05    0.00037545862 
      0.001083333     0.0002871888     0.0025488719       -6.3698433    4.5291215e-05    0.00040464525        1.6301567    4.5291215e-05    0.00040464525 
      0.001083333    0.00030633472     0.0027187966       -6.3697785    4.8571306e-05    0.00043437087        1.6302215    4.8571306e-05    0.00043437087 
      0.001083333    0.00032548064     0.0028887214       -6.3697093    5.1907094e-05     0.0004646884        1.6302907    5.1907094e-05     0.0004646884 
      0.001083333    0.00034462656     0.0030586462       -6.3696358    5.5303714e-05    0.00049565432        1.6303642    5.5303714e-05    0.00049565432 
      0.001083333    0.00036377248      0.003228571       -6.3695579    5.8766592e-05    0.00052732885        1.6304421    5.8766592e-05    0.00052732885 
