%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.10999809           -3.375       0.41051848        33719.541       -636082.27        116424.39        510.90213       -9637.6101        1764.0059      0.043015243      -0.81143553       0.14851992        647527.84        9811.0278       0.82603638 
       0.10999809           -3.625       0.41051848        28456.826       -269844.44        97316.798        431.16403       -4088.5521        1474.4969      0.036301719      -0.34423435        0.1241448        288264.41        4367.6426       0.36773228 
       0.10999809           -3.875       0.41051848        27285.079        55703.498        91678.295        413.41028        843.99239        1389.0651      0.034806948      0.071059672       0.11695189        110689.95        1677.1205       0.14120463 
       0.10999809           -4.125       0.41051848        9104.3908        255575.84        16246.177        137.94531        3872.3612         246.1542      0.011614262       0.32603222      0.020724875        256253.46        3882.6282       0.32689665 
       0.10999809           -4.375       0.41051848        3486.9561        276978.45       -11023.026        52.832667        4196.6431       -167.01554     0.0044482297       0.35333504     -0.014061821        277219.63        4200.2975       0.35364271 
       0.10999809           -4.625       0.41051848        853.43839        241982.52       -19436.163        12.930885        3666.4019       -294.48732     0.0010887117       0.30869154     -0.024794266        242763.33        3678.2323        0.3096876 
       0.10999809           -4.875       0.41051848       -2022.7856        159255.65       -30526.128       -30.648266        2412.9644       -462.51709    -0.0025804211       0.20315877      -0.03894148         162167.5        2457.0833       0.20687335 
       0.30052038            4.875       0.30052038        6148.4169         132232.8        23351.127        93.157831        2003.5272        353.80496     0.0078433941       0.16868634      0.029788496        134419.46        2036.6585       0.17147581 
       0.30052038            4.625       0.30052038       -1909.3995        195835.74        14595.632       -28.930295        2967.2082        221.14595     -0.002435777       0.24982315      0.018619313        196388.18        2975.5784       0.25052788 
       0.30052038            4.375       0.30052038       -9661.5904        209713.64        6412.1356       -146.38773        3177.4794        97.153569     -0.012325069       0.26752687      0.008179814        210033.98         3182.333       0.26793552 
       0.30052038            4.125       0.30052038       -23716.761        166543.29        -13715.59       -359.34486        2523.3832       -207.81196     -0.030254927       0.21245545     -0.017496662        168781.72        2557.2989       0.21531097 
       0.30052038            3.875       0.30052038       -58757.284       -11769.407       -55422.256       -890.26187       -178.32436       -839.73115     -0.074955316     -0.015013963     -0.070700898        81624.529        1236.7353       0.10412654 
       0.30052038            3.625       0.30052038       -62669.106       -285644.53       -61261.696       -949.53191       -4327.9475       -928.20752     -0.079945538      -0.36439017     -0.078150138        298786.23        4527.0641       0.38115473 
       0.30052038            3.375       0.30052038       -76135.408       -601408.48       -74615.831       -1153.5668       -9112.2497       -1130.5429      -0.09712419      -0.76720297     -0.095185701        610783.33        9254.2929       0.77916226 
       0.30052038            3.125       0.30052038       -101042.43       -1003028.7        -97220.39       -1530.9459       -15197.405       -1473.0362       -0.1288975       -1.2795407      -0.12402182        1012782.3        15345.186        1.2919831 
       0.30052038            2.875       0.30052038       -42240.441       -1327034.9       -30717.254       -640.00668       -20106.589       -465.41294      -0.05388516       -1.6928679     -0.039185295        1328062.2        20122.155        1.6941785 
       0.30052038            2.625       0.30052038       -19885.449       -1429620.7       -1765.7569       -301.29469        -21660.92       -26.753892     -0.025367411       -1.8237343    -0.0022525355        1429760.1        21663.032        1.8239121 
       0.30052038            2.375       0.30052038       -12382.426       -1461686.9        4897.9379       -187.61251       -22146.771         74.21118     -0.015795976       -1.8646403     0.0062481868        1461747.5         22147.69        1.8647177 
       0.30052038            2.125       0.30052038       -7590.7707       -1471133.8        6438.9105       -115.01168       -22289.907         97.55925    -0.0096833717       -1.8766916     0.0082139701        1471167.5        22290.417        1.8767346 
       0.30052038            1.875       0.30052038       -4469.7998         -1470295        6258.5396       -67.724239       -22277.197        94.826358    -0.0057020208       -1.8756215     0.0079838751        1470315.1        22277.502        1.8756472 
       0.30052038            1.625       0.30052038       -2487.7883       -1464733.6        5531.0935       -37.693762       -22192.933        83.804447    -0.0031736144       -1.8685269     0.0070558889        1464746.1        22193.123         1.868543 
       0.30052038            1.375       0.30052038       -1290.2468       -1457404.3        4636.1796       -19.549194       -22081.883        70.245146    -0.0016459382       -1.8591772     0.0059142678        1457412.2        22082.004        1.8591873 
       0.30052038            1.125       0.30052038       -626.63213       -1450047.1        3695.1285       -9.4944263        -21970.41        55.986795   -0.00079938021       -1.8497917     0.0047137905        1450051.9        21970.484        1.8497979 
       0.30052038            0.875       0.30052038       -323.15734       -1443748.9        2744.4938       -4.8963234       -21874.984         41.58324   -0.00041224439       -1.8417573     0.0035010877        1443751.6        21875.024        1.8417607 
       0.30052038            0.625       0.30052038       -259.23891       -1439210.7        1793.1867       -3.9278623       -21806.222        27.169496   -0.00033070512        -1.835968     0.0022875271        1439211.8         21806.24        1.8359694 
       0.30052038            0.375       0.30052038          -349.01       -1436886.4        841.20566       -5.2880304       -21771.006         12.74554   -0.00044522404        -1.833003     0.0010731067        1436886.7        21771.011        1.8330034 
       0.30052038            0.125       0.30052038       -527.94012       -1437060.7       -114.32468       -7.9990928       -21773.648       -1.7321921   -0.00067348108       -1.8332254   -0.00014584137        1437060.9        21773.649        1.8332255 
       0.30052038           -0.125       0.30052038       -743.18489       -1439890.8       -1077.3237       -11.260377       -21816.527       -16.323087   -0.00094806389       -1.8368356    -0.0013743171        1439891.4        21816.536        1.8368364 
