%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            7.175       -2.6843711          0.46875        1889.0179        9645.4008        26.864456 
            6.975       -2.6095454          0.46875        783.18122        10642.951        35.476025 
            7.775       -2.7010733          0.46875         368.6043          7333.73        25.021386 
            7.575       -2.6315923          0.46875        968.03658        7906.0923        24.517644 
            7.375       -2.5621113          0.46875        1184.1145        8659.6722          27.3431 
            7.175       -2.4926303          0.46875        921.12777        9417.3436        35.684227 
            6.975       -2.4231493          0.46875        315.04318        9755.7563        51.684202 
            7.775       -2.4932984          0.46875        250.30135        7997.3263        43.251578 
            7.575       -2.4291621          0.46875        582.09475        8351.5969        37.962753 
            7.375       -2.3650258          0.46875        647.13627        8790.4436        38.542251 
            7.175       -2.3008895          0.46875        453.17112        9160.7412        47.570742 
            6.975       -2.2367532          0.46875        122.61887        9311.6729        67.844763 
            7.775       -2.2855235          0.46875        168.94681        8362.1286        60.234807 
            7.575       -2.2267319          0.46875        338.50395        8561.4359        50.200318 
            7.375       -2.1679403          0.46875        345.05893         8794.716        49.083957 
            7.175       -2.1091487          0.46875        213.92055        8979.9047        59.110082 
            6.975       -2.0503571          0.46875        24.641345        9054.8973        83.004447 
            7.775       -2.0777487          0.46875        121.99704        8536.6264        74.901729 
            7.575       -2.0243018          0.46875        199.29473        8639.7168        61.199497 
            7.375       -1.9708549          0.46875        179.68926        8756.5802        58.847303 
            7.175       -1.9174079          0.46875        86.040464        8848.2462        69.889816 
            6.975        -1.863961          0.46875       -30.320508        8887.7353        97.017078 
            7.775       -1.8699738          0.46875        98.778342        8597.6815        88.109216 
            7.575       -1.8218716          0.46875        124.02448        8646.2811         71.24965 
            7.375       -1.7737694          0.46875        89.535609        8700.0338        67.887594 
            7.175       -1.7256671          0.46875        14.827524        8742.9919        79.954858 
            6.975       -1.6775649          0.46875       -63.940865        8764.0723        110.10062 
            7.775       -1.6621989          0.46875         89.59881        8592.7532        100.33035 
            7.575       -1.6194414          0.46875        85.076674        8612.1093        80.591831 
            7.375       -1.5766839          0.46875        40.433543        8632.2061        76.419983 
            7.175       -1.5339264          0.46875       -26.435855        8649.5296        89.515806 
            6.975       -1.4911688          0.46875       -86.340407        8660.7481         122.4611 
            7.775       -1.4544241          0.46875        88.427251        8548.8457        111.96106 
            7.575       -1.4170112          0.46875        66.067955        8552.9717        89.567536 
            7.375       -1.3795984          0.46875        13.326108        8555.6008        84.574764 
            7.175       -1.3421856          0.46875       -51.528275        8559.5487        98.619546 
