%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0             0.05                0       -545.57151        4482461.2      -0.15151234       -425.70393        4603198.3      -0.15151234 
          0.00098             0.05          0.00995       -551.75606          4482457       -71.506582       -431.89925        4603192.8       -83.594705 
          0.00196             0.05           0.0199       -559.12302        4482440.8       -145.67137       -439.27918          4603173       -169.84702 
          0.00294             0.05          0.02985       -565.91979        4482414.2       -219.97546       -446.09118        4603140.5       -256.23703 
          0.00392             0.05           0.0398       -572.73347        4482377.4        -294.3366       -452.92238        4603095.6       -342.68147 
           0.0049             0.05          0.04975       -579.56622        4482330.4        -368.7772       -459.77501        4603038.2       -429.20174 
          0.00588             0.05           0.0597       -586.42036        4482273.1       -443.32025       -466.65145        4602968.2       -515.81984 
          0.00686             0.05          0.06965        -592.9823        4482204.8       -518.96882       -473.23813        4602884.9       -603.53779 
          0.00784             0.05           0.0796       -599.15617        4482125.3       -592.10441       -479.43926        4602788.3       -688.73614 
          0.00882             0.05          0.08955       -606.65213        4482036.7       -666.40575       -486.96504        4602680.2       -775.09257 
           0.0098             0.05           0.0995       -613.05457        4481938.1       -740.27023       -493.39989        4602559.9       -861.00348 
          0.01078             0.05          0.10945       -619.80528        4481829.1       -815.07702       -500.18569        4602426.9       -947.84704 
          0.01176             0.05           0.1194       -627.00677        4481710.3       -890.92517       -507.42496        4602281.9       -1035.7213 
          0.01274             0.05          0.12935       -634.58673        4481580.3       -967.11642       -515.04545        4602123.3        -1123.927 
          0.01372             0.05           0.1393       -642.37709        4481440.2       -1041.9922       -522.87916        4601952.6       -1210.8046 
           0.0147             0.05          0.14925       -649.21847        4481296.4       -1119.4126       -529.76674        4601775.7       -1300.2131 
          0.01568             0.05           0.1592       -657.10119        4481138.4       -1193.8455       -537.69856        4601582.5       -1386.6196 
          0.01666             0.05          0.16915       -663.98921        4480968.2       -1268.7208       -544.63863        4601374.8       -1473.4527 
          0.01764             0.05           0.1791       -669.19662          4480777       -1348.6578       -549.90108        4601143.9        -1565.331 
          0.01862             0.05          0.18905       -677.34536        4480574.7       -1426.0805       -558.10791        4600899.6       -1654.6773 
           0.0196             0.05            0.199       -692.58739        4480367.2       -1505.2701       -573.41111        4600647.9        -1745.772 
          0.02058             0.05          0.20895       -701.03527        4480148.6        -1582.449        -581.9233        4600382.9       -1834.8365 
          0.02156             0.05           0.2189       -699.84068        4479921.3        -1655.738       -580.79621          4600107       -1919.9904 
          0.02254             0.05          0.22885       -706.38359        4479681.8       -1731.8672       -587.40983        4599816.6       -2007.9631 
          0.02352             0.05           0.2388       -711.27838        4479425.5       -1806.1523       -592.37862        4599507.2       -2094.0693 
           0.0245             0.05          0.24875       -712.69418          4479154       -1879.4317       -593.87172        4599180.4       -2179.1463 
          0.02548             0.05           0.2587       -718.07273        4478890.6       -1958.5485       -599.33094        4598859.4       -2270.0364 
          0.02646             0.05          0.26865       -734.53644        4478602.5       -2035.1258       -615.87872        4598511.6       -2358.3616 
          0.02744             0.05           0.2786       -741.25063        4478323.3       -2101.3187       -622.68041        4598170.5       -2436.2762 
          0.02842             0.05          0.28855       -745.71774        4478017.1       -2159.0764       -627.23853        4597800.2       -2505.7283 
           0.0294             0.05           0.2985       -750.07821        4477712.9       -2218.0488       -631.69352        4597429.7       -2576.3671 
          0.03038             0.05          0.30845       -762.75889        4477398.4       -2275.2686        -644.4723        4597046.8       -2645.2241 
          0.03136             0.05           0.3184       -763.61086        4477058.7       -2294.4603       -645.42598        4596636.4        -2676.023 
          0.03234             0.05          0.32835       -774.22625        4476724.2       -2327.4882       -656.14673        4596229.1       -2720.6272 
          0.03332             0.05           0.3383       -764.92264        4476347.9       -2341.3407       -646.95216        4595777.8       -2746.0241 
           0.0343             0.05          0.34825       -760.78642        4475953.6       -2333.3626       -642.92872        4595306.4       -2749.5577 
          0.03528             0.05           0.3582       -761.09012        4475557.2       -2267.3877       -643.34895        4594830.7       -2695.0608 
          0.03626             0.05          0.36815       -755.51631          4475163        -2115.047       -637.89548        4594355.1       -2554.1636 
          0.03724             0.05           0.3781       -766.11875        4474754.8       -1936.7463        -648.6221        4593863.3       -2387.2709 
          0.03822             0.05          0.38805        -745.8657        4474308.8       -1667.2235        -628.4971        4593331.6       -2129.1198 
           0.0392             0.05            0.398       -718.99957        4473841.8       -1256.3325       -601.76293        4592776.8       -1729.5633 
          0.04018             0.05          0.40795       -695.42389        4473384.6       -620.32634       -578.32315        4592229.7       -1104.8535 
          0.04116             0.05           0.4179       -1099.0846        4472887.6        298.52779       -982.12374        4591640.6       -197.25688 
          0.04214             0.05          0.42785       -806.61374        4474843.2        2837.7931       -689.79675        4593502.1        2330.7907 
          0.04312             0.05           0.4378        299.14078        4471935.7        10175.502        415.80984        4590498.4        9657.3227 
           0.0441             0.05          0.44775        621.75912        4471274.1        12555.941        738.27618        4589738.4        12026.627 
          0.04508             0.05           0.4577         1088.308        4470186.4        15855.856         1204.669        4588550.3        15315.448 
          0.04606             0.05          0.46765        1596.6412        4468358.7        20169.895        1712.8419        4586620.2        19618.437 
          0.04704             0.05           0.4776        2306.8036        4465276.5        25755.537        2422.8399        4583433.4        25193.073 
          0.04802             0.05          0.48755         3078.034        4460374.2          32531.4        3193.9018        4578424.6        31957.975 
            0.049             0.05           0.4975        3944.8722          4453163        39903.955        4060.5672        4571104.8        39319.614 
          0.04998             0.05          0.50745       -15203.478        4443636.8       -147786.92        -15087.96        4561467.9       -148382.13 
          0.05096             0.05           0.5174       -13931.296        4431668.5       -137680.98        -13815.96        4549386.9       -138287.02 
          0.05194             0.05          0.52735        -13213.79        4418237.4       -129166.31       -13098.639        4535841.2       -129783.12 
          0.05292             0.05           0.5373       -12569.385        4403829.5       -122136.72       -12454.423        4521316.6       -122764.25 
           0.0539             0.05          0.54725       -12131.403        4388908.6       -116486.73       -12016.636        4506277.1       -117124.94 
          0.05488             0.05           0.5572       -11755.385          4373843       -111988.06       -11640.817        4491090.8        -112636.9 
          0.05586             0.05          0.56715       -11457.406        4358719.9       -108338.01        -11343.04          4475845       -108997.41 
          0.05684             0.05           0.5771       -11218.305        4343691.2       -105322.46       -11104.147        4460691.7       -105992.39 
          0.05782             0.05          0.58705       -11035.619        4328791.6       -102842.34       -10921.673        4445665.6       -103522.74 
           0.0588             0.05            0.597       -10884.293        4314050.9       -100743.05       -10770.563        4430796.4       -101433.87 
          0.05978             0.05          0.60695       -10747.528          4299450       -98938.943       -10634.018        4416065.1       -99640.126 
          0.06076             0.05           0.6169       -10629.791        4285016.6        -97363.45       -10516.507        4401499.3       -98074.941 
          0.06174             0.05          0.62685       -10525.586        4270724.1       -95957.072       -10412.532        4387072.6       -96678.817 
          0.06272             0.05           0.6368       -10435.694        4256571.5       -94707.808       -10322.874        4372783.8        -95439.75 
           0.0637             0.05          0.64675       -10355.546        4242549.7        -93573.86       -10242.965          4358624       -94315.944 
          0.06468             0.05           0.6567       -10284.072        4228670.7       -92537.191       -10171.734        4344605.1       -93289.358 
          0.06566             0.05          0.66665       -10214.945        4214893.9       -91577.951       -10102.855        4330686.4       -92340.144 
          0.06664             0.05           0.6766       -10153.333        4201241.5       -90698.242       -10041.494        4316890.3       -91470.402 
          0.06762             0.05          0.68655        -10096.32        4187699.1       -89874.298       -9984.7385        4303202.5       -90656.365 
           0.0686             0.05           0.6965       -10043.221        4174246.8       -89107.353       -9931.9009        4289602.8       -89899.269 
          0.06958             0.05          0.70645       -9993.0895        4160897.6       -88390.458       -9882.0354        4276104.5       -89192.162 
          0.07056             0.05           0.7164       -9946.7242        4147636.6       -87718.251       -9835.9407        4262692.6       -88529.681 
          0.07154             0.05          0.72635       -9903.5686        4134453.8       -87086.182       -9793.0602        4249356.9       -87907.277 
          0.07252             0.05           0.7363         -9862.68          4121341        -86489.19       -9752.4514        4236089.6       -87319.888 
           0.0735             0.05          0.74625       -9824.1163        4108300.5       -85931.757        -9714.172        4222892.8       -86771.995 
          0.07448             0.05           0.7562       -9787.5193        4095326.1        -85406.64        -9677.864        4209760.4       -86256.355 
          0.07546             0.05          0.76615       -9753.8197        4082415.8        -84916.71        -9644.458        4196690.2       -85775.837 
          0.07644             0.05           0.7761       -9721.7364        4069554.4       -84452.977       -9612.6729        4183667.3       -85321.452 
          0.07742             0.05          0.78605       -9691.8958        4056744.7       -84017.667       -9583.1351        4170694.4       -84895.426 
           0.0784             0.05            0.796       -9663.0379        4043979.6       -83610.028       -9554.5846        4157764.2       -84497.005 
          0.07938             0.05          0.80595       -9636.6288        4031260.6       -83227.272       -9528.4874        4144878.6         -84123.4 
          0.08036             0.05           0.8159       -9611.9552        4018581.1       -82867.669       -9504.1304        4132030.7       -83772.883 
          0.08134             0.05          0.82585       -9588.9513        4005937.6       -82529.847       -9481.4477        4119217.1       -83444.079 
          0.08232             0.05           0.8358       -9567.4846        3993327.7       -82213.996       -9460.3068        4106435.6       -83137.179 
           0.0833             0.05          0.84575       -9547.0009        3980747.4       -81918.217       -9440.1534        4093681.9       -82850.283 
          0.08428             0.05           0.8557       -9528.2006          3968194        -81640.47       -9421.6881        4080953.5        -82581.35 
          0.08526             0.05          0.86565       -9510.1671        3955664.8       -81380.342       -9403.9942        4068247.7       -82329.969 
          0.08624             0.05           0.8756       -9493.7473        3943157.5       -81137.666       -9387.9184        4055562.2       -82095.968 
          0.08722             0.05          0.88555       -9478.8665        3930669.2       -80911.505       -9373.3862        4042894.2       -81878.415 
           0.0882             0.05           0.8955       -9464.7492        3918199.1       -80700.018       -9359.6221        4030242.8       -81675.464 
          0.08918             0.05          0.90545       -9451.7206          3905744       -80503.174       -9346.9513        4017604.8       -81487.086 
          0.09016             0.05           0.9154        -9440.097        3893301.3       -80318.294       -9335.6899        4004977.6       -81310.602 
          0.09114             0.05          0.92535       -9428.6895        3880869.7       -80146.522       -9324.6492          3992360       -81147.154 
          0.09212             0.05           0.9353       -9418.2675        3868448.4       -79986.882       -9314.5984        3979751.2       -80995.767 
           0.0931             0.05          0.94525       -9408.6962        3856034.7       -79838.571       -9305.4029        3967148.4       -80855.637 
          0.09408             0.05           0.9552       -9399.9507        3843628.1       -79700.045       -9297.0376        3954551.3       -80725.218 
          0.09506             0.05          0.96515       -9391.6281        3831226.6       -79571.687       -9289.0997        3941957.8       -80604.896 
          0.09604             0.05           0.9751        -9384.221        3818829.3       -79451.558       -9282.0816          3929367       -80492.729 
          0.09702             0.05          0.98505       -9377.2019        3806434.6       -79340.405       -9275.4561        3916777.4       -80389.466 
            0.098             0.05            0.995       -9370.7616        3794041.7        -79236.85       -9269.4136        3904188.2       -80293.727 


