%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0             0.05                0       -100.32019        1928486.2     -0.067415032         19.54739        2049223.3     -0.067415032 
          0.00995             0.05         -0.00098       -89.649116        1928497.6       -3.5543055         30.11705        2049232.8       -2.3635056 
           0.0199             0.05         -0.00196        -91.71346        1928500.9       -1.7182542        27.944179        2049234.1       0.66380761 
          0.02985             0.05         -0.00294       -94.237628        1928503.1       -2.5544721        25.303016        2049234.4        1.0193624 
           0.0398             0.05         -0.00392       -96.749592        1928505.7       -3.3970575        22.664238        2049235.1        1.3691095 
          0.04975             0.05          -0.0049        -99.25523        1928508.6       -4.2451199        20.020615        2049236.2        1.7139882 
           0.0597             0.05         -0.00588       -101.76154        1928511.2       -5.0977171        17.363798        2049237.1        2.0549894 
          0.06965             0.05         -0.00686       -108.70905        1928510.7        -7.402249         10.25192        2049234.8       0.94476176 
           0.0796             0.05         -0.00784       -103.75343        1928506.4       -11.545102         15.02795        2049228.8       -2.0030326 
          0.08955             0.05         -0.00882       -103.28812        1928507.7       -9.8422398        15.297108        2049228.3       0.89568956 
           0.0995             0.05          -0.0098       -100.05346        1928510.7       -13.222919        18.317716        2049229.7       -1.2882793 
          0.10945             0.05         -0.01078        -100.1849        1928513.6       -15.136139        17.952972          2049231       -2.0038921 
           0.1194             0.05         -0.01176       -104.05717        1928519.9       -15.189974         13.82682        2049235.6      -0.85917542 
          0.12935             0.05         -0.01274       -108.51584        1928522.7       -13.715608        9.0923405        2049236.8        1.8147342 
           0.1393             0.05         -0.01372       -106.02813        1928528.2       -11.414776        11.280999        2049240.7        5.3161462 
          0.14925             0.05          -0.0147       -114.04255        1928564.4       -13.543144        2.9429463        2049275.3        4.3894423 
           0.1592             0.05         -0.01568       -107.61681          1928585       -11.101573        9.0191502        2049294.3        8.0338052 
          0.16915             0.05         -0.01666       -102.29054        1928599.1       -13.263028        13.968665        2049306.8        7.0763156 
           0.1791             0.05         -0.01764       -118.87279        1928567.4       -23.156403       -3.0188701        2049273.5       -1.6118761 
          0.18905             0.05         -0.01862       -123.52123        1928534.3        -19.96457       -8.1024512        2049238.9        2.7864027 
            0.199             0.05          -0.0196       -135.83281        1928527.6        15.080955       -20.880319        2049230.6        39.039677 
          0.20895             0.05         -0.02058       -139.17303        1928520.7        19.586883       -24.719283          2049222        44.754702 
           0.2189             0.05         -0.02156       -125.79287        1928524.8       -19.412206       -11.871598        2049224.4         6.966098 
          0.22885             0.05         -0.02254       -126.76729        1928524.1       -23.418071       -13.413526        2049222.1        4.1721479 
           0.2388             0.05         -0.02352        -122.2439        1928498.6       -34.609614       -9.4939559        2049194.9         -5.80601 
          0.24875             0.05          -0.0245       -117.53973        1928456.1       -61.156566       -5.4311951        2049150.7       -31.138067 
           0.2587             0.05         -0.02548       -145.64347        1928501.7       -69.236856       -34.215178        2049194.5       -38.001914 
          0.26865             0.05         -0.02646       -171.94049        1928488.3       -26.660802       -61.232563        2049179.2          5.79217 
           0.2786             0.05         -0.02744       -165.08448        1928567.5       -26.860178       -55.138263        2049256.5        6.8124458 
          0.28855             0.05         -0.02842       -139.57276        1928578.2       -35.487884       -30.430856        2049265.2      -0.59394722 
           0.2985             0.05          -0.0294       -146.35844          1928651       -42.323509       -38.064684        2049336.1       -6.2065658 
          0.30845             0.05         -0.03038       -182.51657        1928731.9       -8.6814135       -75.116028        2049414.8        28.660265 
           0.3184             0.05         -0.03136        -98.46084        1928753.3       -24.160647        8.0002213          2049434        14.407528 
          0.32835             0.05         -0.03234       -146.85223        1928853.1        9.7469756       -41.378131        2049531.6        49.543442 
           0.3383             0.05         -0.03332       -204.72711        1928819.6       -38.780493       -100.28866        2049495.7        2.2460901 
          0.34825             0.05          -0.0343       -295.27966        1928760.1       -54.623651       -191.92672        2049433.7       -12.365097 
           0.3582             0.05         -0.03528       -302.61012        1928745.7       -38.206977       -200.39373        2049416.7        5.2854329 
          0.36815             0.05         -0.03626       -163.41352        1928795.1       -32.452745       -62.385894        2049463.3        12.275432 
           0.3781             0.05         -0.03724       -237.41369        1928831.9        66.662247       -137.62819        2049497.2        112.62813 
          0.38805             0.05         -0.03822       -350.55306        1928744.3        53.683231       -252.06419        2049406.6        100.88878 
            0.398             0.05          -0.0392       -443.03232          1928602        48.160576       -345.89572        2049261.1        96.607787 
          0.40795             0.05         -0.04018       -371.26934        1928538.3        112.93588       -275.54177          2049194        162.62676 
           0.4179             0.05         -0.04116       -212.38865          1928341        2195.2937       -118.12798        2048993.1        2246.2303 
          0.42785             0.05         -0.04214         5568.178          1939313        1306.3078        5660.9128        2059961.5        1358.4921 
           0.4378             0.05         -0.04312       -932.96813        1928714.6        139.56601       -841.81923        2049359.1        193.00017 
          0.44775             0.05          -0.0441       -716.49991        1929084.4       -191.76961       -626.99805        2049724.8       -137.08353 
           0.4577             0.05         -0.04508       -701.89972        1929328.9       -600.15083       -614.10705        2049964.9       -544.21073 
          0.46765             0.05         -0.04606       -1379.6438        1929571.5       -513.60481       -1293.6236          2050203       -456.40856 
           0.4776             0.05         -0.04704       -2007.2566        1929707.2       -615.57948        -1923.073        2050333.8       -557.12496 
          0.48755             0.05         -0.04802       -2275.7429          1929868       -363.68975       -2193.4612        2050489.7       -303.97481 
           0.4975             0.05           -0.049       -2623.7998        1930182.2       -172.42866       -2543.4863        2050798.5       -111.45114 
          0.50745             0.05         -0.04998        -27902.76        1931407.2        4886.4921       -27824.482        2052017.9        4948.7344 
           0.5174             0.05         -0.05096       -27412.135        1931640.4        2931.4824        -27335.96        2052245.3        2994.9916 
          0.52735             0.05         -0.05194       -27345.975        1932587.1        2931.9776       -27271.973        2053185.8        2996.7559 
           0.5373             0.05         -0.05292       -27013.771        1933604.2        2666.1395       -26942.012        2054196.3        2732.1891 
          0.54725             0.05          -0.0539       -26728.965          1934598        2791.3946        -26659.52        2055183.4        2858.7176 
           0.5572             0.05         -0.05488       -26600.236        1935811.9        2754.8347       -26533.177        2056390.1        2823.4334 
          0.56715             0.05         -0.05586       -26367.905          1936819        2726.4994       -26303.305        2057389.7        2796.3759 
           0.5771             0.05         -0.05684       -25992.582        1937864.4        2702.7944       -25930.514        2058427.3         2773.951 
          0.58705             0.05         -0.05782       -25751.202        1938886.1        2737.4728       -25691.742        2059440.8        2809.9115 
            0.597             0.05          -0.0588        -25494.56        1939922.5        2766.4237       -25437.782        2060468.6        2840.1469 
          0.60695             0.05         -0.05978       -25243.538        1940858.3        2750.1508       -25189.519        2061395.4        2825.1605 
