%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0              -11                0         933.6398       -194351.51     -0.034751253        1222.4453        -205638.7     -0.034751253 
                0       -10.777778                0         1069.676        -206440.7     -0.038119921        1379.5596       -218550.49     -0.038119921 
                0       -10.555556                0        1220.5807       -219580.89      -0.04193492        1552.9404       -232593.62      -0.04193492 
                0       -10.333333                0        1387.9129       -233893.48     -0.046272144         1744.201       -247899.09     -0.046272144 
                0       -10.111111                0        1573.3875       -249518.08     -0.051223403        1955.1035       -264617.36     -0.051223403 
                0       -9.8888889                0        1778.8881       -266615.99     -0.056900424        2187.5697       -282922.07     -0.056900424 
                0       -9.6666667                0        2006.4806       -285374.58     -0.063440037        2443.6921       -303014.63     -0.063440037 
                0       -9.4444444                0        2258.4263       -306012.83     -0.071010953        2725.7436          -325130     -0.071010953 
                0       -9.2222222                0        2537.1948       -328788.35     -0.079822687        3036.1872       -349543.98     -0.079822686 
                0               -9                0        2845.4745       -354006.52     -0.090137418        3377.6827       -376582.61     -0.090137418 
                0       -8.7777778                0        3186.1812       -382032.48      -0.10228592         3753.091       -406634.53      -0.10228592 
                0       -8.5555556                0        3562.4594       -413307.21      -0.11668917        4165.4713       -440167.28      -0.11668917 
                0       -8.3333333                0        3977.6748       -448369.34      -0.13388788        4618.0687       -477749.49      -0.13388788 
                0       -8.1111111                0        4435.3892       -487885.69      -0.15458357        5114.2843       -520081.56      -0.15458357 
                0       -7.8888889                0        4939.3037       -532694.65        -0.179696        5657.6147       -568039.13        -0.179696 
                0       -7.6666667                0        5493.1497       -583869.88      -0.21044471        6251.5378        -622736.5      -0.21044471 
                0       -7.4444444                0        6100.4803       -642815.99      -0.24846609        6899.3015       -685621.59      -0.24846609 
                0       -7.2222222                0        6764.2796       -711417.25      -0.29598348        7603.5304       -758622.95      -0.29598348 
                0               -7                0        7486.2198        -792275.5      -0.35605682        8365.4811       -844384.56      -0.35605682 
                0       -6.7777778                0          8265.21       -889102.56      -0.43295221        9183.5928       -946652.83      -0.43295221 
                0       -6.5555556                0        9094.4555       -1007383.2      -0.53269045        10050.548       -1070930.3      -0.53269045 
                0       -6.3333333                0        9955.2097       -1155501.9       -0.6638555        10947.031       -1225587.7       -0.6638555 
                0       -6.1111111                0        10802.767       -1346561.9       -0.8387544        11827.727       -1423659.9       -0.8387544 
                0       -5.8888889                0        11533.387       -1600570.9       -1.0749738        12588.263       -1684996.4       -1.0749738 
                0       -5.6666667                0        11904.728       -1942095.1       -1.3971731        12985.646       -2033867.6       -1.3971731 
                0       -5.4444444                0         11370.67       -2362092.1       -1.8384187        12473.114       -2460732.9       -1.8384187 
                0       -5.2222222                0        9048.1674       -2624410.8       -2.4359009            10167       -2728672.1       -2.4359009 
                0               -5                0        5340.5774       -2073353.1       -3.1931104        6470.0904       -2180893.5       -3.1931104 
