%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
      0.032190603          4.96875       0.49113369       -1932054.8        153778.29        1304491.3 
      0.032190603          4.90625       0.49113369       -2066732.9        1958295.3        127626.29 
      0.032190603          4.84375       0.49113369       -2069213.7        5721123.3        744270.98 
      0.032190603          4.78125       0.49113369       -2137979.3        7414836.6        725942.96 
      0.032190603          4.71875       0.49113369       -2218675.5        9503584.2           770598 
      0.032190603          4.65625       0.49113369       -2306932.4         11877005        814168.86 
      0.032190603          4.59375       0.49113369       -2381873.9         14685828        858577.28 
      0.032190603          4.53125       0.49113369       -2397782.5         18151788        897872.24 
      0.032190603          4.46875       0.49113369       -2253851.3         22682834        922202.57 
      0.032190603          4.40625       0.49113369       -1728382.8         29066651        911322.32 
      0.032190603          4.34375       0.49113369       -335802.22         38907081         818021.8 
      0.032190603          4.28125       0.49113369        2970962.2         55417902        573263.39 
      0.032190603          4.21875       0.49113369         10325709         86010176       -222127.85 
      0.032190603          4.15625       0.49113369         25189808    1.3728602e+08        326.13525 
      0.032190603          4.09375       0.49113369         45708163    3.0119056e+08        -21200254 
      0.032190603          4.03125       0.49113369         36379102   -1.5343694e+08    1.5600245e+08 
      0.032190603          3.96875       0.49113369    1.0487245e+08        -73433938        -60491036 
      0.032190603          3.90625       0.49113369         94494541    5.7759948e+08    1.0582454e+08 
      0.032190603          3.84375       0.49113369    1.1815085e+08     5.482768e+08    1.0991153e+08 
      0.032190603          3.78125       0.49113369    1.2900861e+08    6.9568894e+08         69549133 
      0.032190603          3.71875       0.49113369    1.3926055e+08    9.4140806e+08         90976903 
      0.032190603          3.65625       0.49113369    1.4199756e+08    1.0696184e+09    1.0107513e+08 
      0.032190603          3.59375       0.49113369    1.4331999e+08    1.2180147e+09         86017572 
      0.032190603          3.53125       0.49113369    1.4242349e+08    1.4546329e+09         77796124 
      0.032190603          3.46875       0.49113369    1.4319684e+08     1.559246e+09    1.1830648e+08 
      0.032190603          3.40625       0.49113369    1.3922676e+08    1.5786058e+09         96928612 
      0.032190603          3.34375       0.49113369    1.2873021e+08    1.8705065e+09         42624506 
      0.032190603          3.28125       0.49113369    1.2389774e+08    2.0370358e+09    1.2203586e+08 
      0.032190603          3.21875       0.49113369    1.1108685e+08    3.1452842e+09   -1.9398554e+08 
      0.032190603          3.15625       0.49113369    1.2628126e+08    3.3500272e+09    3.3079133e+08 
      0.032190603          3.09375       0.49113369    1.1132984e+08    2.4974538e+09         56889384 
      0.032190603          3.03125       0.49113369    1.0967309e+08    2.8166083e+09         38063102 
      0.032190603          2.96875       0.49113369         73265907    2.9436267e+09         79686575 
      0.032190603          2.90625       0.49113369         72490680    2.9526165e+09         42576796 
      0.032190603          2.84375       0.49113369         57198801    3.0762442e+09         47962671 
      0.032190603          2.78125       0.49113369         55735057    3.1524193e+09         50823977 
      0.032190603          2.71875       0.49113369         28829115     3.245537e+09         40084856 
      0.032190603          2.65625       0.49113369         31058229    3.3539389e+09         44438161 
      0.032190603          2.59375       0.49113369         22124554    3.4111674e+09         51539080 
      0.032190603          2.53125       0.49113369         14371714    3.8059591e+09        -41352271 
      0.032190603          2.46875       0.49113369        9857652.2    3.8288989e+09         95009774 
      0.032190603          2.40625       0.49113369        4525501.3    3.5261318e+09        -11069433 
      0.032190603          2.34375       0.49113369        1993467.4    3.5898305e+09        2143918.6 
      0.032190603          2.28125       0.49113369       -140925.83    3.5982208e+09        1308984.5 
      0.032190603          2.21875       0.49113369       -1057832.3    3.6057281e+09        1449707.7 
      0.032190603          2.15625       0.49113369       -1387287.8     3.610551e+09        1433513.6 
      0.032190603          2.09375       0.49113369       -1444269.9    3.6141462e+09        1411766.3 
      0.032190603          2.03125       0.49113369       -1384159.5    3.6169962e+09        1386003.8 
      0.032190603          1.96875       0.49113369       -1276272.5    3.6193895e+09        1366060.1 
      0.032190603          1.90625       0.49113369       -1154683.6    3.6215048e+09          1357052 
      0.032190603          1.84375       0.49113369         -1033327    3.6234746e+09        1357390.9 
      0.032190603          1.78125       0.49113369       -917293.98    3.6253794e+09        1370040.8 
      0.032190603          1.71875       0.49113369        -809832.6    3.6272647e+09        1383627.2 
      0.032190603          1.65625       0.49113369       -712557.65     3.629176e+09        1383246.6 
