%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
      0.091448588              4.9        0.4597431        31573.598       -3171961.5       -549476.81 
      0.091448588              4.7        0.4597431        53595.585       -3809072.8       -584604.44 
      0.091448588              4.5        0.4597431        78866.952       -4337107.5       -606886.94 
      0.091448588              4.3        0.4597431        115257.79       -4937184.6       -482527.67 
      0.091448588              4.1        0.4597431        238963.79       -5225961.8        374385.28 
      0.091448588              3.9        0.4597431        365788.88       -1418236.7        1395518.9 
      0.091448588              3.7        0.4597431        112814.23          12809.9        181590.34 
      0.091448588              3.5        0.4597431        80121.122        149614.49        3875.2651 
      0.091448588              3.3        0.4597431        78371.781        323670.15       -47084.514 
      0.091448588              3.1        0.4597431        73905.406         507222.4       -52245.469 
      0.091448588              2.9        0.4597431        48764.832        637498.86       -54682.797 
      0.091448588              2.7        0.4597431        43295.384        634663.14        40873.784 
      0.091448588              2.5        0.4597431        170316.55        1205899.9        742517.96 
      0.091448588              2.3        0.4597431        88494.129        2022794.8        387692.77 
      0.091448588              2.1        0.4597431        115328.18        2774361.4        534611.58 
      0.091448588              1.9        0.4597431        135561.75        3678062.9        635504.13 
      0.091448588              1.7        0.4597431        196719.77        4962686.3        931873.41 
      0.091448588              1.5        0.4597431        194612.06        6921140.3        895565.41 
      0.091448588              1.3        0.4597431        26641.715        7802957.8        23103.826 
      0.091448588              1.1        0.4597431       -50821.659          7290682       -370337.67 
      0.091448588              0.9        0.4597431       -59026.681        6593226.6          -395793 
      0.091448588              0.7        0.4597431        -48741.49        6043294.7       -320176.73 
      0.091448588              0.5        0.4597431       -35050.813          5656574        -225620.2 
      0.091448588              0.3        0.4597431       -21624.022        5412037.8       -132946.53 
      0.091448588              0.1        0.4597431       -8896.4192        5292645.5       -44867.562 
      0.091448588             -0.1        0.4597431        3609.4922        5289803.6        41237.359 
      0.091448588             -0.3        0.4597431         16566.05        5403411.8        129145.43 
      0.091448588             -0.5        0.4597431        30463.842        5641853.1        221482.65 
      0.091448588             -0.7        0.4597431        44901.284        6021930.7        315571.79 
      0.091448588             -0.9        0.4597431        56285.628        6564420.5        390738.81 
      0.091448588             -1.1        0.4597431         49713.18        7253627.8        365408.81 
      0.091448588             -1.3        0.4597431         -25165.7        7758956.9       -25519.126 
      0.091448588             -1.5        0.4597431       -189618.35        6879589.6       -892164.53 
      0.091448588             -1.7        0.4597431        -189529.1          4931332       -927961.36 
      0.091448588             -1.9        0.4597431       -126716.19        3653103.1          -633460 
      0.091448588             -2.1        0.4597431       -104279.97        2753119.1        -533727.2 
      0.091448588             -2.3        0.4597431       -74899.849        1999034.8       -390216.53 
      0.091448588             -2.5        0.4597431        -143715.6        1199329.1       -707891.88 
      0.091448588             -2.7        0.4597431       -22306.055        638270.64       -51284.249 
      0.091448588             -2.9        0.4597431       -20844.973        623426.84        50382.275 
      0.091448588             -3.1        0.4597431       -40148.968        497859.66         49837.24 
      0.091448588             -3.3        0.4597431       -38230.557        316904.96        44207.742 
      0.091448588             -3.5        0.4597431       -36894.689        146141.04        -7392.801 
      0.091448588             -3.7        0.4597431       -66377.269        21042.381       -181952.22 
      0.091448588             -3.9        0.4597431       -322571.61       -1451711.3       -1414237.6 
      0.091448588             -4.1        0.4597431       -210351.27       -5137307.6       -370397.34 
      0.091448588             -4.3        0.4597431       -90160.709       -4868271.1        468696.69 
      0.091448588             -4.5        0.4597431       -59715.021       -4280808.3        595190.08 
      0.091448588             -4.7        0.4597431       -38400.781       -3760342.5         574872.8 
      0.091448588             -4.9        0.4597431       -19094.605       -3131476.4        541002.44 
       0.26042355              4.9       0.38975138          75802.3       -3212811.3       -536517.71 
       0.26042355              4.7       0.38975138        133056.83       -3860656.4       -572818.56 
       0.26042355              4.5       0.38975138        199713.55       -4375102.5       -586543.38 
       0.26042355              4.3       0.38975138        299691.51       -4908561.1       -448322.78 
       0.26042355              4.1       0.38975138         628666.5       -5092987.9        289685.29 
       0.26042355              3.9       0.38975138        1050931.9       -1381696.6        1124659.2 
       0.26042355              3.7       0.38975138        360506.27        15203.973        110167.28 
       0.26042355              3.5       0.38975138        263997.49        141710.48       -39411.629 
       0.26042355              3.3       0.38975138        250147.11        322323.37       -72170.333 
       0.26042355              3.1       0.38975138        229288.98        535532.03        -66565.51 
       0.26042355              2.9       0.38975138        155667.59        683001.69       -71559.976 
       0.26042355              2.7       0.38975138        144034.67        668362.19        9475.2436 
       0.26042355              2.5       0.38975138        510478.09        1228306.5        616671.42 
       0.26042355              2.3       0.38975138        273815.28        2034427.9        315635.08 
