%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
          0.30845             0.05         -0.03038       -2679.8252        4477571.6        230.42162       -2572.4246        4598254.6         267.7633 
           0.3184             0.05         -0.03136       -2701.8124        4477255.8        231.94334       -2595.3514        4597936.5        270.51152 
          0.32835             0.05         -0.03234       -2740.4787        4476946.5        243.30612       -2635.0046        4597624.9        283.10259 
           0.3383             0.05         -0.03332       -2763.7987        4476596.5        234.79715       -2659.3602        4597272.6        275.82373 
          0.34825             0.05          -0.0343       -2770.4798        4476229.9        231.43896       -2667.1269        4596903.4        273.69751 
           0.3582             0.05         -0.03528       -2726.1589        4475862.4         232.3831       -2623.9425        4596533.3        275.87551 
          0.36815             0.05         -0.03626       -2604.8793        4475498.4        227.06388       -2503.8517        4596166.6        271.79205 
           0.3781             0.05         -0.03724       -2470.2809        4475121.5        237.15576       -2370.4954        4595786.8        283.12164 
          0.38805             0.05         -0.03822       -2261.2322        4474707.8        215.01393       -2162.7433        4595370.1        262.21949 
            0.398             0.05          -0.0392        -1932.985        4474274.2        184.23131       -1835.8484        4594933.3        232.67852 
          0.40795             0.05         -0.04018       -1408.8755        4473851.2        154.42006        -1313.148        4594506.9        204.11094 
           0.4179             0.05         -0.04116       -641.07484        4473389.9        551.13668       -546.81417        4594042.1        602.07326 
          0.42785             0.05         -0.04214         1693.391        4475387.7         255.4643        1786.1258        4596036.2        307.64864 
           0.4378             0.05         -0.04312        7772.0486        4472533.8        -743.8874        7863.1975        4593178.3       -690.45324 
          0.44775             0.05          -0.0441        9763.5053          4471963       -1028.5499        9853.0072        4592603.4       -973.86378 
           0.4577             0.05         -0.04508        12510.913        4471040.3       -1420.8128        12598.706        4591676.4       -1364.8727 
          0.46765             0.05         -0.04606        16066.404        4469513.3       -1814.3537        16152.424        4590144.8       -1757.1575 
           0.4776             0.05         -0.04704        20666.072        4466954.3       -2372.1628        20750.255          4587581       -2313.7082 
          0.48755             0.05         -0.04802        26252.368        4462902.3       -2964.0094         26334.65        4583523.9       -2904.2945 
           0.4975             0.05           -0.049        32319.767        4456958.8       -3642.6148         32400.08        4577575.1       -3581.6373 
          0.50745             0.05         -0.04998       -131837.54        4449148.3        13201.405       -131759.27          4569759        13263.647 
           0.5174             0.05         -0.05096       -123315.26        4439292.6         12077.92       -123239.09        4559897.5        12141.429 
          0.52735             0.05         -0.05194       -116122.82        4428267.4        11476.356       -116048.82        4548866.1        11541.135 
           0.5373             0.05         -0.05292       -110142.22        4416449.9        10916.537       -110070.46        4537042.1        10982.587 
          0.54725             0.05          -0.0539       -105297.44        4404220.8        10537.602          -105228        4524806.2        10604.925 
           0.5572             0.05         -0.05488       -101404.49        4391894.6        10201.424       -101337.43        4512472.8        10270.022 
          0.56715             0.05         -0.05586       -98204.237        4379527.8        9929.5516       -98139.636        4500098.5        9999.4281 
           0.5771             0.05         -0.05684       -95519.407        4367256.6        9706.9934        -95457.34        4487819.5          9778.15 
          0.58705             0.05         -0.05782       -93279.923        4355108.1        9534.3117       -93220.462        4475662.8        9606.7505 
            0.597             0.05          -0.0588       -91353.198        4343109.2        9388.5776        -91296.42        4463655.2        9462.3007 
          0.60695             0.05         -0.05978       -89670.046        4331240.4        9254.4632       -89616.026        4451777.5        9329.4729 
           0.6169             0.05         -0.06076       -88176.157        4319530.3        9137.4688       -88124.973          4440058        9213.7672 
          0.62685             0.05         -0.06174       -86821.108        4307953.8        9032.8056       -86772.838        4428471.6        9110.3949 
           0.6368             0.05         -0.06272       -85599.657        4296511.3        8941.7418       -85554.378        4417018.9        9020.6241 
          0.64675             0.05          -0.0637       -84475.045        4285195.8        8860.0428       -84432.838        4405692.6        8940.2202 
           0.6567             0.05         -0.06468       -83433.025        4274020.7        8786.8709       -83393.969        4394506.3        8868.3456 
          0.66665             0.05         -0.06566       -82456.615          4262947        8716.0469       -82420.791        4383420.9        8798.8209 
           0.6766             0.05         -0.06664       -81550.119        4251998.4        8652.8577        -81517.61        4372460.2        8736.9331 
          0.68655             0.05         -0.06762       -80691.456        4241162.1         8594.457       -80662.343        4361611.2        8679.8358 
           0.6965             0.05          -0.0686       -79883.195        4230419.4        8540.2065        -79857.56        4350855.2        8626.8908 
          0.70645             0.05         -0.06958        -79119.44        4219784.5        8489.1946       -79097.366        4340206.6        8577.1864 
           0.7164             0.05         -0.07056        -78395.67        4209243.6        8442.2367       -78377.243        4329651.4        8531.5379 
          0.72635             0.05         -0.07154       -77708.031        4198787.5        8398.7939       -77693.335        4319180.5        8489.4065 
           0.7363             0.05         -0.07252       -77052.034        4188409.3        8357.9281       -77041.154        4308786.8         8449.854 
          0.74625             0.05          -0.0735       -76432.649          4178112         8319.699       -76425.671        4298473.5        8412.9401 
           0.7562             0.05         -0.07448       -75843.043        4167890.3        8283.7509       -75840.053        4288235.1        8378.3091 
          0.76615             0.05         -0.07546        -75286.45        4157742.6        8251.0126       -75287.534        4278070.1        8346.8896 
           0.7761             0.05         -0.07644       -74754.188        4147654.7        8220.1989       -74759.434        4267964.3        8317.3965 
          0.78605             0.05         -0.07742       -74248.764          4137630        8191.9339       -74258.261          4257921         8290.454 
            0.796             0.05          -0.0784       -73769.678        4127661.7        8164.9509       -73783.513        4247933.4         8264.795 
          0.80595             0.05         -0.07938       -73314.364          4117752        8140.7159       -73332.625        4238003.8        8241.8857 
           0.8159             0.05         -0.08036       -72881.297        4107894.6        8118.5083       -72904.074        4228125.8        8221.0055 
          0.82585             0.05         -0.08134       -72469.291        4098086.6        8098.2572       -72496.673        4218296.4        8202.0832 
           0.8358             0.05         -0.08232       -72078.714        4088325.9        8079.8252       -72110.791        4208513.5        8184.9816 
          0.84575             0.05          -0.0833       -71707.823        4078608.7        8062.6517       -71744.684        4198773.5          8169.14 
           0.8557             0.05         -0.08428       -71354.724        4068932.8        8047.4324       -71396.461          4189074         8155.254 
          0.86565             0.05         -0.08526       -71019.147        4059295.6        8033.2445        -71065.85        4179412.4        8142.4006 
           0.8756             0.05         -0.08624        -70701.05        4049695.1        8020.9307        -70752.81        4169786.7        8131.4227 
          0.88555             0.05         -0.08722       -70399.617        4040128.7        8010.4086       -70456.525        4160194.2        8122.2378 
           0.8955             0.05          -0.0882       -70113.121        4030595.5        8000.8983       -70175.269        4150634.2        8114.0658 
          0.90545             0.05         -0.08918       -69841.635        4021092.7        7992.7192       -69909.114        4141103.7        8107.2262 
           0.9154             0.05         -0.09016       -69582.581        4011617.7         7986.184       -69655.484        4131600.2        8102.0315 
          0.92535             0.05         -0.09114       -69337.198        4002169.3        7980.0951       -69415.615        4122122.4        8097.2841 
           0.9353             0.05         -0.09212       -69104.598        3992746.8        7975.2183       -69188.622        4112669.6        8093.7497 
          0.94525             0.05          -0.0931       -68884.061        3983347.6        7971.4132       -68973.785        4103239.1        8091.2878 
           0.9552             0.05         -0.09408       -68674.122        3973971.2        7968.6487       -68769.637        4093830.5        8089.8674 
          0.96515             0.05         -0.09506       -68475.241        3964615.6        7966.5183        -68576.64        4084441.9        8089.0816 
           0.9751             0.05         -0.09604       -68285.549        3955279.8        7965.5089       -68392.924        4075072.1        8089.4176 
          0.98505             0.05         -0.09702       -68105.861        3945962.4         7965.088       -68219.305        4065719.6        8090.3426 
            0.995             0.05           -0.098       -67934.862        3936662.5        7965.4411       -68054.466        4056383.7        8092.0421 


