%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0               -6                0        10277.658       -159977.69        -1.654528         11318.02       -240714.61        -1.654528 
                0            -5.94                0        10416.351       -151998.28       -1.7849746        11464.666       -234723.29       -1.7849746 
                0            -5.88                0        10530.454        -142489.5       -1.9297289         11586.45       -227211.14       -1.9297289 
                0            -5.82                0        10612.935       -131259.61       -2.0908963        11676.329        -217979.3       -2.0908963 
                0            -5.76                0        10654.986       -118107.63       -2.2709795         11725.48       -206818.58       -2.2709795 
                0             -5.7                0        10645.609       -102833.07       -2.4729596        11722.893       -193519.13       -2.4729596 
                0            -5.64                0        10571.174       -85253.312       -2.7003858        11654.926       -177887.65       -2.7003858 
                0            -5.58                0         10415.03       -65232.581       -2.9574591        11504.915       -159776.32       -2.9574591 
                0            -5.52                0        10157.327       -42727.376       -3.2490878        11252.998       -139128.06       -3.2490878 
                0            -5.46                0        9775.3761       -17853.589       -3.5808694        10876.473        -116043.6       -3.5808694 
                0             -5.4                0        9244.9281        9022.7228       -3.9609508        10351.079       -90872.169       -3.9609508 
                0            -5.34                0         8544.114        37178.316       -4.3923052        9654.9363       -64318.404       -4.3923052 
                0            -5.28                0        7658.7635        65440.501       -4.8807834         8773.862       -37534.588       -4.8807834 
                0            -5.22                0        6591.7509         92172.19       -5.4295277        7710.7195       -12135.571       -5.4295277 
                0            -5.16                0        5373.4998         115428.9       -6.0327065        6495.9215        9958.2167       -6.0327065 
                0             -5.1                0        4067.3471        133358.82        -6.681081        5192.7945        26920.783        -6.681081 
                0            -5.04                0        2764.0145        144775.06       -7.3614412          3892.05         37592.72       -7.3614412 
                0            -4.98                0        1560.9748         149623.9       -8.0590108        2691.1512        41949.263       -8.0590108 
                0            -4.92                0        533.57088         149015.7       -8.7708048        1665.4318        41130.994       -8.7708048 
                0            -4.86                0       -284.36644        144750.66       -9.5078197        848.71399        36969.272       -9.5078197 
                0             -4.8                0       -901.33612        138656.68       -10.298609         232.4906        31323.704       -10.298609 
                0            -4.74                0       -1352.7291         132122.5       -11.175134       -218.63687        25614.808       -11.175134 
                0            -4.68                0       -1683.9447        125971.28       -12.178818       -550.07459        20697.075       -12.178818 
                0            -4.62                0       -1937.4553        120568.26       -13.353737        -804.3015        16965.946       -13.353737 
                0            -4.56                0       -2146.3477        116005.85       -14.738149         -1014.41        14542.225       -14.738149 
                0             -4.5                0       -2334.9801        112269.28       -16.377668       -1204.7632        13436.967       -16.377668 
                0            -4.44                0       -2519.0684        109351.72       -18.305043       -1391.0814        13665.862       -18.305043 
                0            -4.38                0       -2711.0609        107235.47       -20.624461       -1585.8164        15229.548       -20.624461 
                0            -4.32                0       -2917.7604        105990.81       -23.327158        -1795.774        18211.777       -23.327158 
                0            -4.26                0       -3144.1735        105660.37       -26.564748       -2025.9626        22662.985       -26.564748 
                0             -4.2                0       -3391.7083        106245.63       -30.298447       -2277.7917        28586.194       -30.298447 
                0            -4.14                0       -3661.4714        107503.89       -34.560574       -2552.3683        35733.449       -34.560574 
                0            -4.08                0       -3950.5664        109083.95       -39.229038       -2846.7957        43741.074       -39.229038 
                0            -4.02                0       -4251.7089        110626.86       -43.964173       -3153.7883        52230.204       -43.964173 
                0            -3.96                0       -4556.1789        111850.78       -48.464152        -3464.624        60891.617       -48.464152 
                0             -3.9                0       -4854.3758        112809.81       -52.213663       -3769.6993         69744.62       -52.213663 
                0            -3.84                0       -5139.4857        113778.99       -54.774578       -4062.1967        79022.455       -54.774578 
                0            -3.78                0       -5407.7472         114982.4       -56.161494       -4338.3501        88900.814       -56.161494 
                0            -3.72                0       -5658.3192        116527.39       -56.291829       -4597.3132        99432.778       -56.291829 
                0            -3.66                0       -5893.6395        118271.57       -55.294373       -4841.5173        110416.62       -55.294373 
                0             -3.6                0       -6116.3847        119994.65       -53.405304       -5073.6322        121568.56       -53.405304 
                0            -3.54                0       -6329.0912        121128.22       -50.748611       -5296.1861        132253.65       -50.748611 
                0            -3.48                0       -6537.4234        121065.45       -47.527807        -5514.835        141796.51       -47.527807 
                0            -3.42                0       -6743.2573        119161.77       -43.919366       -5731.4453        149483.28       -43.919366 
                0            -3.36                0       -6946.6292        114426.84       -40.072886       -5946.0429        154254.72       -40.072886 
                0             -3.3                0       -7144.1284        105815.77       -36.156207       -6155.2064         154998.6       -36.156207 
                0            -3.24                0       -7322.3586        92108.743       -32.283199       -6345.5275        150430.52       -32.283199 
                0            -3.18                0       -7463.9937        71987.776       -28.510618        -6499.668        139171.71       -28.510618 
                0            -3.12                0       -7532.7915        44312.427       -25.051346       -6581.3724         120025.7       -25.051346 
                0            -3.06                0       -7473.8029         8554.569       -21.820457       -6535.6779        92414.034       -21.820457 
                0               -3                0       -7214.0411       -33987.815       -18.993954       -6289.5835        57590.684       -18.993954 
                0            -2.94                0        -6676.334       -79327.745       -16.666162       -5765.9022        19505.557       -16.666162 
                0            -2.88                0       -5806.4009       -119514.01       -14.644302       -4910.3377       -13919.923       -14.644302 
                0            -2.82                0       -4623.0152       -143783.74       -12.971894       -3741.6479       -31945.171       -12.971894 
                0            -2.76                0        -3251.106       -142794.83       -11.582167       -2384.7453       -25242.896       -11.582167 
                0             -2.7                0       -1891.4975       -113817.77       -10.396818       -1040.4374        8908.9153       -10.396818 
                0            -2.64                0       -738.33455       -62975.688       -9.3109527        97.147958        64386.614       -9.3109527 
                0            -2.58                0        100.06415        -2115.136       -8.2527015        919.70956         129349.6       -8.2527015 
                0            -2.52                0        619.41075        56950.676       -7.2556738        1422.9772        191996.49       -7.2556738 
                0            -2.46                0        878.64685        106484.78       -6.3073988        1665.9105        244607.32       -6.3073988 
                0             -2.4                0        958.91469        143686.77        -5.434636        1729.6697        284403.09        -5.434636 
                0            -2.34                0        930.71726        169159.81       -4.6578246         1684.776           312012       -4.6578246 
                0            -2.28                0        841.49837        185464.83       -3.9883458        1578.6917        330022.84       -3.9883458 
                0            -2.22                0        725.80023        195357.29        -3.421738        1445.9773        341221.02        -3.421738 
                0            -2.16                0        602.76885         201147.8       -2.9466398        1305.7971        347948.42       -2.9466398 
                0             -2.1                0        482.64994        204542.41       -2.5482085        1168.4154        351943.07       -2.5482085 
                0            -2.04                0        372.02558        206719.93       -2.2138208        1040.4323        354415.89       -2.2138208 
                0            -1.98                0        272.20391        208251.52       -1.9299101        923.17433        355969.74       -1.9299101 
                0            -1.92                0          183.756        209485.03       -1.6865946        817.23039        356983.39       -1.6865946 
                0            -1.86                0         106.8259        210655.85       -1.4773848        722.76234        357721.98       -1.4773848 
                0             -1.8                0         40.44974         211878.2       -1.2960763        638.82387        358328.14       -1.2960763 
                0            -1.74                0       -16.425178        213076.87       -1.1379013        564.37954         358753.4       -1.1379013 
                0            -1.68                0       -64.448008        214384.63        -1.000025        498.79716        359155.64        -1.000025 
                0            -1.62                0       -104.72214         215769.6      -0.87934148        440.98995        359526.25      -0.87934148 
                0            -1.56                0       -138.19137        217168.01      -0.77345033        390.03035        359822.95      -0.77345033 
                0             -1.5                0       -165.68201        218568.64      -0.68042725        345.10788         360054.2      -0.68042725 
                0            -1.44                0       -187.82848        220020.42      -0.59887941        305.60354        360286.84      -0.59887941 
                0            -1.38                0       -205.40631        221442.51       -0.5271979        270.75676         360456.3       -0.5271979 
                0            -1.32                0       -219.01506        222813.98       -0.4641616        239.98243        360556.29       -0.4641616 
                0            -1.26                0       -229.08453        224170.08      -0.40889428        212.86476        360635.18      -0.40889428 
                0             -1.2                0       -236.10283        225530.03      -0.36041033        188.92908        360723.89      -0.36041033 
                0            -1.14                0       -240.51501        226768.32      -0.31780781        167.74329        360707.37      -0.31780781 
                0            -1.08                0       -242.56721        228003.22      -0.28056863        149.07364         360713.1      -0.28056863 
