%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            7.575        2.8340225          0.65625         37578167   -1.9995335e+08       -2000749.9 
            7.375        2.7591968          0.65625         54140366    -2.285623e+08       -1678650.8 
            7.175        2.6843711          0.65625         51605437   -2.6801306e+08       -1325890.9 
            6.975        2.6095454          0.65625         23044368   -2.9704976e+08       -1783375.9 
            7.775         3.116623          0.65625         19523020   -1.3649908e+08       -1960695.4 
            7.575        3.0364526          0.65625         54346002   -1.6818325e+08       -1293033.6 
            7.375        2.9562823          0.65625         79412191    -2.016288e+08       -1151958.5 
            7.175        2.8761119          0.65625    1.0001552e+08    -2.476979e+08       -1075417.8 
            6.975        2.7959415          0.65625         57843692   -3.5086242e+08       -1316602.1 
            7.775        -3.116623          0.46875        -18256293   -1.3237888e+08        3519881.1 
            7.575       -3.0364526          0.46875        -52015195   -1.6282226e+08        2187316.3 
            7.375       -2.9562823          0.46875        -76449113   -1.9499882e+08          1722390 
            7.175       -2.8761119          0.46875        -96975541   -2.3908602e+08        1503062.9 
            6.975       -2.7959415          0.46875        -57107345   -3.3658394e+08        1327343.2 
            7.775       -2.9088481          0.46875        -11494004   -1.7323462e+08        3009881.1 
            7.575       -2.8340225          0.46875        -36182173   -1.9387891e+08        2308845.5 
            7.375       -2.7591968          0.46875        -52108539    -2.216564e+08        1881401.4 
            7.175       -2.6843711          0.46875        -50200704   -2.5967448e+08        1756405.8 
            6.975       -2.6095454          0.46875        -23445559   -2.8575681e+08          2334384 
            7.775       -2.7010733          0.46875       -7047816.7   -2.0159582e+08        2775539.3 
            7.575       -2.6315923          0.46875        -23358239   -2.1637201e+08        2018895.2 
            7.375       -2.5621113          0.46875        -30583833   -2.3629735e+08        1687087.3 
            7.175       -2.4926303          0.46875        -25694232   -2.5642689e+08        1769598.6 
            6.975       -2.4231493          0.46875        -11370191   -2.6557807e+08        2326424.2 
            7.775       -2.4932984          0.46875       -4006405.2   -2.2069537e+08        2294547.9 
            7.575       -2.4291621          0.46875        -13599877    -2.300974e+08        1703389.7 
            7.375       -2.3650258          0.46875        -16977034   -2.4207308e+08        1485268.6 
            7.175       -2.3008895          0.46875        -13748640   -2.5236231e+08        1617434.5 
            6.975       -2.2367532          0.46875       -6380568.1   -2.5660587e+08        2098298.3 
            7.775       -2.2855235          0.46875       -1873115.1   -2.3241891e+08        1931693.3 
            7.575       -2.2267319          0.46875       -7383796.3   -2.3791291e+08        1459579.7 
            7.375       -2.1679403          0.46875       -9283608.6   -2.4464971e+08        1300242.8 
            7.175       -2.1091487          0.46875       -7658226.3   -2.5015135e+08        1431122.1 
            6.975       -2.0503571          0.46875       -3899612.3    -2.524127e+08        1843567.2 
            7.775       -2.0777487          0.46875       -598790.49   -2.3941199e+08        1658657.8 
            7.575       -2.0243018          0.46875         -3792920   -2.4244943e+08        1263129.7 
            7.375       -1.9708549          0.46875         -5062229   -2.4617723e+08        1135449.1 
            7.175       -1.9174079          0.46875       -4428003.3   -2.4922619e+08        1254642.2 
            6.975        -1.863961          0.46875       -2556560.3   -2.5053862e+08        1611962.2 
            7.775       -1.8699738          0.46875        81034.593   -2.4360178e+08        1439116.6 
            7.575       -1.8218716          0.46875       -1821753.7   -2.4523047e+08        1100021.3 
            7.375       -1.7737694          0.46875       -2761257.2   -2.4729586e+08        992935.37 
            7.175       -1.7256671          0.46875       -2661292.4   -2.4903534e+08          1098697 
            6.975       -1.6775649          0.46875       -1784493.8   -2.4983739e+08        1410568.3 
            7.775       -1.6621989          0.46875        410226.07   -2.4619584e+08        1256098.2 
            7.575       -1.6194414          0.46875       -774325.04   -2.4705441e+08        962600.09 
            7.375       -1.5766839          0.46875       -1514202.1   -2.4820333e+08        868802.73 
            7.175       -1.5339264          0.46875       -1673292.6   -2.4922262e+08        961524.02 
            6.975       -1.4911688          0.46875       -1316537.6   -2.4973377e+08        1236628.2 
            7.775       -1.4544241          0.46875        540914.16   -2.4788884e+08        1097918.3 
