%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
            0.597             0.05          -0.0588       -90758.506        4335241.9        9329.5279       -90701.728        4455787.9         9403.251 
          0.60695             0.05         -0.05978       -89085.365        4323429.3        9196.3278       -89031.345        4443966.4        9271.3376 
           0.6169             0.05         -0.06076        -87600.67          4311775        9080.1771       -87549.486        4432302.6        9156.4755 
          0.62685             0.05         -0.06174       -86254.088        4300253.4        8976.2924       -86205.817        4420771.2        9053.8817 
           0.6368             0.05         -0.06272       -85040.704        4288865.3        8885.9857       -84995.425        4409372.8         8964.868 
          0.64675             0.05          -0.0637       -83923.735        4277603.4        8805.0119       -83881.528        4398100.2        8885.1894 
           0.6567             0.05         -0.06468       -82889.023        4266481.5         8732.545       -82849.967        4386967.1        8814.0197 
          0.66665             0.05         -0.06566         -81919.6        4255460.2         8662.369       -81883.776        4375934.2         8745.143 
           0.6766             0.05         -0.06664       -81019.924        4244563.7        8599.8247       -80987.414        4365025.4        8683.9001 
          0.68655             0.05         -0.06762       -80167.821        4233778.9        8542.0504       -80138.707        4354227.9        8627.4292 
           0.6965             0.05          -0.0686       -79365.953        4223086.9        8488.4091       -79340.318        4343522.8        8575.0934 
          0.70645             0.05         -0.06958        -78608.43        4212502.4        8437.9863       -78586.357        4332924.5        8525.9781 
           0.7164             0.05         -0.07056       -77890.741        4202011.3        8391.6082       -77872.314        4322419.1        8480.9094 
          0.72635             0.05         -0.07154       -77209.034        4191604.6        8348.7346       -77194.338        4311997.5        8439.3472 
           0.7363             0.05         -0.07252       -76558.816        4181275.1        8308.4224       -76547.935        4301652.6        8400.3483 
          0.74625             0.05          -0.0735       -75945.122        4171026.1        8270.7343       -75938.143        4291387.6        8363.9754 
           0.7562             0.05         -0.07448       -75361.087        4160852.2        8235.3135       -75358.096          4281197        8329.8716 
          0.76615             0.05         -0.07546        -74809.99        4150751.9         8203.098       -74811.074        4271079.4        8298.9751 
           0.7761             0.05         -0.07644       -74283.097        4140710.9        8172.7938       -74288.343        4261020.4        8269.9915 
          0.78605             0.05         -0.07742       -73782.952        4130732.5        8145.0317       -73792.448        4251023.5        8243.5517 
            0.796             0.05          -0.0784       -73309.064        4120810.1        8118.5356       -73322.898        4241081.8        8218.3796 
          0.80595             0.05         -0.07938        -72858.86        4110945.9        8094.7848       -72877.121        4231197.7        8195.9546 
           0.8159             0.05         -0.08036       -72430.818        4101133.6         8073.054       -72453.595        4221364.7        8175.5511 
          0.82585             0.05         -0.08134       -72023.751        4091370.2        8053.2726       -72051.133          4211580        8157.0986 
           0.8358             0.05         -0.08232       -71638.044        4081653.7        8035.3032        -71670.12        4201841.3        8140.4596 
          0.84575             0.05          -0.0833       -71271.948        4071980.3        8018.5817       -71308.809        4192145.1          8125.07 
           0.8557             0.05         -0.08428       -70923.566        4062347.7        8003.8102       -70965.303        4182488.9        8111.6318 
          0.86565             0.05         -0.08526       -70592.634        4052753.5        7990.0592       -70639.337        4172870.3        8099.2154 
           0.8756             0.05         -0.08624        -70279.12        4043195.6        7978.1793        -70330.88        4163287.2        8088.6714 
          0.88555             0.05         -0.08722        -69982.21        4033671.3        7968.0882       -70039.119        4153736.9        8079.9175 
           0.8955             0.05          -0.0882       -69700.171          4024180        7959.0004       -69762.319        4144218.7        8072.1679 
          0.90545             0.05         -0.08918       -69433.085        4014718.6        7951.2384       -69500.564        4134729.6        8065.7454 
           0.9154             0.05         -0.09016       -69178.362        4005284.6        7945.1184       -69251.264        4125267.1        8060.9659 
          0.92535             0.05         -0.09114       -68937.255        3995876.9        7939.4337       -69015.672          4115830        8056.6227 
           0.9353             0.05         -0.09212        -68708.88        3986494.8        7934.9569       -68792.904        4106417.5        8053.4883 
          0.94525             0.05          -0.0931       -68492.517        3977135.5        7931.5471        -68582.24          4097027        8051.4218 
           0.9552             0.05         -0.09408       -68286.694        3967798.6        7929.1737       -68382.209          4087658        8050.3924 
          0.96515             0.05         -0.09506       -68091.883        3958482.3        7927.4272       -68193.281        4078308.6        8049.9906 
           0.9751             0.05         -0.09604       -67906.204        3949185.4        7926.7994       -68013.579        4068977.7        8050.7081 
          0.98505             0.05         -0.09702       -67730.486        3939906.5        7926.7536        -67843.93        4059663.8        8052.0083 
            0.995             0.05           -0.098       -67563.409        3930644.8        7927.4777       -67683.013        4050366.1        8054.0787 


