%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
      0.091448588              4.9        0.4597431        168006.86        -48936213       -4200615.2 
      0.091448588              4.7        0.4597431        331504.28        -77240529       -3400028.7 
      0.091448588              4.5        0.4597431        686780.33        -93074282       -2929473.4 
      0.091448588              4.3        0.4597431        1410487.6   -1.0198283e+08       -2358356.9 
      0.091448588              4.1        0.4597431        2749286.2   -1.0091436e+08       -1011186.5 
      0.091448588              3.9        0.4597431         13007366        -51661791        6323869.8 
      0.091448588              3.7        0.4597431         11374999        4165593.6       -3434527.9 
      0.091448588              3.5        0.4597431         12173583         28670688       -4422614.8 
      0.091448588              3.3        0.4597431         13685099         52788022       -4893652.9 
      0.091448588              3.1        0.4597431         12562584         79685348       -3388197.5 
      0.091448588              2.9        0.4597431          8823267         23913879        -30495794 
      0.091448588              2.7        0.4597431         10181202         32037578         37043467 
      0.091448588              2.5        0.4597431        4579938.9    2.4834556e+08         27212109 
      0.091448588              2.3        0.4597431        2478405.7    3.2880606e+08        3702551.5 
      0.091448588              2.1        0.4597431          1061426    3.5961979e+08          4298142 
      0.091448588              1.9        0.4597431        809279.17    3.8735391e+08        4239130.2 
      0.091448588              1.7        0.4597431        882911.24    4.1543883e+08        4659172.7 
      0.091448588              1.5        0.4597431        806683.14    4.4342294e+08        4018472.2 
      0.091448588              1.3        0.4597431        323466.19    4.6045853e+08        1319639.2 
      0.091448588              1.1        0.4597431        69966.333    4.6450233e+08       -81947.911 
      0.091448588              0.9        0.4597431       -15665.013    4.6317758e+08       -485413.12 
      0.091448588              0.7        0.4597431       -46333.422    4.6047266e+08       -532735.92 
      0.091448588              0.5        0.4597431       -54707.037     4.578267e+08       -439392.53 
      0.091448588              0.3        0.4597431       -51492.749    4.5582475e+08       -284917.47 
      0.091448588              0.1        0.4597431        -41475.47    4.5472449e+08       -104154.93 
      0.091448588             -0.1        0.4597431       -27630.477    4.5462787e+08        83870.706 
      0.091448588             -0.3        0.4597431       -12378.332    4.5553652e+08        264190.66 
      0.091448588             -0.5        0.4597431         1734.564    4.5735229e+08        417873.21 
      0.091448588             -0.7        0.4597431        10866.398    4.5982307e+08        510358.83 
      0.091448588             -0.9        0.4597431        5972.2486    4.6237392e+08        462927.41 
      0.091448588             -1.1        0.4597431       -42793.702    4.6358794e+08        62591.635 
      0.091448588             -1.3        0.4597431       -243361.94    4.5953446e+08         -1324685 
      0.091448588             -1.5        0.4597431       -652008.48    4.4270814e+08       -3991819.7 
      0.091448588             -1.7        0.4597431       -628839.47    4.1519303e+08         -4621236 
      0.091448588             -1.9        0.4597431       -396336.85    3.8781839e+08       -4207035.2 
      0.091448588             -2.1        0.4597431       -297701.83     3.613366e+08       -4283527.6 
      0.091448588             -2.3        0.4597431       -281742.18    3.3382945e+08       -4027329.7 
      0.091448588             -2.5        0.4597431       -3899531.7    2.7181636e+08        -19429939 
      0.091448588             -2.7        0.4597431       -6747019.4    1.3373256e+08        -20844098 
      0.091448588             -2.9        0.4597431         -4557277         85418692          5900201 
      0.091448588             -3.1        0.4597431       -8562959.4         78216924        2717606.6 
      0.091448588             -3.3        0.4597431       -8948279.9         52807186        3050431.8 
      0.091448588             -3.5        0.4597431       -7755539.7         28322473        3093123.9 
      0.091448588             -3.7        0.4597431       -7173411.9          4098026        2246439.2 
      0.091448588             -3.9        0.4597431       -8926651.2        -50940227       -7327015.8 
      0.091448588             -4.1        0.4597431       -705675.43        -99391237        612323.24 
      0.091448588             -4.3        0.4597431       -32504.065      -1.0053e+08        2059670.3 
      0.091448588             -4.5        0.4597431        289505.48        -91788841        2703114.7 
      0.091448588             -4.7        0.4597431        417551.99        -76201487          3212090 
      0.091448588             -4.9        0.4597431        477988.71        -48295841        4022311.5 
       0.26042355              4.9       0.38975138        902744.07        -48786358       -5210229.8 
       0.26042355              4.7       0.38975138        1510635.9        -77605593       -4572268.2 
       0.26042355              4.5       0.38975138        2637966.4        -93989511       -4587416.1 
       0.26042355              4.3       0.38975138        4755591.6   -1.0398918e+08       -5053638.2 
       0.26042355              4.1       0.38975138        9520915.6    -1.045993e+08       -6405826.7 
       0.26042355              3.9       0.38975138         27713230        -54854180       -1542131.2 
       0.26042355              3.7       0.38975138         24470799        2798644.9        -12030181 
       0.26042355              3.5       0.38975138         25486461         28123423        -13317308 
