%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
            6.975   -9.5062846e-16          0.46875       -284266.06   -2.5021607e+08        339487.08 
            7.775       0.20777487          0.46875        122083.55   -2.5040664e+08        193980.65 
            7.575       0.20243018          0.46875        49952.717    -2.503596e+08        158077.25 
            7.375       0.19708549          0.46875       -54883.958   -2.5033352e+08        153350.77 
            7.175       0.19174079          0.46875       -161715.76   -2.5035134e+08        183508.59 
            6.975        0.1863961          0.46875       -228668.78   -2.5038935e+08        253502.47 
            7.775       0.41554974          0.46875        45052.421   -2.5051461e+08        95713.119 
            7.575       0.40486035          0.46875        10417.016    -2.504711e+08        84240.636 
            7.375       0.39417097          0.46875       -48522.907   -2.5045428e+08        89131.392 
            7.175       0.38348159          0.46875       -120813.68   -2.5047743e+08        115188.72 
            6.975       0.37279221          0.46875       -172880.57   -2.5051961e+08        168504.62 
            7.775        0.6233246          0.46875       -26328.385   -2.5054289e+08       -3341.2581 
            7.575       0.60729053          0.46875       -17840.405   -2.5051102e+08        10503.403 
            7.375       0.59125646          0.46875       -31589.692   -2.5051666e+08        24577.927 
            7.175       0.57522238          0.46875       -70972.623   -2.5055748e+08        46464.407 
            6.975       0.55918831          0.46875       -113338.79   -2.5061124e+08        83077.395 
            7.775       0.83109947          0.46875       -91054.018   -2.5047549e+08        -104509.5 
            7.575       0.80972071          0.46875       -25188.148   -2.5047247e+08       -65184.763 
            7.375       0.78834194          0.46875        11958.739   -2.5051868e+08       -41332.293 
            7.175       0.76696318          0.46875       -1751.1847   -2.5059831e+08       -23404.278 
            6.975       0.74558441          0.46875       -46842.153    -2.506717e+08       -4025.8418 
            7.775        1.0388743          0.46875       -139203.37   -2.5028106e+08       -209507.13 
            7.575        1.0121509          0.46875        11264.209   -2.5033649e+08       -143532.14 
            7.375       0.98542743          0.46875        103614.24    -2.504602e+08       -109445.74 
            7.175       0.95870397          0.46875        104426.73   -2.5061011e+08       -95949.587 
            6.975       0.93198052          0.46875        35993.497   -2.5071598e+08       -94004.935 
            7.775        1.2466492          0.46875       -158184.59   -2.4990055e+08       -319796.91 
            7.575        1.2145811          0.46875        126698.21   -2.5007034e+08       -225830.49 
            7.375        1.1825129          0.46875        286431.88   -2.5033963e+08       -181507.41 
            7.175        1.1504448          0.46875        278986.96   -2.5060948e+08       -172795.84 
            6.975        1.1183766          0.46875        146393.17   -2.5077276e+08        -188949.1 
            7.775        1.4544241          0.46875       -118745.95   -2.4922445e+08       -437618.33 
            7.575        1.4170112          0.46875        390849.58   -2.4961488e+08       -313624.42 
            7.375        1.3795984          0.46875        636598.62   -2.5014998e+08        -257648.2 
            7.175        1.3421856          0.46875        579283.49   -2.5063302e+08        -253914.1 
            6.975        1.3047727          0.46875        306270.68   -2.5089334e+08       -290359.82 
            7.775        1.6621989          0.46875        26831.431   -2.4804818e+08       -568555.35 
            7.575        1.6194414          0.46875        933248.51   -2.4885141e+08       -411776.18 
            7.375        1.5766839          0.46875          1299379   -2.4988072e+08       -341944.27 
            7.175        1.5339264          0.46875        1104186.8   -2.5075095e+08       -342190.92 
            6.975        1.4911688          0.46875        550941.41   -2.5117116e+08       -400222.13 
            7.775        1.8699738          0.46875        381223.23   -2.4598149e+08       -717188.12 
            7.575        1.8218716          0.46875        1998106.2   -2.4756373e+08       -520184.72 
            7.375        1.7737694          0.46875        2537588.6   -2.4950812e+08       -435796.07 
            7.175        1.7256671          0.46875          2050651    -2.510812e+08       -441184.91 
            6.975        1.6775649          0.46875        955712.42   -2.5177915e+08       -521809.98 
            7.775        2.0777487          0.46875        1105517.1   -2.4231206e+08       -893428.29 
            7.575        2.0243018          0.46875        4019762.8   -2.4533682e+08       -647101.25 
            7.375        1.9708549          0.46875        4855838.6   -2.4896744e+08       -540728.78 
            7.175        1.9174079          0.46875        3781487.3   -2.5184505e+08       -549288.24 
            6.975         1.863961          0.46875        1649109.9   -2.5304334e+08       -656733.95 
            7.775        2.2855235          0.46875        2459757.3   -2.3579144e+08       -1111379.7 
            7.575        2.2267319          0.46875        7729786.1   -2.4135523e+08       -798789.24 
            7.375        2.1679403          0.46875        9157620.1   -2.4807395e+08       -660511.29 
            7.175        2.1091487          0.46875        7002241.9   -2.5343319e+08       -668066.57 
            6.975        2.0503571          0.46875        2895799.6   -2.5558118e+08       -805203.45 
            7.775        2.4932984          0.46875          4731264   -2.2441677e+08       -1401845.4 
            7.575        2.4291621          0.46875         14194357   -2.3404426e+08       -986882.01 
            7.375        2.3650258          0.46875         17071326   -2.4619624e+08       -795144.59 
            7.175        2.3008895          0.46875         13161925   -2.5645598e+08       -792138.97 
            6.975        2.2367532          0.46875        5265319.4   -2.6062549e+08       -962636.87 
            7.775        2.7010733          0.46875        7987714.3   -2.0544137e+08       -1779638.3 
            7.575        2.6315923          0.46875         24397442   -2.2065868e+08       -1229550.8 
            7.375        2.5621113          0.46875         31197613   -2.4111679e+08       -944226.85 
