%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0             0.05                0       -100.28764        1929836.9      -0.06737026        19.579936          2050574      -0.06737026 
          0.00995             0.05         -0.00098       -89.770087        1929848.3        -3.538636        29.996079        2050583.4        -2.347836 
           0.0199             0.05         -0.00196       -91.983651        1929851.5       -1.6887722        27.673988        2050584.7       0.69328957 
          0.02985             0.05         -0.00294       -94.656925        1929853.7       -2.5102638        24.883719          2050585        1.0635707 
           0.0398             0.05         -0.00392       -97.318039        1929856.3       -3.3381181        22.095791        2050585.8        1.4280489 
          0.04975             0.05          -0.0049       -99.972866        1929859.2       -4.1714454        19.302979        2050586.9        1.7876627 
           0.0597             0.05         -0.00588        -102.6284        1929861.8       -5.0093037        16.496937        2050587.7        2.1434028 
          0.06965             0.05         -0.00686       -109.72364        1929861.3       -7.2986021        9.2373235        2050585.4        1.0484086 
           0.0796             0.05         -0.00784       -104.91979          1929857       -11.425589        13.861587        2050579.4       -1.8835201 
          0.08955             0.05         -0.00882       -104.60478        1929858.3       -9.7088713        13.980446          2050579         1.029058 
           0.0995             0.05          -0.0098       -101.52137        1929861.3       -13.073934        16.849802        2050580.3       -1.1392943 
          0.10945             0.05         -0.01078       -101.80294        1929864.3        -14.97207        16.334931        2050581.6       -1.8398226 
           0.1194             0.05         -0.01176       -105.82408        1929870.5       -15.011433        12.059904        2050586.2       -0.6806343 
          0.12935             0.05         -0.01274       -110.43141        1929873.3       -13.523098        7.1767752        2050587.3        2.0072436 
           0.1393             0.05         -0.01372       -108.09472        1929878.8       -11.208614        9.2144055        2050591.2        5.5223083 
          0.14925             0.05          -0.0147        -116.2564          1929915       -13.321801       0.72909537        2050625.8        4.6107845 
           0.1592             0.05         -0.01568       -109.98288        1929935.6       -10.866698        6.6530842        2050644.9        8.2686802 
          0.16915             0.05         -0.01666       -104.80837        1929949.6       -13.012994        11.450841        2050657.3        7.3263502 
           0.1791             0.05         -0.01764       -121.53493        1929917.9       -22.888586       -5.6810099        2050624.1       -1.3440587 
          0.18905             0.05         -0.01862       -126.33156        1929884.9       -19.683461       -10.912779        2050589.4        3.0675112 
            0.199             0.05          -0.0196       -138.78834        1929878.2        15.364605       -23.835852        2050581.1        39.323327 
          0.20895             0.05         -0.02058       -142.27653        1929871.2        19.883218       -27.822783        2050572.5        45.051037 
           0.2189             0.05         -0.02156       -129.04947        1929875.3       -19.088273       -15.128201        2050574.9        7.2900302 
          0.22885             0.05         -0.02254       -130.17141        1929874.6       -23.078589       -16.817653        2050572.6        4.5116299 
           0.2388             0.05         -0.02352       -125.79641        1929849.1       -34.252283       -13.046465        2050545.4       -5.4486794 
          0.24875             0.05          -0.0245       -121.23953        1929806.6       -60.775887       -9.1309917        2050501.2       -30.757388 
           0.2587             0.05         -0.02548       -149.47745        1929852.2       -68.839533       -38.049163        2050544.9       -37.604591 
          0.26865             0.05         -0.02646       -175.90727        1929838.7       -26.263929       -65.199341        2050529.6         6.189043 
           0.2786             0.05         -0.02744        -169.1923        1929917.9       -26.449351        -59.24608        2050606.9        7.2232733 
          0.28855             0.05         -0.02842       -143.82404        1929928.5       -35.060202        -34.68214        2050615.6      -0.16626539 
           0.2985             0.05          -0.0294       -150.73679        1930001.3       -41.879575       -42.443035        2050686.4       -5.7626325 
          0.30845             0.05         -0.03038        -187.0046        1930082.1       -8.2346674       -79.604055        2050765.1        29.107011 
           0.3184             0.05         -0.03136       -103.08972        1930103.5       -23.693819        3.3713404        2050784.3        14.874356 
          0.32835             0.05         -0.03234       -151.56313        1930203.3        10.218092       -46.089036        2050881.8        50.014559 
           0.3383             0.05         -0.03332       -209.49875        1930169.8       -38.275426       -105.06029        2050845.9        2.7511566 
          0.34825             0.05          -0.0343       -300.07593        1930110.3        -54.09288       -196.72299        2050783.9       -11.834326 
           0.3582             0.05         -0.03528       -307.42622        1930095.9       -37.657538       -205.20983        2050766.8        5.8348721 
          0.36815             0.05         -0.03626       -168.25481        1930145.2         -31.8748       -67.227185        2050813.4        12.853377 
           0.3781             0.05         -0.03724       -242.14825          1930182        67.245976       -142.36275        2050847.3        113.21186 
          0.38805             0.05         -0.03822       -355.09081        1930094.4        54.323707       -256.60194        2050756.6        101.52926 
            0.398             0.05          -0.0392       -447.28136        1929952.1        48.870982       -350.14476        2050611.2        97.318194 
          0.40795             0.05         -0.04018       -375.16332        1929888.3        113.70791       -279.43575        2050544.1        163.39879 
           0.4179             0.05         -0.04116       -215.80622          1929691        2195.4444       -121.54555        2050343.2         2246.381 
          0.42785             0.05         -0.04214        5563.5178        1940659.2        1306.8105        5656.2527        2061307.7        1358.9949 
