%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
          0.05978             0.05          0.60695       -3738.5897        278398.56       -24184.007       -3625.0805        395013.63       -24885.189 
          0.06076             0.05           0.6169        -3777.363        280917.35       -23838.901        -3664.079        397400.07       -24550.392 
          0.06174             0.05          0.62685       -3825.4324        283383.18        -23512.84        -3712.378        399731.64       -24234.585 
          0.06272             0.05           0.6368       -3861.2592        285812.32       -23195.519       -3748.4389        402024.62       -23927.462 
           0.0637             0.05          0.64675       -3899.3815        288192.77       -22895.847       -3786.7999        404267.02       -23637.931 
          0.06468             0.05           0.6567       -3933.1203        290539.35        -22600.68        -3820.782        406473.67       -23352.847 
          0.06566             0.05          0.66665       -3966.9233         292832.8       -22337.889       -3854.8327        408625.33       -23100.082 
          0.06664             0.05           0.6766       -3998.2901        295080.91       -22075.557       -3886.4517        410729.79       -22847.717 
          0.06762             0.05          0.68655       -4025.8565        297280.85       -21823.084        -3914.275        412784.24       -22605.152 
           0.0686             0.05           0.6965       -4060.0914        299432.44       -21591.377       -3948.7713         414788.5       -22383.293 
          0.06958             0.05          0.70645       -4089.0878        301539.97       -21367.535       -3978.0337        416746.87       -22169.239 
          0.07056             0.05           0.7164       -4113.2413        303601.33       -21150.362       -4002.4578        418657.28       -21961.793 
          0.07154             0.05          0.72635       -4139.7302        305625.62       -20943.606       -4029.2218        420528.81       -21764.701 
          0.07252             0.05           0.7363       -4162.9276        307607.69       -20747.729        -4052.699        422356.35       -21578.427 
           0.0735             0.05          0.74625       -4186.6425        309548.31       -20561.058       -4076.6983        424140.65       -21401.296 
          0.07448             0.05           0.7562       -4210.4153        311448.34        -20383.11       -4100.7601        425882.61       -21232.825 
          0.07546             0.05          0.76615        -4231.811        313308.08       -20212.198       -4122.4492        427582.53       -21071.326 
          0.07644             0.05           0.7761       -4253.0565        315128.12       -20049.772        -4143.993        429241.02       -20918.248 
          0.07742             0.05          0.78605       -4273.3108        316909.12        -19894.39         -4164.55        430858.75       -20772.149 
           0.0784             0.05            0.796       -4292.9124        318651.74       -19746.167       -4184.4591        432436.38       -20633.144 
          0.07938             0.05          0.80595       -4311.8374        320356.24       -19604.688        -4203.696        433974.21       -20500.817 
          0.08036             0.05           0.8159       -4330.1238        322023.13       -19469.654        -4222.299        435472.73       -20374.868 
          0.08134             0.05          0.82585       -4347.8072        323652.88       -19340.779       -4240.3036        436932.44       -20255.011 
          0.08232             0.05           0.8358       -4364.9209        325245.95       -19217.791       -4257.7431        438353.81       -20140.974 
           0.0833             0.05          0.84575        -4381.496         326802.8       -19100.432       -4274.6485        439737.33       -20032.498 
          0.08428             0.05           0.8557       -4397.5616        328323.89       -18988.454       -4291.0491        441083.45       -19929.334 
          0.08526             0.05          0.86565        -4413.145        329809.67       -18881.621        -4306.972        442392.64       -19831.247 
          0.08624             0.05           0.8756       -4428.2716        331260.57       -18779.709       -4322.4427        443665.35       -19738.012 
          0.08722             0.05          0.88555       -4442.9654        332677.02       -18682.502       -4337.4851        444902.02       -19649.412 
           0.0882             0.05           0.8955       -4457.2487        334059.46       -18589.795       -4352.1216         446103.1       -19565.241 
          0.08918             0.05          0.90545       -4471.1426         335408.3       -18501.391       -4366.3733        447269.03       -19485.303 
          0.09016             0.05           0.9154       -4484.6667        336723.96       -18417.101       -4380.2596        448400.22       -19409.409 
          0.09114             0.05          0.92535       -4497.8396        338006.86       -18336.747       -4393.7993        449497.11       -19337.379 
          0.09212             0.05           0.9353       -4510.6785         339257.4       -18260.154       -4407.0094        450560.12       -19269.039 
           0.0931             0.05          0.94525       -4523.1998        340475.97       -18187.158       -4419.9065        451589.67       -19204.224 
          0.09408             0.05           0.9552       -4535.4188        341662.98       -18117.601       -4432.5057        452586.15       -19142.774 
          0.09506             0.05          0.96515       -4547.3499        342818.82        -18051.33       -4444.8214        453549.98       -19084.539 
          0.09604             0.05           0.9751       -4559.0066        343943.87         -17988.2       -4456.8672        454481.57       -19029.372 
          0.09702             0.05          0.98505       -4570.4017        345038.53       -17928.071       -4468.6558         455381.3       -18977.132 
            0.098             0.05            0.995       -4581.5471        346103.16       -17870.809       -4480.1992        456249.58       -18927.686 


