%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0              -11                0        933.57921       -194294.02     -0.034764646        1222.3847       -205581.21     -0.034764646 
                0       -10.777778                0        1069.6106       -206379.46     -0.038134647        1379.4942       -218489.24     -0.038134647 
                0       -10.555556                0        1220.5099       -219515.54     -0.041951161        1552.8697       -232528.28     -0.041951161 
                0       -10.333333                0        1387.8362       -233823.63     -0.046290113        1744.1244       -247829.25     -0.046290113 
                0       -10.111111                0        1573.3043       -249443.29     -0.051243352        1955.0202       -264542.57     -0.051243352 
                0       -9.8888889                0        1778.7975       -266535.75     -0.056922653        2187.4791       -282841.83     -0.056922653 
                0       -9.6666667                0        2006.3818       -285288.31     -0.063464906        2443.5933       -302928.36     -0.063464906 
                0       -9.4444444                0        2258.3183       -305919.86     -0.071038894        2725.6356       -325037.03     -0.071038894 
                0       -9.2222222                0        2537.0764       -328687.91     -0.079854222        3036.0687       -349443.53     -0.079854222 
                0               -9                0        2845.3444        -353897.7     -0.090173188        3377.5525       -376473.79     -0.090173188 
                0       -8.7777778                0        3186.0376       -381914.24      -0.10232672        3752.9474       -406516.29      -0.10232672 
                0       -8.5555556                0        3562.3005        -413178.3      -0.11673596        4165.3124       -440038.36      -0.11673596 
                0       -8.3333333                0        3977.4983       -448228.27      -0.13394191        4617.8922       -477608.42      -0.13394191 
                0       -8.1111111                0        4435.1923       -487730.66      -0.15464639        5114.0875       -519926.53      -0.15464639 
                0       -7.8888889                0        4939.0832       -532523.48      -0.17976962        5657.3942       -567867.96      -0.17976962 
                0       -7.6666667                0        5492.9014       -583679.84      -0.21053173        6251.2895       -622546.47      -0.21053173 
                0       -7.4444444                0        6100.1991       -642603.67      -0.24856997        6899.0204       -685409.27      -0.24856997 
                0       -7.2222222                0        6763.9591       -711178.27      -0.29610886        7603.2099       -758383.97      -0.29610886 
                0               -7                0        7485.8517       -792004.12      -0.35621006        8365.1131       -844113.18      -0.35621006 
                0       -6.7777778                0        8264.7836       -888791.06      -0.43314226        9183.1664       -946341.33      -0.43314226 
                0       -6.5555556                0        9093.9561       -1007020.9      -0.53293024        10050.049       -1070568.1      -0.53293024 
                0       -6.3333333                0         9954.617       -1155073.6       -0.6641644        10946.438       -1225159.5       -0.6641644 
                0       -6.1111111                0        10802.051       -1346045.4      -0.83916281        11827.012       -1423143.4      -0.83916281 
                0       -5.8888889                0        11532.502       -1599932.9       -1.0755323        12587.378       -1684358.4       -1.0755323 
                0       -5.6666667                0        11903.596       -1941288.4       -1.3979723        12984.514       -2033060.9       -1.3979723 
                0       -5.4444444                0        11369.146       -2361069.8       -1.8396324        12471.589       -2459710.7       -1.8396324 
                0       -5.2222222                0        9045.9944       -2623230.8       -2.4378445        10164.827       -2727492.1       -2.4378445 
                0               -5                0        5337.4878       -2072376.6        -3.196119        6467.0008         -2179917        -3.196119 
                0       -4.7777778                0        3392.8659       -947552.05       -4.1562762        4526.8474         -1054625       -4.1562762 
                0       -4.5555556                0        3874.0736       -286783.75       -5.8025118        5005.9013       -388069.66       -5.8025118 
                0       -4.3333333                0        5796.6142       -47291.657       -9.1169611        6919.3693       -136057.76       -9.1169611 
                0       -4.1111111                0        8777.0406        64834.713        -15.90371        9883.6409       -3907.1504        -15.90371 
                0       -3.8888889                0         11992.07        194326.19        -24.04003        13075.417        152769.71        -24.04003 
                0       -3.6666667                0        14057.516        381800.83       -24.701759        15110.649        372908.71       -24.701759 
