%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0             0.05                0       -2890.0027        5326691.5       -0.9664088       -2770.1351        5447428.6       -0.9664088 
          0.00098             0.05          0.00995       -2960.8416        5326602.2       -899.75476       -2840.9848          5447338       -911.84289 
          0.00196             0.05           0.0199       -3031.7519          5326348       -1798.5585        -2911.908        5447080.2       -1822.7341 
          0.00294             0.05          0.02985       -3102.7145          5325929       -2697.3272       -2982.8859        5446655.3       -2733.5888 
          0.00392             0.05           0.0398       -3173.7339        5325345.1       -3596.0362       -3053.9228        5446063.3        -3644.381 
           0.0049             0.05          0.04975       -3244.8087        5324596.5        -4494.661       -3125.0175        5445304.3       -4555.0856 
          0.00588             0.05           0.0597       -3315.9373          5323683       -5393.1775       -3196.1683        5444378.1       -5465.6771 
          0.00686             0.05          0.06965       -3387.1152        5322604.8       -6291.5716        -3267.371          5443285       -6376.1406 
          0.00784             0.05           0.0796       -3458.3382        5321361.8       -7189.7741       -3338.6213        5442024.8       -7286.4059 
          0.00882             0.05          0.08955       -3529.6246        5319954.1       -8087.8053       -3409.9375        5440597.6       -8196.4921 
           0.0098             0.05           0.0995       -3600.9462        5318381.7       -8985.6195       -3481.2915        5439003.5       -9106.3527 
          0.01078             0.05          0.10945       -3672.3158        5316644.7       -9883.2073       -3552.6962        5437242.5       -10015.977 
          0.01176             0.05           0.1194       -3743.7353        5314743.1       -10780.546       -3624.1535        5435314.7       -10925.342 
          0.01274             0.05          0.12935       -3815.2023        5312676.9       -11677.602        -3695.661          5433220       -11834.413 
          0.01372             0.05           0.1393       -3886.7118        5310446.3       -12574.338       -3767.2139        5430958.6        -12743.15 
           0.0147             0.05          0.14925       -3958.2506        5308051.3        -13470.78       -3838.7989        5428530.6       -13651.581 
          0.01568             0.05           0.1592        -4029.841        5305491.9       -14366.857       -3910.4383          5425936       -14559.631 
          0.01666             0.05          0.16915       -4101.4595        5302768.2       -15262.607       -3982.1089        5423174.8       -15467.339 
          0.01764             0.05           0.1791       -4173.1028        5299880.2       -16158.101       -4053.8072          5420247       -16374.774 
          0.01862             0.05          0.18905       -4244.8297          5296828       -17053.281       -4125.5923          5417153       -17281.878 
           0.0196             0.05            0.199       -4316.6922          5293612       -17948.257       -4197.5159        5413892.7       -18188.759 
          0.02058             0.05          0.20895       -4388.5383        5290232.1       -18843.083       -4269.4264        5410466.4       -19095.471 
          0.02156             0.05           0.2189        -4460.356        5286688.5       -19737.885       -4341.3115        5406874.1       -20002.137 
          0.02254             0.05          0.22885       -4532.3679        5282981.2       -20632.964       -4413.3941          5403116        -20909.06 
          0.02352             0.05           0.2388       -4604.5011        5279110.5       -21528.584       -4485.6013        5399192.2       -21816.501 
           0.0245             0.05          0.24875       -4676.7852        5275076.4       -22425.207       -4557.9628        5395102.8       -22724.921 
          0.02548             0.05           0.2587       -4749.3779        5270879.5       -23323.549       -4630.6361        5390848.4       -23635.037 
          0.02646             0.05          0.26865       -4822.4626        5266519.6       -24224.388       -4703.8048        5386428.7       -24547.624 
