%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0             0.05                0       -52.597773        239350.68     -0.079510185        67.269803         360087.8     -0.079510185 
          0.00995             0.05         -0.00098       -28.151132        239370.68       -6.1210622        91.615034        360105.84       -4.9302622 
           0.0199             0.05         -0.00196       -26.018151        239376.01       -2.8259219        93.639488        360109.23      -0.44386018 
          0.02985             0.05         -0.00294       -24.660939        239379.25       -4.2212197        94.879705        360110.58      -0.64738521 
           0.0398             0.05         -0.00392       -23.250756        239382.86       -5.6299837        96.163074        360112.33       -0.8638167 
          0.04975             0.05          -0.0049       -21.797545        239386.81       -7.0507879          97.4783        360114.46       -1.0916798 
           0.0597             0.05         -0.00588       -20.312522        239389.93       -8.4824131        98.812819        360115.78       -1.3297066 
          0.06965             0.05         -0.00686       -26.585167        239387.27       -12.463921        92.375801        360111.36       -4.1169102 
           0.0796             0.05         -0.00784       -11.972577        239377.74       -19.675382         106.8088        360100.11       -10.133313 
          0.08955             0.05         -0.00882       -5.1877911        239377.67       -16.623905        113.39744        360098.33       -5.8859762 
           0.0995             0.05          -0.0098         6.483171        239380.35       -22.509086        124.85434        360099.32       -10.574446 
          0.10945             0.05         -0.01078        12.283112        239382.71       -25.809982        130.42098        360100.04       -12.677735 
           0.1194             0.05         -0.01176        11.557139        239390.52       -25.855991        129.44113        360106.21       -11.525192 
          0.12935             0.05         -0.01274        9.8196669        239392.06        -23.22905        127.42785        360106.13       -7.6987077 
           0.1393             0.05         -0.01372        20.304112        239398.06        -19.14638        137.61324        360110.53       -2.4154578 
          0.14925             0.05          -0.0147        12.338109        239457.65       -22.840677        129.32361        360168.52       -4.9080913 
           0.1592             0.05         -0.01568        29.745374        239489.68       -18.499062        146.38134        360198.97       0.63631619 
          0.16915             0.05         -0.01666        45.231465        239509.95       -22.252215        161.49067        360217.65        -1.912871 
           0.1791             0.05         -0.01764        22.310808         239449.6       -39.566476        138.16472        360155.71       -18.021948 
          0.18905             0.05         -0.01862        20.290841        239386.59       -33.921408        135.70962        360091.12       -11.170436 
            0.199             0.05          -0.0196        4.7420635        239369.58        27.578705        119.69455         360072.5        51.537427 
          0.20895             0.05         -0.02058        4.8685871        239351.92        35.566018        119.32234        360053.23        60.733836 
           0.2189             0.05         -0.02156        34.176833        239353.33       -32.782623         148.0981        360052.99       -6.4043195 
          0.22885             0.05         -0.02254        38.107409        239346.16       -39.712847        151.46117        360044.15       -12.122628 
           0.2388             0.05         -0.02352        51.387094         239295.1       -59.205039        164.13703        359991.39       -30.401435 
          0.24875             0.05          -0.0245        64.627803        239214.03       -105.70127        176.73634        359908.59       -75.682767 
           0.2587             0.05         -0.02548        19.744897        239287.25       -119.68107        131.17318        359980.03       -88.446126 
          0.26865             0.05         -0.02646       -22.609123        239256.63       -44.833608        88.098808        359947.57       -12.380636 
           0.2786             0.05         -0.02744       -7.7498117        239388.31       -44.969293         102.1964        360077.36       -11.296669 
          0.28855             0.05         -0.02842        38.595806        239399.51       -59.875017        147.73771        360086.61       -24.981081 
           0.2985             0.05          -0.0294        26.565452        239519.52       -71.613646         134.8592        360204.58       -35.496703 
          0.30845             0.05         -0.03038       -39.335104        239653.35       -12.410086         68.06544        360336.31        24.931592 
           0.3184             0.05         -0.03136        102.52882        239682.56       -39.457803        208.98988        360363.33      -0.88962802 
          0.32835             0.05         -0.03234        7.6731655        239849.23        19.944053        113.14726         360527.7         59.74052 
           0.3383             0.05         -0.03332       -109.60631        239781.71       -65.556622       -5.1678553        360457.78       -24.530039 
          0.34825             0.05          -0.0343       -292.20801         239668.3       -94.283566       -188.85507        360341.88       -52.025012 
           0.3582             0.05         -0.03528       -339.46099        239633.79       -67.166668        -237.2446        360304.74       -23.674258 
          0.36815             0.05         -0.03626       -144.02648        239711.21       -59.921113        -42.99885        360379.41       -15.192936 
           0.3781             0.05         -0.03724       -341.84035        239766.85        109.43768       -242.05485        360432.16        155.40357 
          0.38805             0.05         -0.03822       -633.53091        239604.68        79.886481       -535.04204        360266.95        127.09203 
            0.398             0.05          -0.0392       -921.94398        239348.32         60.93559       -824.80738        360007.39         109.3828 
          0.40795             0.05         -0.04018       -964.02796        239233.67        163.50922        -868.3004        359889.38         213.2001 
           0.4179             0.05         -0.04116          -906.35        238892.12        3807.4199       -812.08933         359544.3        3858.3565 
          0.42785             0.05         -0.04214        8943.7785        258159.45        2252.0005        9036.5133        378807.91        2304.1848 
           0.4378             0.05         -0.04312       -3415.4591        239617.12        298.35853       -3324.3102        360261.65         351.7927 
          0.44775             0.05          -0.0441       -3427.9937        240370.05       -199.98974       -3338.4918        361010.46       -145.30367 
           0.4577             0.05         -0.04508       -3983.8448        240999.91       -749.97709       -3896.0522        361635.98       -694.03699 
          0.46765             0.05         -0.04606       -6000.9165        241790.17       -328.08822       -5914.8962        362421.66       -270.89198 
           0.4776             0.05         -0.04704       -8216.9483         242655.7        -121.0426       -8132.7647        363282.39       -62.588081 
          0.48755             0.05         -0.04802       -10083.299        243950.22        822.52631       -10001.017        364571.85        882.24126 
           0.4975             0.05           -0.049        -12292.21        246005.02        1761.0312       -12211.896        366621.33        1822.0087 
          0.50745             0.05         -0.04998        445839.46        250184.65       -39088.018        445917.74        370795.36       -39025.776 
           0.5174             0.05         -0.05096        435546.71        253086.71       -41763.882        435622.88        373691.55       -41700.372 
          0.52735             0.05         -0.05194        425191.87        257577.35        -40980.77        425265.87        378176.01       -40915.992 
           0.5373             0.05         -0.05292           415963        262396.16       -40662.489        416034.76        382988.33       -40596.439 
          0.54725             0.05          -0.0539        407248.89        267278.53       -39670.375        407318.33        387863.89       -39603.052 
           0.5572             0.05         -0.05488        398786.54        272586.46       -38981.073        398853.59        393164.68       -38912.475 
          0.56715             0.05         -0.05586        390963.28        277534.46         -38299.4        391027.88        398105.19       -38229.523 
           0.5771             0.05         -0.05684        383790.15        282533.65       -37632.551        383852.22        403096.54       -37561.394 
          0.58705             0.05         -0.05782        376734.05        287466.91       -36886.097        376793.51        408021.57       -36813.658 
            0.597             0.05          -0.0588         370018.9        292398.69       -36172.072        370075.68        412944.75       -36098.349 
          0.60695             0.05         -0.05978        363577.67        297127.11       -35559.023        363631.69        417664.18       -35484.013 
           0.6169             0.05         -0.06076        357383.45         301879.9       -34964.331        357434.64        422407.55       -34888.033 
          0.62685             0.05         -0.06174        351496.64        306488.06       -34396.273        351544.91        427005.87       -34318.684 
           0.6368             0.05         -0.06272         345706.9        310997.04        -33822.74        345752.17        431504.57       -33743.858 
          0.64675             0.05          -0.0637        340116.61        315398.04       -33260.824        340158.81        435894.83       -33180.646 
           0.6567             0.05         -0.06468        334696.62        319846.97       -32704.689        334735.67        440332.57       -32623.214 
          0.66665             0.05         -0.06566        329472.62        324084.87       -32193.347        329508.45        444558.78       -32110.573 
           0.6766             0.05         -0.06664        324327.28        328347.42       -31677.836        324359.79        448809.17        -31593.76 
          0.68655             0.05         -0.06762        319369.82        332578.94       -31174.919        319398.93           453028        -31089.54 
           0.6965             0.05          -0.0686        314528.04         336676.6        -30684.94        314553.68        457112.45       -30598.256 
          0.70645             0.05         -0.06958        309806.53        340796.96       -30211.534         309828.6        461219.07       -30123.542 
           0.7164             0.05         -0.07056        305206.53         344870.7       -29745.186        305224.95         465278.5       -29655.884 
          0.72635             0.05         -0.07154        300729.14        348866.23        -29287.65        300743.83        469259.16       -29197.037 
           0.7363             0.05         -0.07252        296384.92        352765.41       -28844.138         296395.8         473142.9       -28752.212 
          0.74625             0.05          -0.0735        292113.02         356628.5       -28412.187           292120        476989.94       -28318.945 
           0.7562             0.05         -0.07448        287948.03        360447.63       -27992.997        287951.02        480792.41       -27898.439 
          0.76615             0.05         -0.07546         283847.2        364244.49       -27577.743        283846.11        484571.99       -27481.866 
           0.7761             0.05         -0.07644        279863.14        367936.97       -27175.108        279857.89        488246.54        -27077.91 
          0.78605             0.05         -0.07742        275961.63        371581.97       -26778.952        275952.14        491872.96       -26680.432 
            0.796             0.05          -0.0784         272133.1        375154.66       -26397.963        272119.26        495426.39       -26298.119 
          0.80595             0.05         -0.07938        268385.16        378700.37       -26019.637         268366.9        498952.15       -25918.467 
           0.8159             0.05         -0.08036        264717.94        382195.09       -25648.525        264695.17        502426.22       -25546.028 
          0.82585             0.05         -0.08134        261129.51        385639.77       -25284.209        261102.13        505849.53       -25180.383 
