%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
       0.26042355             -2.1       0.38975138       -2397746.7    2.4392861e+08       -3004618.6 
       0.26042355             -2.3       0.38975138       -2724510.5    2.2120805e+08         -2412106 
       0.26042355             -2.5       0.38975138        -10684812    1.7589797e+08        -10666427 
       0.26042355             -2.7       0.38975138        -13834653         85100980       -8416070.9 
       0.26042355             -2.9       0.38975138       -8021937.8         54818749        6930844.6 
       0.26042355             -3.1       0.38975138        -13644122         49058741        6087206.9 
       0.26042355             -3.3       0.38975138        -14695117         31316032        7155160.9 
       0.26042355             -3.5       0.38975138        -13911146         15585152        7430771.7 
       0.26042355             -3.7       0.38975138        -13594496        519308.24        6703481.7 
       0.26042355             -3.9       0.38975138        -18344553        -49456267       -3738255.1 
       0.26042355             -4.1       0.38975138       -6093323.3        -96367052          3936736 
       0.26042355             -4.3       0.38975138       -3153949.8        -95044725        3858294.8 
       0.26042355             -4.5       0.38975138       -1831507.1        -85894871        3870831.6 
       0.26042355             -4.7       0.38975138       -1063187.1        -71143665          4029689 
       0.26042355             -4.9       0.38975138       -583879.37        -45096895          4670350 
       0.38975138              4.9       0.26042355       -595753.14        -45503945       -4898073.6 
       0.38975138              4.7       0.26042355        190845.69        -72628034       -4498309.7 
       0.38975138              4.5       0.26042355        1121704.7        -88247251       -4708175.4 
       0.38975138              4.3       0.26042355        2538865.9        -98730466       -5393931.8 
       0.38975138              4.1       0.26042355        5550425.1    -1.041761e+08       -7310156.7 
       0.38975138              3.9       0.26042355         22506137        -55132121       -5663446.5 
       0.38975138              3.7       0.26042355         13034986        -106207.8        -13207090 
       0.38975138              3.5       0.26042355         13102551         15259888        -13893818 
       0.38975138              3.3       0.26042355         13849293         32562786        -13467418 
       0.38975138              3.1       0.26042355         13321131         55028349        -11354498 
       0.38975138              2.9       0.26042355        1080239.3         44260906        -13531151 
       0.38975138              2.7       0.26042355         21356873         62173396        3920907.7 
       0.38975138              2.5       0.26042355         16889066    1.7498343e+08        6022469.6 
       0.38975138              2.3       0.26042355        3741252.2    2.2381237e+08        850273.78 
       0.38975138              2.1       0.26042355        3702302.7    2.4550715e+08        1519144.3 
       0.38975138              1.9       0.26042355        3557015.3    2.6817707e+08        1759301.2 
       0.38975138              1.7       0.26042355        3942999.1    2.9257691e+08        2111318.6 
       0.38975138              1.5       0.26042355        3518896.6    3.1773221e+08        1787975.6 
       0.38975138              1.3       0.26042355        1339704.1    3.3279066e+08        268157.08 
       0.38975138              1.1       0.26042355        186721.56    3.3550966e+08       -497560.67 
       0.38975138              0.9       0.26042355       -175099.82    3.3326225e+08       -659713.96 
       0.38975138              0.7       0.26042355       -261709.55    3.2990963e+08       -601079.32 
       0.38975138              0.5       0.26042355       -239666.24    3.2682364e+08       -458019.83 
       0.38975138              0.3       0.26042355       -168804.33    3.2454741e+08       -281758.77 
       0.38975138              0.1       0.26042355        -75649.74    3.2331226e+08       -93326.389 
       0.38975138             -0.1       0.26042355        24607.218    3.2320655e+08        97460.291 
       0.38975138             -0.3       0.26042355        119658.07    3.2423029e+08        283675.27 
       0.38975138             -0.5       0.26042355        194477.77    3.2629528e+08        455421.06 
       0.38975138             -0.7       0.26042355        222931.87    3.2917111e+08        591535.78 
       0.38975138             -0.9       0.26042355        145993.61    3.3231769e+08        640725.95 
       0.38975138             -1.1       0.26042355       -201067.39    3.3437239e+08        467023.28 
       0.38975138             -1.3       0.26042355         -1329447    3.3150248e+08       -310198.08 
       0.38975138             -1.5       0.26042355       -3471123.4     3.163924e+08       -1840826.9 
       0.38975138             -1.7       0.26042355       -3863460.7    2.9127442e+08       -2190764.2 
       0.38975138             -1.9       0.26042355       -3441655.9    2.6692027e+08       -1883769.3 
       0.38975138             -2.1       0.26042355       -3533994.5    2.4427285e+08       -1705859.5 
       0.38975138             -2.3       0.26042355       -3591704.6    2.2247598e+08       -1076371.8 
       0.38975138             -2.5       0.26042355        -14747928    1.7854007e+08         -5188646 
       0.38975138             -2.7       0.26042355        -16880842         89052229       -1912190.4 
       0.38975138             -2.9       0.26042355       -5654864.3         59520286        9064481.5 
       0.38975138             -3.1       0.26042355        -11649892         52261804        9906507.4 
       0.38975138             -3.3       0.26042355        -12420649         31795042         11521762 
       0.38975138             -3.5       0.26042355        -11695553         14984684         11960543 
       0.38975138             -3.7       0.26042355        -11711276       -76782.352         11341533 
       0.38975138             -3.9       0.26042355        -20835100        -54030266        3683088.8 
       0.38975138             -4.1       0.26042355       -4840203.9   -1.0172575e+08        6361404.4 
       0.38975138             -4.3       0.26042355       -2136624.6        -96757984        4801698.3 
       0.38975138             -4.5       0.26042355       -844645.98        -86708784        4282424.3 
       0.38975138             -4.7       0.26042355        13693.836        -71490468        4163220.7 
       0.38975138             -4.9       0.26042355        763152.69        -44865373        4596790.3 
        0.4597431              4.9      0.091448588       -2581872.7        -45348875       -2118029.7 
        0.4597431              4.7      0.091448588       -1677753.5        -72923317       -1975465.4 
        0.4597431              4.5      0.091448588       -939222.08        -88916850       -2105618.3 
        0.4597431              4.3      0.091448588       -58236.878   -1.0015231e+08       -2487158.2 
        0.4597431              4.1      0.091448588        1518494.8   -1.0767959e+08       -3475060.6 
        0.4597431              3.9      0.091448588         21463857        -57917978       -5875628.8 
        0.4597431              3.7      0.091448588        8056095.5       -649361.05       -7822585.2 
