%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0             0.05                0       -100.28764        1929836.9      -0.06737026        19.579936          2050574      -0.06737026 
          0.00098             0.05          0.00995       -97.890427        1929847.7        21.337524        21.966383        2050583.5        9.2494003 
          0.00196             0.05           0.0199        -100.8233        1929852.3        30.037227        19.020538        2050584.5        5.8615769 
          0.00294             0.05          0.02985       -101.09268        1929857.8        38.298394        18.735937        2050584.2        2.0368256 
          0.00392             0.05           0.0398       -101.36381        1929865.7        46.588849        18.447281        2050583.9       -1.7560211 
           0.0049             0.05          0.04975       -101.63756        1929875.9        54.898615        18.153641        2050583.7       -5.5259299 
          0.00588             0.05           0.0597       -101.91513        1929887.7        63.216148        17.853784        2050582.8       -9.2834357 
          0.00686             0.05          0.06965       -100.74837        1929898.3        67.100469        18.995798        2050578.5        -17.46851 
          0.00784             0.05           0.0796       -97.752586        1929907.1         82.88391        21.964324        2050570.1       -13.747815 
          0.00882             0.05          0.08955       -100.60874        1929923.4        94.176017        19.078357          2050567         -14.5108 
           0.0098             0.05           0.0995       -98.389536        1929943.4        108.22915        21.265139        2050565.2       -12.504097 
          0.01078             0.05          0.10945       -97.645977        1929965.3        118.90734        21.973621        2050563.1        -13.86268 
          0.01176             0.05           0.1194       -98.769295        1929992.4        125.83401        20.812518          2050564       -18.962116 
          0.01274             0.05          0.12935       -101.42811          1930018        132.15894        18.113167          2050561       -24.651636 
          0.01372             0.05           0.1393       -104.92132        1930048.1        145.41313        14.576606        2050560.5       -23.399243 
           0.0147             0.05          0.14925       -103.99405        1930110.9        148.15046        15.457676        2050590.3       -32.650056 
          0.01568             0.05           0.1592       -107.64098        1930160.1        165.30266        11.761651        2050604.2       -27.471364 
          0.01666             0.05          0.16915       -106.69427        1930204.5         181.3414        12.656315        2050611.2       -23.390488 
          0.01764             0.05           0.1791       -98.024504        1930205.1        175.47222        21.271037          2050572       -41.200926 
          0.01862             0.05          0.18905       -102.43992        1930206.3        181.52094        16.797537        2050531.2       -47.075868 
           0.0196             0.05            0.199       -138.69857        1930235.6        179.91358       -19.522288        2050516.3        -60.58831 
          0.02058             0.05          0.20895       -144.43245        1930266.5        187.29263       -25.320481        2050500.8       -65.094787 
          0.02156             0.05           0.2189       -106.68393        1930310.3         211.4262        12.360542          2050496       -52.826229 
          0.02254             0.05          0.22885       -103.90986        1930351.3        221.28281        15.063893          2050486       -54.813126 
          0.02352             0.05           0.2388       -93.945599        1930369.2        236.74848        24.954165        2050450.9        -51.16851 
           0.0245             0.05          0.24875       -68.624097        1930371.9        252.57078         50.19836        2050398.3        -47.14385 
          0.02548             0.05           0.2587       -61.737192        1930464.5        235.85843          57.0046        2050433.4       -75.629462 
          0.02646             0.05          0.26865       -105.44968        1930499.9          221.327        13.208048          2050409       -101.90883 
          0.02744             0.05           0.2786       -106.36344        1930629.6        240.46655        12.206774        2050476.9       -94.490947 
          0.02842             0.05          0.28855       -98.789328        1930692.6        279.00034        19.689883        2050475.8       -67.651611 
           0.0294             0.05           0.2985       -92.916805        1930819.5        286.29429        25.467878        2050536.4       -72.023958 
          0.03038             0.05          0.30845        -127.3913        1930956.1        265.68184       -9.1047139        2050604.5       -104.27363 
          0.03136             0.05           0.3184       -112.62379          1931035        367.22644        5.5610911        2050612.7       -14.336236 
          0.03234             0.05          0.32835       -147.05313        1931193.9        339.12703        -28.97361        2050698.9       -54.011933 
          0.03332             0.05           0.3383       -98.885338        1931221.2        305.30721        19.085137        2050651.1       -99.376188 
           0.0343             0.05          0.34825       -83.197979          1931224        243.96186        34.659723        2050576.8       -172.23323 
          0.03528             0.05           0.3582       -99.592945        1931273.2        272.78858        18.148221        2050546.7       -154.88454 
          0.03626             0.05          0.36815       -105.27589        1931387.5        457.52697        12.344938        2050579.6        18.410385 
          0.03724             0.05           0.3781       -204.43647        1931490.2        441.85303       -86.939818        2050598.7       -8.6715811 
