%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
                0             0.05                0        -542.1326        4473833.9      -0.14990201       -422.26502          4594571      -0.14990201 
          0.00098             0.05          0.00995       -548.18858        4473829.9       -70.062847       -428.33177        4594565.7        -82.15097 
          0.00196             0.05           0.0199       -555.43663          4473814        -142.8087       -435.59279        4594546.2       -166.98435 
          0.00294             0.05          0.02985       -562.10942        4473787.8       -215.69434       -442.28081        4594514.1       -251.95591 
          0.00392             0.05           0.0398       -568.79895        4473751.6       -288.63649       -448.98786        4594469.8       -336.98136 
           0.0049             0.05          0.04975       -575.50736        4473705.4       -361.65744       -455.71616        4594413.2       -422.08198 
          0.00588             0.05           0.0597       -582.23696        4473649.1       -434.78004       -462.46805        4594344.2       -507.27963 
          0.00686             0.05          0.06965       -588.67147        4473581.9       -509.01534       -468.92731        4594262.1       -593.58431 
          0.00784             0.05           0.0796       -594.71436        4473503.7       -580.71489       -474.99745        4594166.7       -677.34662 
          0.00882             0.05          0.08955       -602.08981        4473416.6       -653.58714       -482.40271        4594060.2       -762.27395 
           0.0098             0.05           0.0995       -608.36215        4473319.7       -726.01611       -488.70747        4593941.5       -846.74936 
          0.01078             0.05          0.10945       -614.98523        4473212.5       -799.39204       -495.36563        4593810.4       -932.16206 
          0.01176             0.05           0.1194       -622.06218        4473095.8       -873.81453       -502.48036        4593667.4       -1018.6107 
          0.01274             0.05          0.12935       -629.52007        4472967.9       -948.57948       -509.97879          4593511       -1105.3901 
          0.01372             0.05           0.1393        -637.1896        4472830.3       -1022.0144       -517.69167        4593342.6       -1190.8268 
           0.0147             0.05          0.14925       -643.90173          4472689       -1098.0111          -524.45        4593168.4       -1278.8117 
          0.01568             0.05           0.1592       -651.66327        4472533.8        -1170.992       -532.26064        4592977.9        -1363.766 
          0.01666             0.05          0.16915       -658.42136        4472366.5        -1244.415       -539.07078        4592773.2       -1449.1469 
          0.01764             0.05           0.1791       -663.48435        4472178.4       -1322.9374       -544.18881        4592545.3       -1539.6105 
          0.01862             0.05          0.18905       -671.51216        4471979.2       -1398.9214       -552.27471        4592304.2       -1627.5182 
           0.0196             0.05            0.199       -686.69108        4471775.2       -1476.6838        -567.5148        4592055.9       -1717.1857 
          0.02058             0.05          0.20895       -695.01981        4471560.2       -1552.4168       -575.90784        4591794.5       -1804.8042 
          0.02156             0.05           0.2189       -693.62612        4471336.7       -1624.2268       -574.58164        4591522.4       -1888.4793 
          0.02254             0.05          0.22885       -700.03354        4471101.2       -1698.9009       -581.05978          4591236       -1974.9969 
          0.02352             0.05           0.2388       -704.77938          4470849       -1771.7187       -585.87962        4590930.7       -2059.6357 
           0.0245             0.05          0.24875       -706.01771        4470581.8       -1843.5282       -587.19525        4590608.2       -2143.2429 
          0.02548             0.05           0.2587       -711.25225          4470323       -1921.2333       -592.51046        4590291.8       -2232.7212 
          0.02646             0.05          0.26865       -727.66397        4470039.6       -1996.3939       -609.00625        4589948.7       -2319.6297 
          0.02744             0.05           0.2786        -734.2476        4469765.4       -2061.1086       -615.67739        4589612.7       -2396.0661 
          0.02842             0.05          0.28855        -738.5683        4469464.4       -2117.3539       -620.08908        4589247.5       -2464.0058 
           0.0294             0.05           0.2985       -742.78509        4469165.5       -2174.8738       -624.40041        4588882.4        -2533.192 
          0.03038             0.05          0.30845       -755.39531        4468856.7       -2230.6972       -637.10873        4588505.1       -2600.6527 
          0.03136             0.05           0.3184       -756.08623        4468522.7       -2248.2774       -637.90136        4588100.4       -2629.8401 
          0.03234             0.05          0.32835        -766.6296        4468194.2       -2279.9433       -648.55008        4587699.1       -2673.0823 
          0.03332             0.05           0.3383       -757.10181        4467823.9       -2292.4627       -639.13134        4587253.8       -2697.1461 
           0.0343             0.05          0.34825       -752.79893        4467435.7       -2283.2286       -634.94123        4586788.5       -2699.4236 
          0.03528             0.05           0.3582       -752.99201        4467045.6        -2215.871       -635.25085        4586319.1       -2643.5441 
          0.03626             0.05          0.36815       -747.28423        4466658.1       -2061.9179        -629.6634        4585850.2       -2501.0345 
          0.03724             0.05           0.3781       -757.91861        4466256.6       -1882.4527       -640.42196        4585365.1       -2332.9773 
          0.03822             0.05          0.38805       -737.48804        4465817.2       -1611.9305       -620.11944          4584840       -2073.8269 
           0.0392             0.05            0.398       -710.45683        4465356.8       -1200.1633       -593.22018        4584291.7       -1673.3941 
          0.04018             0.05          0.40795       -686.85479        4464906.1       -563.27431       -569.75404        4583751.1       -1047.8015 
          0.04116             0.05           0.4179       -1094.2166        4464415.1        356.06686       -977.25577        4583168.1       -139.71781 
          0.04214             0.05          0.42785       -800.12354        4466396.7        2905.0596       -683.30655        4585055.5        2398.0573 
          0.04312             0.05           0.4378        297.47597        4463475.4        10126.113        414.14504          4582038        9607.9339 
           0.0441             0.05          0.44775        620.16241          4462820        12504.062        736.67948        4581284.3        11974.748 
          0.04508             0.05           0.4577        1086.4377        4461739.1        15797.208        1202.7986          4580103          15256.8 
          0.04606             0.05          0.46765        1592.9935        4459920.6        20098.501        1709.1943        4578182.1        19547.043 
          0.04704             0.05           0.4776        2301.0643        4456851.6         25666.47        2417.1006        4575008.5        25104.006 
          0.04802             0.05          0.48755        3068.9407        4451969.1        32420.894        3184.8085        4570019.5        31847.469 
            0.049             0.05           0.4975         3932.099        4444786.4        39769.259         4047.794        4562728.1        39184.918 
          0.04998             0.05          0.50745       -15127.799        4435299.4       -146979.22       -15012.282        4553130.5       -147574.43 
          0.05096             0.05           0.5174       -13855.442        4423376.5       -136912.26       -13740.106        4541094.9        -137518.3 
          0.05194             0.05          0.52735       -13141.019        4409998.1       -128432.03       -13025.868        4527601.9       -129048.83 
          0.05292             0.05           0.5373       -12498.812        4395646.5       -121430.91       -12383.851        4513133.6       -122058.44 
           0.0539             0.05          0.54725       -12063.359        4380784.1       -115804.63       -11948.592        4498152.5       -116442.83 
