%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
      0.091448588              4.9        0.4597431        164615.55        -48990110       -4203988.4 
      0.091448588              4.7        0.4597431        328314.85        -77335319       -3402319.4 
      0.091448588              4.5        0.4597431        685203.72        -93187820       -2931128.6 
      0.091448588              4.3        0.4597431        1413797.8   -1.0209211e+08       -2360366.4 
      0.091448588              4.1        0.4597431        2755914.8   -1.0099627e+08       -1016445.5 
      0.091448588              3.9        0.4597431         13126331        -51712391        6251655.3 
      0.091448588              3.7        0.4597431         11501508        4288252.1       -3469563.2 
      0.091448588              3.5        0.4597431         12313386         29071369       -4466656.6 
      0.091448588              3.3        0.4597431         13844082         53452214       -4950457.3 
      0.091448588              3.1        0.4597431         12689165         80563352       -3438684.8 
      0.091448588              2.9        0.4597431        8979230.1         23153477        -31188862 
      0.091448588              2.7        0.4597431         10317350         30728503         37664850 
      0.091448588              2.5        0.4597431        4603142.5     2.503848e+08         27569880 
      0.091448588              2.3        0.4597431        2547555.4    3.3183607e+08        3708135.5 
      0.091448588              2.1        0.4597431          1075558    3.6289876e+08        4312864.4 
      0.091448588              1.9        0.4597431        813783.63    3.9076454e+08        4251326.5 
      0.091448588              1.7        0.4597431        884922.58    4.1894223e+08        4668969.5 
      0.091448588              1.5        0.4597431        807795.98     4.469964e+08        4025948.3 
      0.091448588              1.3        0.4597431        324301.24    4.6408448e+08        1326009.5 
      0.091448588              1.1        0.4597431        70664.324    4.6816782e+08       -76620.109 
      0.091448588              0.9        0.4597431       -15118.794     4.668722e+08       -481225.55 
      0.091448588              0.7        0.4597431       -45932.795     4.641883e+08       -529603.66 
      0.091448588              0.5        0.4597431       -54439.605    4.6155701e+08       -437197.17 
      0.091448588              0.3        0.4597431        -51345.83     4.595646e+08       -283560.12 
      0.091448588              0.1        0.4597431       -41437.843    4.5846951e+08        -103570.8 
      0.091448588             -0.1        0.4597431       -27692.633    4.5837406e+08        83709.264 
      0.091448588             -0.3        0.4597431       -12531.592    4.5927995e+08        263274.66 
      0.091448588             -0.5        0.4597431        1500.3909    4.6108881e+08        416159.95 
      0.091448588             -0.7        0.4597431        10567.908    4.6354794e+08        507780.47 
      0.091448588             -0.9        0.4597431        5642.9308    4.6608152e+08        459417.72 
      0.091448588             -1.1        0.4597431       -43077.614    4.6727144e+08        58173.507 
      0.091448588             -1.3        0.4597431       -243414.74    4.6318614e+08       -1329641.1 
      0.091448588             -1.5        0.4597431       -651635.66    4.4632056e+08       -3996939.1 
      0.091448588             -1.7        0.4597431       -628108.15    4.1875616e+08       -4628004.1 
      0.091448588             -1.9        0.4597431       -395168.71    3.9131896e+08       -4215828.2 
      0.091448588             -2.1        0.4597431        -296600.6    3.6475822e+08       -4294796.9 
      0.091448588             -2.3        0.4597431       -283100.31    3.3714213e+08       -4040045.7 
      0.091448588             -2.5        0.4597431       -3927900.1    2.7469885e+08        -19567852 
      0.091448588             -2.7        0.4597431       -6819972.2    1.3537332e+08        -21037199 
