%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
       0.41051848            0.125       0.10999809        992.45359       -2848024.4        492.98229         14.81274       -42507.826        7.3579446     0.0012657682       -3.6323499    0.00062874608        2848024.6         42507.83        3.6323502 
       0.10999809            0.375       0.41051848        436.63032       -2854654.7        4133.0985        6.5168704       -42606.786        61.688037    0.00055687518       -3.6408061     0.0052713242        2854657.7        42606.831          3.64081 
       0.30052038            0.375       0.30052038        1672.4778         -2855345        3529.1416        24.962355       -42617.089        52.673755     0.0021330662       -3.6416865     0.0045010419        2855347.6        42617.129        3.6416899 
       0.41051848            0.375       0.10999809         2954.292       -2856039.8         1479.998         44.09391       -42627.459        22.089522     0.0037678828       -3.6425727     0.0018875788        2856041.7        42627.488        3.6425751 
       0.10999809            0.625       0.41051848        675.06861       -2870425.8        6897.0258        10.075651       -42842.176        102.94068    0.00086097768       -3.6609205     0.0087964174        2870434.1          42842.3        3.6609311 
       0.30052038            0.625       0.30052038        2687.7139       -2871211.8        5928.0189        40.115133       -42853.907        88.477893     0.0034278911       -3.6619229     0.0075605528        2871219.1        42854.017        3.6619323 
       0.41051848            0.625       0.10999809        4841.9092         -2872004        2496.5627        72.267302       -42865.731        37.262131     0.0061753363       -3.6629333     0.0031840982        2872009.1        42865.808        3.6629399 
       0.10999809            0.875       0.41051848        831.19531       -2893871.9        9671.4135          12.4059       -43192.118        144.34946     0.0010601006       -3.6908235      0.012334852        2893888.2        43192.361        3.6908443 
       0.30052038            0.875       0.30052038        3539.4615         -2894816        8400.8549        52.827783       -43206.209        125.38589     0.0045142038       -3.6920276       0.01071439        2894830.4        43206.423        3.6920459 
       0.41051848            0.875       0.10999809        6592.6813       -2895768.7        3565.1911        98.398228       -43220.429        53.211807     0.0084082585       -3.6932427     0.0045470192        2895778.4        43220.574        3.6932551 
       0.10999809            1.125       0.41051848        856.28528       -2924693.5        12455.082        12.780377       -43652.141        185.89674     0.0010921001       -3.7301331      0.015885122        2924720.1        43652.539        3.7301671 
       0.30052038            1.125       0.30052038        4129.7551       -2925876.7        10983.887        61.638135       -43669.802        163.93861       0.00526706       -3.7316422      0.014008771        2925900.3        43670.153        3.7316722 
       0.41051848            1.125       0.10999809        8121.5126       -2927071.8        4712.9193        121.21661       -43687.639         70.34208      0.010358119       -3.7331664     0.0060108236        2927086.9        43687.864        3.7331857 
       0.10999809            1.375       0.41051848        683.37258       -2962401.8        15237.795        10.199591       -44214.952        227.42978     0.0008715685        -3.778226      0.019434175        2962441.1        44215.538        3.7782761 
       0.30052038            1.375       0.30052038        4322.3892       -2963931.3        13717.077        64.513271        -44237.78        204.73249     0.0055127442       -3.7801767      0.017494661        2963966.1        44238.301        3.7802212 
       0.41051848            1.375       0.10999809        9305.7244       -2965474.9        5971.5852        138.89141       -44260.819        89.128138      0.011868454       -3.7821455      0.007616117        2965495.5        44261.127        3.7821717 
       0.10999809            1.625       0.41051848        218.35184       -3006217.5        17988.477        3.2589827       -44868.918        268.48474    0.00027848437       -3.8341083      0.022942375        3006271.3        44869.721        3.8341769 
       0.30052038            1.625       0.30052038        3924.3871         -3008229        16634.433        58.572942        -44898.94        248.27512     0.0050051352       -3.8366737      0.021215437        3008277.6        44899.665        3.8367357 
       0.41051848            1.625       0.10999809        9962.1421       -3010248.9        7372.3019        148.68869       -44929.088        110.03436      0.012705645       -3.8392499      0.009402581        3010274.4        44929.468        3.8392824 
       0.10999809            1.875       0.41051848       -672.46593       -3054898.2        20624.128       -10.036805       -45595.496         307.8228   -0.00085765823       -3.8961953      0.026303865        3054967.9        45596.536        3.8962842 
       0.30052038            1.875       0.30052038        2663.7583       -3057542.8        19726.356        39.757587       -45634.967        294.42322     0.0033973383       -3.8995681      0.025158853        3057607.6        45635.934        3.8996508 
