%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
        1.9295676            3.875       0.60980316       -989743.55        124987.04         128342.7       -990.73428        125.11215        128.47117       -1.2449934       0.15722057       0.16144164          1005826        1006.8328        1.2652234 
        1.6708741            3.875       0.57665377       -982988.74        112050.49         74040.76       -983.97272        112.16266        74.114875       -1.2364966       0.14094775      0.093135499        992121.07        993.11418        1.2479841 
        1.4023762            3.875       0.55442987       -933774.61        93509.068        56515.965       -934.70932        93.602671        56.572538       -1.1745904       0.11762458      0.071091147        940145.21         941.0863        1.1826039 
        1.1357359            3.875       0.55578519       -916370.33        107992.37        84995.007       -917.28761        108.10047        85.080087       -1.1526976       0.13584306       0.10691479        926618.09        927.54563        1.1655882 
       0.87440195            3.875       0.54782859        -939572.3        95634.509        76939.344       -940.51281         95.73024         77.01636       -1.1818833       0.12029817      0.096781613        947555.66        948.50416        1.1919255 
       0.60657303            3.875       0.52081165       -722326.88       -43563.268       -98994.892       -723.04993       -43.606875       -99.093986      -0.90861133     -0.054798015      -0.12452518        730379.26        731.11037       0.91874039 
       0.36655764            3.875        0.5517767       -385620.76       -39998.219       -26390.383       -386.00677       -40.038257         -26.4168      -0.48507041     -0.050313558      -0.03319633        388586.77        388.97575       0.48880134 
       0.12796507            3.875       0.61648146       -76006.801        121287.81       -84638.279       -76.082884        121.40922       -84.723002     -0.095608572       0.15256733      -0.10646606        166287.12        166.45357       0.20917173 
         6.961067            3.875        0.3746363       -1100689.5        221250.66        72387.209       -1101.7913        221.47213        72.459668       -1.3845518       0.27831008      0.091055505        1125037.4        1126.1636        1.4151789 
        6.9594185            3.875       0.62483037       -1188583.4        242194.63         80110.23       -1189.7731        242.43706         80.19042        -1.495113        0.3046554       0.10077025        1215650.6        1216.8674        1.5291607 
        0.6094734            3.875       0.14801641       -397746.85       -56248.835       -149007.54         -398.145        -56.30514        -149.1567      -0.50032376     -0.070755126      -0.18743584        428450.39        428.87927       0.53894559 
       0.86450073            3.875       0.17282859       -571997.64       -35663.606        13134.829       -572.57021       -35.699306        13.147977      -0.71951294     -0.044861071      0.016522235        573258.85        573.83269       0.72109942 
        1.1212614            3.875       0.18078519       -773767.68       -10877.131        28322.681       -774.54223       -10.888019        28.351032      -0.97331847     -0.013682288      0.035626957        774362.26         775.1374       0.97406639 
        1.3833284            3.875       0.17942987       -899135.66        4904.5928        8815.6832       -900.03569        4.9095024        8.8245077       -1.1310182     0.0061694626      0.011089203        899192.25        900.09234        1.1310894 
        1.6208655            3.875       0.13718099       -946038.02        26869.124        37399.045       -946.98501         26.89602        37.436482       -1.1900165      0.033798536      0.047044071        947158.16        948.10627        1.1914255 
        1.8337209            3.875       0.10566523       -1026136.3         33314.46        54521.812       -1027.1635        33.347807        54.576388       -1.2907717      0.041906091      0.068582712        1028123.7        1029.1528        1.2932716 
        2.0612282            3.875       0.11753048         -1116714        32506.533        33446.449       -1117.8318        32.539072        33.479929       -1.4047089      0.040889804       0.04207212        1117687.5        1118.8063        1.4059335 
        2.3011089            3.875       0.12287397       -1183864.5        32706.405        20228.481       -1185.0495        32.739144        20.248729       -1.4891772      0.041141222      0.025445304        1184488.9        1185.6746        1.4899627 
        2.5449312            3.875         0.124282       -1250126.5         31245.44        8913.1621       -1251.3779        31.276716        8.9220842       -1.5725279      0.039303481      0.011211822        1250548.7        1251.8005        1.5730589 
        2.7901053            3.875       0.12440765         -1313009        30443.436        1826.5441       -1314.3233         30.47391        1.8283724       -1.6516274      0.038294645     0.0022976006        1313363.2        1314.6779        1.6520729 
        3.0357465            3.875        0.1242293       -1372638.6        28135.956        2779.7078       -1374.0126         28.16412        2.7824902       -1.7266352      0.035392078     0.0034965804        1372929.8        1374.3041        1.7270014 
        3.2812484            3.875       0.12423785       -1428272.3        26464.862        3626.8072        -1429.702        26.491353        3.6304377       -1.7966165      0.033290016     0.0045621425          1428522         1429.952        1.7969307 
        3.5267402            3.875       0.12423089       -1480119.3        25128.112        4799.4615       -1481.6009        25.153265        4.8042658       -1.8618345      0.031608525     0.0060372185        1480340.3        1481.8221        1.8621126 
        3.7722145            3.875       0.12423607       -1528654.1        23753.176        5947.1586       -1530.1842        23.776953        5.9531117       -1.9228862         0.029879     0.0074809008        1528850.2        1530.3805        1.9231329 
        4.0176556            3.875       0.12425018       -1574092.6        22516.624        6638.7597       -1575.6682        22.539163        6.6454051       -1.9800431      0.028323548     0.0083508624        1574267.6        1575.8434        1.9802633 
        4.2630977            3.875       0.12423855       -1616619.6        21289.811        7069.5659       -1618.2378        21.311122        7.0766425       -2.0335376      0.026780346     0.0088927713        1616775.2        1618.3936        2.0337334 
        4.5084951            3.875         0.124242       -1656423.9        20123.483         7242.231        -1658.082        20.143627        7.2494805       -2.0836073      0.025313228     0.0091099659          1656562        1658.2202        2.0837809 
        4.7538922            3.875       0.12424107       -1693387.8        19095.127        7174.7407       -1695.0828        19.114242        7.1819226       -2.1301039      0.024019664     0.0090250701        1693510.6        1695.2058        2.1302585 
        4.9993159            3.875       0.12423405       -1727019.5        18381.597         7010.233       -1728.7482        18.399997        7.0172503       -2.1724091      0.023122118     0.0088181368        1727131.5        1728.8604          2.17255 
        5.2447321            3.875       0.12423987       -1756550.1        18182.479        6817.9944       -1758.3085         18.20068        6.8248192       -2.2095556      0.022871649     0.0085763207        1756657.5        1758.4159        2.2096906 
        5.4901391            3.875       0.12424867       -1780205.2        19075.922        6636.4225       -1781.9872        19.095017        6.6430655       -2.2393112      0.023995506     0.0083479224        1780319.8        1782.1019        2.2394553 
        5.7355664            3.875       0.12424933       -1793395.6        22603.241        6215.6585       -1795.1908        22.625867        6.2218804       -2.2559033      0.028432503     0.0078186455        1793548.8        1795.3441         2.256096 
        5.9810053            3.875       0.12425258         -1786797         31350.35        5628.0349       -1788.5856        31.381732        5.6336685        -2.247603      0.039435447     0.0070794767        1787080.9        1788.8698        2.2479601 
        6.2264256            3.875       0.12427545       -1741313.2        50753.252        4577.0834       -1743.0563        50.804056        4.5816651       -2.1903891       0.06384226     0.0057574901        1742058.7        1743.8025        2.1913268 
        6.4718634            3.875       0.12434204         -1622191        88359.946        3164.6601       -1623.8149        88.448395         3.167828       -2.0405459       0.11114753       0.00398081        1624598.8         1626.225        2.0435746 
        6.7172903            3.875       0.12450245       -1428401.4        123801.67        8167.5211       -1429.8312         123.9256        8.1756968       -1.7967789        0.1557295      0.010273884        1433779.6        1435.2148        1.8035441 
        6.9625696            3.875       0.12480593       -1108008.4        211911.95        8158.3518       -1109.1175        212.12407        8.1665183       -1.3937582       0.26656297       0.01026235        1128120.5        1129.2498        1.4190571 
        1.7392367            3.625         0.307319       -1035558.2       -16601.088        125239.83       -1036.5948       -16.617706        125.36519       -1.3026234     -0.020882425       0.15753855          1043236        1044.2803        1.3122813 
        1.9729927            3.625       0.35233364       -1114058.2       -8895.9094        102827.45       -1115.1734       -8.9048143        102.93038       -1.4013683      -0.01119012       0.12934613          1118829         1119.949        1.4073694 
        2.2121462            3.625       0.36832167       -1183565.7       -2264.7985        73538.183       -1184.7505       -2.2670656        73.611795       -1.4888014    -0.0028488786       0.09250331        1185850.3        1187.0373        1.4916751 
        2.4544755            3.625       0.37302127       -1246516.2       -71.380448        53959.336        -1247.764       -0.0714519        54.013349       -1.5679864   -8.9789105e-05      0.067875176        1247683.5        1248.9325        1.5694548 
        2.6989059            3.625       0.37367255       -1307348.4        985.82389        43883.256       -1308.6571        0.9868107        43.927183        -1.644507     0.0012400629      0.055200526        1308085.1        1309.3945        1.6454337 
        2.9441407            3.625       0.37357159       -1366160.9        1258.4185        38931.414       -1367.5284        1.2596782        38.970384       -1.7184868     0.0015829583      0.048971629          1366716        1368.0841        1.7191852 
        3.1890336            3.625       0.37360157       -1422054.5        1262.5809        36418.648        -1423.478        1.2638448        36.455103       -1.7887952     0.0015881942      0.045810833        1422521.3        1423.9452        1.7893824 
        3.4338513            3.625       0.37359186       -1474661.9        1281.0364        34969.769       -1476.1381        1.2823187        35.004774       -1.8549698     0.0016114092      0.043988296        1475077.1        1476.5536         1.855492 
        3.6786261            3.625       0.37359612         -1524191        1270.4564        33894.477       -1525.7167        1.2717282        33.928405       -1.9172721     0.0015981007      0.042635691        1524568.3        1526.0944        1.9177468 
        3.9233579            3.625       0.37361523       -1570877.9        1386.9155        32814.102       -1572.4503        1.3883038        32.846949       -1.9759993      0.001744594      0.041276694        1571221.2         1572.794        1.9764312 
        4.1680689            3.625       0.37360661       -1614730.3        1673.9187        31561.651       -1616.3466        1.6755943        31.593244       -2.0311611     0.0021056139      0.039701242        1615039.6        1616.6562        2.0315501 
        4.4127029            3.625       0.37361132       -1655868.4        1990.8562        30201.069        -1657.526         1.992849        30.231301       -2.0829085     0.0025042879      0.037989773          1656145        1657.8028        2.0832565 
        4.6573488            3.625       0.37360726         -1694341        2569.2315        28763.903       -1696.0371        2.5718033        28.792696        -2.131303     0.0032318233      0.036181969        1694587.1        1696.2834        2.1316126 
        4.9020454            3.625       0.37359902       -1730222.9        3757.3707        27213.554       -1731.9548        3.7611319        27.240795       -2.1764386     0.0047263777      0.034231792        1730440.9        1732.1731        2.1767129 
        5.1467149            3.625       0.37361058         -1763202        6108.8484        25691.268        -1764.967        6.1149634        25.716985        -2.217923     0.0076842896      0.032316917        1763399.8         1765.165        2.2181717 
         5.391364            3.625       0.37362484         -1792493         11011.13        24059.496       -1794.2873        11.022152         24.08358       -2.2547679      0.013850845      0.030264319        1792688.3        1794.4828        2.2550135 
        5.6360629            3.625       0.37362266         -1816869        21311.192        22276.861       -1818.6877        21.332525         22.29916       -2.2854303      0.026807241      0.028021951        1817130.5        1818.9495        2.2857593 
        5.8807754            3.625       0.37363235       -1833071.2        43020.773        20222.661       -1834.9061        43.063837        20.242904        -2.305811      0.054115613      0.025437983        1833687.4         1835.523        2.3065862 
        6.1254836            3.625       0.37368366       -1833738.6        88718.323        17620.106       -1835.5742         88.80713        17.637743       -2.3066505       0.11159833      0.022164242          1835968        1837.8059        2.3094549 
        6.3701884            3.625       0.37386602       -1797653.9         182155.1        12857.523       -1799.4534        182.33744        12.870393       -2.2612598       0.22913198      0.016173413        1806904.9        1808.7137        2.2728966 
        6.6148575            3.625       0.37414275       -1656136.4        323033.23        4935.9555       -1657.7942        323.35659        4.9408964       -2.0832457       0.40634187     0.0062089135        1687353.8        1689.0428        2.1225138 
        6.6099564            3.625        0.6246403       -1639025.6        343952.13        7829.3344       -1640.6662        344.29643        7.8371716        -2.061722       0.43265565     0.0098484802        1674744.5        1676.4209        2.1066527 
        6.3622178            3.625       0.62452398         -1784052        199588.42         18624.61       -1785.8378        199.78821        18.643253         -2.24415       0.25106126      0.023427803        1795278.2        1797.0753        2.2582714 
        6.1144377            3.625       0.62440821       -1816352.8        102943.34        23723.628        -1818.171        103.04638        23.747375       -2.2847811       0.12949191      0.029841831        1819422.4        1821.2436        2.2886422 
         5.866633            3.625       0.62437977       -1815909.4        55971.884        26821.276       -1817.7271        56.027912        26.848124       -2.2842233      0.070406751      0.033738348        1816969.8        1818.7886        2.2855571 
        5.6188417            3.625       0.62437333       -1800217.6        33444.627        29611.984       -1802.0196        33.478105        29.641626       -2.2644846      0.042069828      0.037248766        1800771.7        1802.5743        2.2651816 
        5.3710524            3.625       0.62437617       -1776710.9        22486.733        32144.398       -1778.4894        22.509242        32.176575       -2.2349157      0.028285948      0.040434276        1777143.9        1778.9228        2.2354604 
        5.1232932            3.625       0.62437071       -1748615.7        16860.318        34599.454       -1750.3661        16.877195        34.634088       -2.1995749      0.021208509      0.043522478        1749039.2          1750.79        2.2001077 
        4.8755229            3.625       0.62436497       -1717184.4        13970.365         37016.24       -1718.9033        13.984349        37.053293       -2.1600376      0.017573251      0.046562541        1717640.1        1719.3595        2.1606108 
        4.6277331            3.625       0.62436619       -1682955.4         12289.07        39360.116         -1684.64        12.301371        39.399515       -2.1169811      0.015458359      0.049510891        1683460.5        1685.1456        2.1176164 
        4.3799679            3.625       0.62436932         -1646281        11074.317        41696.145        -1647.929        11.085402        41.737883       -2.0708486      0.013930327      0.052449371        1646846.2        1648.4947        2.0715596 
        4.1322151            3.625       0.62436807       -1607178.2        10263.407        44019.343       -1608.7869        10.273681        44.063406       -2.0216613      0.012910288      0.055371709        1607813.6         1609.423        2.0224606 
        3.8844294            3.625       0.62436505       -1565648.2        9644.5424        46333.338       -1567.2155        9.6541966        46.379717        -1.969421      0.012131821      0.058282472        1566363.4        1567.9313        1.9703206 
        3.6366219            3.625       0.62436005       -1521508.6        9070.3324        48617.672       -1523.0316        9.0794118        48.666338        -1.913898      0.011409525      0.061155924        1522312.2         1523.836        1.9149088 
        3.3888043            3.625       0.62436097       -1474762.8         8654.168        50985.319        -1476.239        8.6628309        51.036355       -1.8550967      0.010886034      0.064134175        1475669.2        1477.1464        1.8562369 
         3.140961            3.625       0.62436372       -1425500.7        8363.2939        53626.931       -1426.9276        8.3716656        53.680612       -1.7931301      0.010520145      0.067457047        1426533.5        1427.9615        1.7944293 
        2.8930526            3.625       0.62434229       -1373989.1        8171.3321        56883.964       -1375.3645        8.1795116        56.940905       -1.7283339      0.010278677      0.071554052        1375190.4        1376.5669         1.729845 
        2.6449406            3.625       0.62426489         -1321490        7982.4419        61345.816       -1322.8128        7.9904323        61.407223       -1.6622956      0.010041073      0.077166592        1322937.2        1324.2615        1.6641161 
        2.3971712            3.625       0.62373927       -1271024.9        8745.7349        68750.802       -1272.2972        8.7544894        68.819622       -1.5988158      0.011001216      0.086481288          1272913        1274.1872        1.6011908 
        2.1501625            3.625       0.62044769       -1219027.3        18801.641        82017.047       -1220.2476        18.820462        82.099147       -1.5334083      0.023650489       0.10316883        1221927.9        1223.1511         1.537057 
        1.9024172            3.625       0.60980316       -1123525.2         62551.53         104035.7       -1124.6498        62.614144        104.13984       -1.4132767      0.078683254       0.13086598        1130064.1        1131.1953         1.421502 
        1.6478304            3.625       0.57665377       -998836.37        41921.887        124796.39       -999.83621        41.963851        124.92131       -1.2564312       0.05273333       0.15698075        1007474.9        1008.4834        1.2672976 
        1.3835117            3.625       0.55442987       -899490.62        25981.813        127899.98       -900.39102        26.007821          128.028       -1.1314647      0.032682392       0.16088474         908909.7        909.81952        1.1433129 
        1.1208382            3.625       0.55578519       -773946.85        31611.679        131494.56       -774.72157        31.643322        131.62619      -0.97354384      0.039764172       0.16540635        785674.13        786.46059       0.98829553 
       0.86350169            3.625       0.54782859       -605019.09       -5948.9275        135531.42       -605.62471       -5.9548824        135.66708      -0.76105046    -0.0074831259       0.17048428        620042.14         620.6628       0.77994788 
       0.60029079            3.625       0.52081165       -512378.31       -191050.55        154274.15        -512.8912       -191.24179        154.42858      -0.64451809      -0.24032153       0.19406068        568183.38        568.75214       0.71471501 
       0.36378388            3.625        0.5517767       -539371.42       -229449.34        259599.61       -539.91133       -229.67902        259.85947      -0.67847259      -0.28862317       0.32654904           641062         641.7037       0.80638865 
       0.12704049            3.625       0.61648146       -338680.13       -106323.22        85395.024       -339.01915       -106.42965        85.480504      -0.42602403      -0.13374344       0.10741797        365104.32        365.46979       0.45926289 
        6.8593933            3.625        0.3746363       -1385549.1        534491.59        17212.391        -1386.936        535.02662         17.22962       -1.7428752       0.67233428      0.021651379        1485167.9        1486.6546        1.8681852 
        6.8577166            3.625       0.62483037       -1391936.6        533155.55        19007.522       -1393.3299        533.68924        19.026548         -1.75091       0.67065368      0.023909465        1490672.2        1492.1643         1.875109 
       0.60685525            3.625       0.14801641       -318935.79       -197429.54        138529.46       -319.25505       -197.62717        138.66813      -0.40118772      -0.24834563       0.17425551        399861.07        400.26133       0.50298322 
       0.85719607            3.625       0.17282859       -607219.68       -132698.17        95730.083       -607.82751       -132.83101        95.825909      -0.76381858      -0.16692036       0.12041839           628879        629.50851       0.79106372 
        1.1098908            3.625       0.18078519       -768394.77       -74219.764         106590.5       -769.16393       -74.294058         106.6972       -0.9665599     -0.093360667       0.13407966        779294.95        780.07503       0.98027119 
        1.3679225            3.625       0.17942987       -879290.49       -44205.051        110336.16       -880.17066         -44.2493        110.44661       -1.1060551     -0.055605311        0.1387913        887287.95        888.17613         1.116115 
        1.6021317            3.625       0.13718099       -960230.29       -17945.312        78053.892       -961.19148       -17.963275        78.132024       -1.2078688     -0.022573318      0.098183597        963564.55        964.52908         1.212063 
        1.8119339            3.625       0.10566523       -1041585.9       -6965.8508        60313.867       -1042.6285       -6.9728236        60.374241       -1.3102056    -0.0087623086      0.075868509        1043353.9        1044.3983        1.3124296 
        2.0358042            3.625       0.11753048       -1110348.9        -5510.831        46872.868       -1111.4604       -5.5163474        46.919788       -1.3967023    -0.0069320466      0.058961145        1111351.5         1112.464        1.3979635 
        2.2719135            3.625       0.12287397       -1181887.8        -2423.827         30138.94       -1183.0708       -2.4262532        30.169109       -1.4866907    -0.0030489197       0.03791162        1182274.5        1183.4579        1.4871771 
        2.5119353            3.625         0.124282         -1250875       -1353.3108        17613.787       -1252.1271       -1.3546655        17.631419       -1.5734693    -0.0017023228      0.022156294        1250999.7         1252.252        1.5736262 
        2.7532974            3.625       0.12440765       -1315618.7        191.85664        10800.182       -1316.9356       0.19204869        10.810993       -1.6549101     0.0002413355      0.013585494          1315663          1316.98        1.6549659 
        2.9951214            3.625        0.1242293       -1376157.1       -198.11759        8257.5958       -1377.5346       -0.1983159        8.2658617        -1.731061   -0.00024921111      0.010387188        1376181.9        1377.5594        1.7310922 
        3.2368069            3.625       0.12423785       -1431368.1       -414.36226        8173.9043       -1432.8009      -0.41477703        8.1820864       -1.8005108   -0.00052122419      0.010281913        1431391.5        1432.8244        1.8005402 
        3.4784825            3.625       0.12423089       -1482650.5       -382.25822        8885.3053       -1484.1347      -0.38264086        8.8941995       -1.8650186   -0.00048084069      0.011176781        1482677.2        1484.1614        1.8650522 
        3.7201408            3.625       0.12423607       -1530624.9       -415.93742         9719.088        -1532.157      -0.41635377        9.7288168       -1.9253653   -0.00052320558      0.012225592        1530655.8         1532.188        1.9254042 
        3.9617662            3.625       0.12425018       -1575591.7       -349.01595        10239.794       -1577.1689      -0.34936532        10.250044       -1.9819288   -0.00043902541      0.012880585          1575625        1577.2022        1.9819707 
        4.2033927            3.625       0.12423855       -1617899.6       -149.13397        10414.266       -1619.5191      -0.14928325        10.424691       -2.0351478   -0.00018759487      0.013100053        1617933.1        1619.5527        2.0351899 
        4.4449749            3.625         0.124242       -1657590.3         172.6533         10331.34       -1659.2495       0.17282613        10.341681       -2.0850745    0.00021717971       0.01299574        1657622.5        1659.2818         2.085115 
        4.6865567            3.625       0.12424107       -1694738.3        774.69353        10097.263       -1696.4348         0.775469         10.10737       -2.1318028    0.00097448309      0.012701296        1694768.6        1696.4651        2.1318409 
        4.9281647            3.625       0.12423405       -1729391.7        1960.1221        9602.8486       -1731.1228        1.9620842        9.6124611       -2.1753931     0.0024656277      0.012079375        1729419.5        1731.1506         2.175428 
         5.169765            3.625       0.12423987       -1761423.6        4348.1394        9211.7649       -1763.1868        4.3524919        9.2209859       -2.2156858     0.0054695026      0.011587433          1761453        1763.2163        2.2157229 
         5.411356            3.625       0.12424867       -1789979.4        9260.8835        8682.4052       -1791.7712        9.2701537        8.6910963       -2.2516061      0.011649219      0.010921554        1790024.4        1791.8162        2.2516627 
        5.6529668            3.625       0.12424933       -1813485.2        19716.371        7987.8981       -1815.3005        19.736107         7.995894       -2.2811739      0.024801123      0.010047937          1813610        1815.4254        2.2813309 
        5.8945891            3.625       0.12425258       -1828647.6        41734.266        7191.5288       -1830.4781        41.776042        7.1987275       -2.3002466      0.052497323     0.0090461878        1829137.9        1830.9689        2.3008633 
        6.1361937            3.625       0.12427545       -1827300.7         87867.48        5951.9327       -1829.1299        87.955435        5.9578906       -2.2985524       0.11052806     0.0074869061        1829421.8         1831.253        2.3012204 
        6.3778195            3.625       0.12434204       -1788491.4        181354.77        4196.5489       -1790.2817        181.53631        4.2007497       -2.2497343       0.22812525     0.0052788178        1797667.6         1799.467         2.261277 
        6.6194511            3.625       0.12450245       -1651161.6        320774.66        3707.5037       -1652.8145        321.09575         3.711215       -2.0769879       0.40350082     0.0046636503        1682035.9        1683.7197        2.1158245 
        6.8609279            3.625       0.12480593         -1389549        521270.17        6525.5828       -1390.9399        521.79196        6.5321149       -1.7479067       0.65570311     0.0082084977        1484119.8        1485.6054        1.8668668 
        1.7172634            3.375         0.307319       -1027485.9       -32335.291        134993.85       -1028.5144       -32.367659        135.12898       -1.2924693       -0.0406744       0.16980808        1036820.2        1037.8581        1.3042109 
        1.9469233            3.375       0.35233364         -1101162       -34450.042        110260.76       -1102.2642       -34.484526        110.37113       -1.3851461     -0.043334534       0.13869645        1107204.5        1108.3129         1.392747 
        2.1822243            3.375       0.36832167       -1168428.5       -36647.924        80204.565       -1169.5981       -36.684608        80.284849       -1.4697603     -0.046099239       0.10088892        1171751.2        1172.9241        1.4739399 
        2.4207677            3.375       0.37302127       -1230273.8       -35173.402         60163.85       -1231.5053        -35.20861        60.224074       -1.5475553     -0.044244445      0.075679804        1232246.1        1233.4796        1.5500362 
        2.6614171            3.375       0.37367255       -1290021.4       -33372.689        49507.372       -1291.3127       -33.406095        49.556929       -1.6227114     -0.041979337      0.062275073        1291402.3         1292.695        1.6244484 
        2.9028642            3.375       0.37357159       -1347838.5       -31141.097        44068.452       -1349.1876       -31.172269        44.112565       -1.6954392     -0.039172229      0.055433484        1348918.2        1350.2685        1.6967974 
        3.1439731            3.375       0.37360157       -1402802.6        -29449.47        40931.413       -1404.2068       -29.478949        40.972386       -1.7645784      -0.03704434      0.051487418        1403708.6        1405.1137         1.765718 
        3.3850079            3.375       0.37359186       -1454981.4       -27984.844        38946.673       -1456.4379       -28.012857        38.985659       -1.8302138     -0.035201994      0.048990824        1455771.6        1457.2288        1.8312078 
            3.626            3.375       0.37359612         -1504319       -26652.634        37489.985       -1505.8248       -26.679313        37.527512       -1.8922753     -0.033526214      0.047158463        1505022.1        1506.5286        1.8931597 
        3.8669496            3.375       0.37361523         -1550721       -25238.797        36002.272       -1552.2732       -25.264061         36.03831       -1.9506441     -0.031747755      0.045287077        1551344.1         1552.897         1.951428 
        4.1078787            3.375       0.37360661         -1594517       -23688.939        34426.527       -1596.1131       -23.712652        34.460988       -2.0057349     -0.029798197      0.043304955        1595064.5        1596.6612        2.0064236 
        4.3487318            3.375       0.37361132         -1635906       -22078.583          32714.5       -1637.5435       -22.100683        32.747247       -2.0577979     -0.027772538      0.041151405          1636382          1638.02        2.0583967 
        4.5895966            3.375       0.37360726       -1675031.4       -20238.939        30832.753       -1676.7081       -20.259199        30.863617       -2.1070136      -0.02545846      0.038784365        1675437.4        1677.1146        2.1075243 
        4.8305115            3.375       0.37359902       -1712122.7       -17983.135        28898.786       -1713.8365       -18.001136        28.927714       -2.1536705     -0.022620894      0.036351638          1712461        1714.1751         2.154096 
        5.0713996            3.375       0.37361058         -1747173       -14629.267        26857.811       -1748.9219       -14.643911        26.884695       -2.1977601     -0.018402082      0.033784304        1747440.7        1749.1899        2.1980968 
         5.312268            3.375       0.37362484       -1780787.7       -9322.3954        24661.941       -1782.5703       -9.3317272        24.686627       -2.2400439     -0.011726594      0.031022131        1780982.9        1782.7656        2.2402894 
        5.5531855            3.375       0.37362266       -1813953.7        566.31104        22175.958       -1815.7695       0.56687791        22.198156       -2.2817632     0.0007123598      0.027895025        1814089.4        1815.9053        2.2819339 
        5.7941169            3.375       0.37363235       -1848613.1        19858.237        19362.027       -1850.4636        19.878115        19.381409       -2.3253611      0.024979576      0.024355396        1848821.2        1850.6718        2.3256228 
         6.035045            3.375       0.37368366       -1888470.8        59735.588        15743.616       -1890.3612        59.795383        15.759375        -2.375498      0.075141094      0.019803815          1889481        1891.3723        2.3767686 
        6.2759717            3.375       0.37386602       -1939322.9        145505.34         10328.12       -1941.2641          145.651        10.338459       -2.4394645       0.18303044       0.01299169        1944801.2        1946.7479        2.4463556 
        6.5168665            3.375       0.37414275       -1971499.7        343203.99        867.69941       -1973.4732        343.54754       0.86856798       -2.4799396       0.43171457     0.0010914747        2001149.9         2003.153        2.5172363 
        6.5121599            3.375        0.6246403       -1975503.3        378358.97        8782.2908       -1977.4807        378.73771        8.7910819       -2.4849756       0.47593584      0.011047199        2011428.8        2013.4422        2.5301661 
        6.2681595            3.375       0.62452398       -1944846.2        157863.25        18230.692        -1946.793        158.02127        18.248941       -2.4464122       0.19857538      0.022932296        1951327.7         1953.281        2.4545653 
        6.0240915            3.375       0.62440821         -1897737        69190.722        23380.218       -1899.6366        69.259982        23.403621       -2.3871538      0.087034661      0.029409858        1899141.8        1901.0429        2.3889209 
        5.7799935            3.375       0.62437977       -1861236.5        27112.401        27234.908       -1863.0996         27.13954         27.26217         -2.34124      0.034104552      0.034258653        1861633.2        1863.4967         2.341739 
        5.5359081            3.375       0.62437333       -1829648.2        6262.4142        30554.768       -1831.4797        6.2686829        30.585353       -2.3015052     0.0078774593      0.038434688          1829914        1831.7458        2.3018396 
        5.2918251            3.375       0.62437617       -1799356.7       -4949.2714        33595.898       -1801.1579       -4.9542256        33.629528       -2.2634017    -0.0062256635      0.042260111        1799677.1        1801.4786        2.2638048 
        5.0477724            3.375       0.62437071       -1768460.9       -11436.944        36425.919       -1770.2311       -11.448393        36.462382        -2.224538     -0.014386474       0.04581998          1768873        1770.6436        2.2250564 
        4.8037093            3.375       0.62436497       -1736157.3       -16009.641        39210.751       -1737.8952       -16.025667        39.250001       -2.1839035     -0.020138447      0.049323006        1736673.8        1738.4122        2.1845532 
        4.5596273            3.375       0.62436619       -1701708.6       -19411.273        41867.704        -1703.412       -19.430703        41.909614       -2.1405707     -0.024417342      0.052665174        1702334.3        1704.0383        2.1413577 
        4.3155699            3.375       0.62436932       -1665097.4       -22267.784         44481.29       -1666.7641       -22.290074        44.525815       -2.0945176     -0.028010533       0.05595279        1665840.2        1667.5077         2.095452 
         4.071525            3.375       0.62436807       -1626294.4       -24840.869        47076.374       -1627.9223       -24.865735        47.123498       -2.0457075     -0.031247204      0.059217134        1627165.2         1628.794        2.0468029 
        3.8274478            3.375       0.62436505       -1584983.3       -27384.241        49625.226       -1586.5699       -27.411653        49.674901       -1.9937425     -0.034446499      0.062423321        1585996.4         1587.584        1.9950169 
        3.5833491            3.375       0.62436005       -1541100.5       -29809.112        52221.433       -1542.6431        -29.83895        52.273707       -1.9385425     -0.037496731      0.065689078        1542273.1        1543.8169        1.9400175 
        3.3392404            3.375       0.62436097       -1494614.3       -32108.054        54870.045       -1496.1104       -32.140194         54.92497       -1.8800678     -0.040388559      0.069020753        1495965.8        1497.4632        1.8817678 
        3.0951062            3.375       0.62436372       -1445632.9       -34528.513        57816.939         -1447.08       -34.563076        57.874814       -1.8184544     -0.043433243      0.072727637        1447200.6        1448.6493        1.8204263 
        2.8509079            3.375       0.62434229       -1394682.5       -37324.679         61431.86       -1396.0786       -37.362041        61.493353       -1.7543641     -0.046950526      0.077274827        1396533.7        1397.9316        1.7566927 
        2.6065091            3.375       0.62426489       -1342931.8        -40263.13        66282.756        -1344.276       -40.303434        66.349105       -1.6892671     -0.050646789      0.083376744        1345169.2        1346.5157        1.6920816 
        2.3624513            3.375       0.62373927       -1293322.2        -43605.35        73931.659       -1294.6168       -43.648999        74.005664       -1.6268635      -0.05485095       0.09299826        1296167.3        1297.4647        1.6304423 
        2.1191685            3.375       0.62044769       -1242668.3       -57683.684        86640.547       -1243.9122       -57.741426        86.727275       -1.5631461     -0.072560015       0.10898471        1247019.8        1248.2681        1.5686199 
