%             X (in)              Y (in)              Z (in)         RealPolX         RealPolY         RealPolZ
             7.25       -2.4024387            0.125        125117.21        2105734.1        -3949.316 
                7       -2.3195959            0.125        46005.221        2171105.6       -2592.1941 
             7.75       -2.3113117            0.125        11930.663          1955232       -3313.4256 
              7.5       -2.2367532            0.125        57908.066        2030465.9       -3398.7676 
             7.25       -2.1621948            0.125        52581.339        2091839.6       -3172.7641 
                7       -2.0876364            0.125        18086.673        2120680.7       -2282.2992 
             7.75       -2.0544993            0.125       -1974.1911        2021670.8       -2001.9521 
              7.5       -1.9882251            0.125        21369.307        2059718.9       -2598.7955 
             7.25       -1.9219509            0.125        20305.128        2087286.5       -2661.5947 
                7       -1.8556768            0.125        6322.9144        2101412.7       -1988.3991 
             7.75       -1.7976869            0.125       -7229.4689        2055843.2       -1615.6077 
              7.5        -1.739697            0.125        5561.9272        2075780.5       -2189.9369 
             7.25       -1.6817071            0.125        6574.7059        2088008.1       -2263.8508 
                7       -1.6237172            0.125        1581.8434          2095523       -1717.5216 
             7.75       -1.5408745            0.125       -8560.3235        2074971.4        -1391.004 
              7.5       -1.4911688            0.125       -1086.1268        2085977.4       -1868.8249 
             7.25       -1.4414632            0.125        833.61527        2091392.9        -1912.244 
                7       -1.3917576            0.125       -141.92767        2095065.8       -1464.9248 
             7.75        -1.284062            0.125       -8064.8859        2086657.1       -1187.8247 
              7.5       -1.2426407            0.125       -3266.3283        2093069.6       -1566.6084 
             7.25       -1.2012193            0.125       -1496.6075        2095509.9       -1587.6514 
                7        -1.159798            0.125       -986.30641        2096939.9       -1222.4496 
             7.75       -1.0272496            0.125       -6929.6605        2094255.8       -971.18352 
              7.5      -0.99411255            0.125       -3742.5344        2098475.3       -1260.0751 
             7.25      -0.96097546            0.125       -2144.0254          2099121       -1265.1906 
                7      -0.92783838            0.125       -1140.5896        2099664.1       -982.45383 
             7.75      -0.77043723            0.125       -5295.8788        2099293.5        -739.2751 
              7.5      -0.74558441            0.125       -3287.2553        2102402.9       -948.63985 
             7.25       -0.7207316            0.125       -2060.2643        2102220.1       -948.32444 
                7      -0.69587878            0.125       -945.32085        2102253.9       -738.10264 
             7.75      -0.51362482            0.125       -3520.9957        2102679.8       -497.90698 
              7.5      -0.49705627            0.125       -2227.5097        2104966.8       -633.73381 
             7.25      -0.48048773            0.125       -1455.5059          2104568        -631.2658 
                7      -0.46391919            0.125       -677.16501        2104282.5       -492.84871 
             7.75      -0.25681241            0.125         -1763.73        2104675.4       -249.42719 
              7.5      -0.24852814            0.125       -1139.9993          2106484       -316.63157 
             7.25      -0.24024387            0.125       -734.98589        2105969.2       -314.19618 
                7      -0.23195959            0.125        -324.8616        2105548.7       -246.34664 
             7.75   -8.6042284e-16            0.125    -0.0068963181        2105330.9       0.79313183 
              7.5   -8.2572837e-16            0.125     -0.065903218        2106983.4       0.95644085 
             7.25   -8.3960616e-16            0.125     -0.095101851        2106452.8        1.1383575 
                7   -8.1185059e-16            0.125     -0.094522011        2105966.9        1.0613327 
             7.75       0.25681241            0.125        1763.7163        2104675.3        250.98591 
              7.5       0.24852814            0.125        1139.8678        2106483.9        318.51812 
             7.25       0.24024387            0.125          734.796        2105969.1        316.44767 
                7       0.23195959            0.125        324.67277        2105548.7        248.44561 
             7.75       0.51362482            0.125        3520.9824        2102679.8        499.37605 
              7.5       0.49705627            0.125        2227.3791        2104966.8        635.53504 
             7.25       0.48048773            0.125        1455.3171          2104568        633.43573 
                7       0.46391919            0.125        676.97686        2104282.5        494.87122 
             7.75       0.77043723            0.125        5295.8662        2099293.3        740.56792 
              7.5       0.74558441            0.125        3287.1267        2102402.8         950.2747 
             7.25        0.7207316            0.125        2060.0776          2102220        950.33585 
                7       0.69587878            0.125        945.13413        2102253.8        739.97844 
             7.75        1.0272496            0.125        6929.6495        2094255.6        972.16582 
              7.5       0.99411255            0.125          3742.41        2098475.1        1261.4192 
             7.25       0.96097546            0.125         2143.843        2099120.8        1266.9263 
                7       0.92783838            0.125        1140.4055        2099663.9        984.07798 
             7.75         1.284062            0.125        8064.8784        2086656.8        1188.2807 
              7.5        1.2426407            0.125        3266.2124        2093069.2        1567.4626 
             7.25        1.2012193            0.125        1496.4335        2095509.6        1588.9251 
                7         1.159798            0.125        986.12711        2096939.6        1223.6542 
             7.75        1.5408745            0.125        8560.3238        2074970.9         1390.586 
              7.5        1.4911688            0.125        1086.0291        2085976.9        1868.8653 
             7.25        1.4414632            0.125       -833.77229        2091392.4        1912.7486 
                7        1.3917576            0.125        141.75736        2095065.3        1465.4358 
             7.75        1.7976869            0.125        7229.4872        2055842.2        1613.7666 
              7.5         1.739697            0.125       -5561.9845        2075779.6        2188.6371 
             7.25        1.6817071            0.125       -6574.8271        2088007.2        2263.0741 
                7        1.6237172            0.125       -1581.9967        2095522.2        1716.8784 
             7.75        2.0544993            0.125        1974.2517        2021669.4        1997.8608 
              7.5        1.9882251            0.125       -21369.274        2059717.4        2595.3151 
             7.25        1.9219509            0.125       -20305.175        2087285.2        2658.6658 
                7        1.8556768            0.125       -6323.0356        2101411.5        1985.8025 
             7.75        2.3113117            0.125       -11930.496        1955229.8        3305.9446 
              7.5        2.2367532            0.125       -57907.828        2030463.7         3391.826 
             7.25        2.1621948            0.125       -52581.244        2091837.4        3166.1851 
                7        2.0876364            0.125       -18086.742        2120678.8          2276.29 
             7.75        2.5681241            0.125       -41277.595        1821493.3        7360.0565 
              7.5        2.4852814            0.125       -135521.09        1968932.4        5555.5632 
             7.25        2.4024387            0.125       -125116.94        2105730.7        3936.5371 
