%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
     0.0005416665                0                0       -6.3699662    4.7161419e-18    1.2683588e-17        1.6300338    4.7161419e-18    1.2683588e-17 
     0.0005416665    9.9842685e-05    5.6070449e-06       -6.3699657    4.8064429e-06    2.6995381e-07        1.6300343    4.8064429e-06    2.6995381e-07 
     0.0005416665    0.00019968537     1.121409e-05       -6.3699644    9.6118489e-06    5.4002809e-07        1.6300356    9.6118489e-06    5.4002809e-07 
     0.0005416665    0.00029952806    1.6821135e-05       -6.3699622    1.4415178e-05    8.1034366e-07        1.6300378    1.4415178e-05    8.1034366e-07 
     0.0005416665    0.00039937074     2.242818e-05       -6.3699591    1.9215383e-05     1.081022e-06        1.6300409    1.9215383e-05     1.081022e-06 
     0.0005416665    0.00049921343    2.8035225e-05       -6.3699551    2.4011407e-05    1.3521857e-06        1.6300449    2.4011407e-05    1.3521857e-06 
     0.0005416665    0.00059905611     3.364227e-05       -6.3699502     2.880218e-05    1.6239588e-06        1.6300498     2.880218e-05    1.6239588e-06 
     0.0005416665     0.0006988988    3.9249315e-05       -6.3699444    3.3586617e-05    1.8964672e-06        1.6300556    3.3586617e-05    1.8964672e-06 
     0.0005416665    0.00079874148     4.485636e-05       -6.3699377    3.8363615e-05    2.1698392e-06        1.6300623    3.8363615e-05    2.1698392e-06 
     0.0005416665    0.00089858417    5.0463404e-05       -6.3699302    4.3132051e-05    2.4442063e-06        1.6300698    4.3132051e-05    2.4442063e-06 
     0.0005416665    0.00099842685    5.6070449e-05       -6.3699218    4.7890785e-05    2.7197037e-06        1.6300782    4.7890785e-05    2.7197037e-06 
     0.0005416665     0.0010982695    6.1677494e-05       -6.3699125    5.2638656e-05     2.996471e-06        1.6300875    5.2638656e-05     2.996471e-06 
     0.0005416665     0.0011981122    6.7284539e-05       -6.3699023    5.7374487e-05    3.2746536e-06        1.6300977    5.7374487e-05    3.2746536e-06 
     0.0005416665     0.0012979549    7.2891584e-05       -6.3698912    6.2097094e-05    3.5544039e-06        1.6301088    6.2097094e-05    3.5544039e-06 
     0.0005416665     0.0013977976    7.8498629e-05       -6.3698793    6.6805288e-05    3.8358823e-06        1.6301207    6.6805288e-05    3.8358823e-06 
     0.0005416665     0.0014976403    8.4105674e-05       -6.3698665    7.1497892e-05    4.1192598e-06        1.6301335    7.1497892e-05    4.1192598e-06 
     0.0005416665      0.001597483    8.9712719e-05       -6.3698529    7.6173764e-05    4.4047202e-06        1.6301471    7.6173764e-05    4.4047202e-06 
