%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
     0.0005416665     0.0039937074     0.0002242818       -7.8027981    6.9958426e-07    3.1357486e-06       0.19720187    6.9958426e-07    3.1357486e-06 
     0.0005416665     0.0040935501    0.00022988884        -7.802817   -1.5150477e-05    4.2972759e-06       0.19718298   -1.5150477e-05    4.2972759e-06 
     0.0005416665     0.0041933928    0.00023549589         -7.80282   -1.7175585e-05    4.4760511e-06       0.19717999   -1.7175585e-05    4.4760511e-06 
     0.0005416665     0.0042932355    0.00024110293       -7.8028234   -1.9170745e-05    4.6395921e-06       0.19717657   -1.9170745e-05    4.6395921e-06 
     0.0005416665     0.0043930782    0.00024670998       -7.8028273   -2.1090159e-05    4.7819085e-06       0.19717273   -2.1090159e-05    4.7819085e-06 
     0.0005416665     0.0044929208    0.00025231702       -7.8028315   -2.2878864e-05    4.8956289e-06       0.19716846   -2.2878864e-05    4.8956289e-06 
     0.0005416665     0.0045927635    0.00025792407       -7.8028362   -2.4471504e-05    4.9716381e-06       0.19716378   -2.4471504e-05    4.9716381e-06 
     0.0005416665     0.0046926062    0.00026353111       -7.8028413   -2.5790963e-05    4.9985911e-06       0.19715871   -2.5790963e-05    4.9985911e-06 
     0.0005416665     0.0047924489    0.00026913816       -7.8028467   -2.6746804e-05    4.9622591e-06        0.1971533   -2.6746804e-05    4.9622591e-06 
     0.0005416665     0.0048922916     0.0002747452       -7.8028933   -2.8076272e-05    9.6930569e-06       0.19710669   -2.8076272e-05    9.6930569e-06 
     0.0005416665     0.0049921343    0.00028035225       -7.8029003   -2.6777991e-05    1.0618963e-05       0.19709975   -2.6777991e-05    1.0618963e-05 
     0.0005416665      0.005091977    0.00028595929       -7.8029072   -2.4606451e-05    1.1600421e-05       0.19709282   -2.4606451e-05    1.1600421e-05 
