%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
           -0.254                0                0       0.34541303     2.019268e-21   -6.7279751e-21         8.345413     2.019268e-21   -6.7279751e-21 
         -0.24892                0                0       0.37113432   -2.4880215e-21    4.4712095e-21        8.3711343   -2.4880215e-21    4.4712095e-21 
         -0.24384                0                0       0.39958687    1.2287691e-21   -1.4314776e-20        8.3995869    1.2287691e-21   -1.4314776e-20 
         -0.23876                0                0       0.43115779   -4.4182986e-22    -6.861545e-21        8.4311578   -4.4182986e-22    -6.861545e-21 
         -0.23368                0                0       0.46630428    7.2663756e-22   -8.4887955e-22        8.4663043    7.2663756e-22   -8.4887955e-22 
          -0.2286                0                0       0.50556941    2.6600975e-21   -9.5712699e-23        8.5055694    2.6600975e-21   -9.5712699e-23 
         -0.22352                0                0       0.54960212   -1.3631606e-21   -4.3049787e-21        8.5496021   -1.3631606e-21   -4.3049787e-21 
         -0.21844                0                0       0.59918291    9.9311372e-22    1.9391293e-20        8.5991829    9.9311372e-22    1.9391293e-20 
         -0.21336                0                0       0.65525706   -9.8859368e-22   -1.4206535e-20        8.6552571   -9.8859368e-22   -1.4206535e-20 
         -0.20828                0                0       0.71897811   -7.9428176e-21    -5.193042e-21        8.7189781   -7.9428176e-21    -5.193042e-21 
          -0.2032                0                0       0.79176526    9.4540793e-21   -1.0334165e-20        8.7917653    9.4540793e-21   -1.0334165e-20 
         -0.19812                0                0       0.87538021   -1.0411233e-20   -6.1018817e-21        8.8753802   -1.0411233e-20   -6.1018817e-21 
         -0.19304                0                0       0.97203107    6.2621701e-21    1.6985368e-20        8.9720311    6.2621701e-21    1.6985368e-20 
         -0.18796                0                0        1.0845151   -1.1575707e-20    2.5254176e-20        9.0845151   -1.1575707e-20    2.5254176e-20 
         -0.18288                0                0        1.2164173   -4.1229016e-21   -2.0738963e-20        9.2164173   -4.1229016e-21   -2.0738963e-20 
          -0.1778                0                0        1.3723918    1.2774449e-20   -1.4620027e-20        9.3723918    1.2774449e-20   -1.4620027e-20 
         -0.17272                0                0        1.5585674   -3.3773375e-20   -4.2776499e-20        9.5585674   -3.3773375e-20   -4.2776499e-20 
         -0.16764                0                0        1.7831423   -1.7256156e-20    6.6991281e-20        9.7831423   -1.7256156e-20    6.6991281e-20 
         -0.16256                0                0        2.0572775      9.49644e-23   -1.6472403e-19        10.057277      9.49644e-23   -1.6472403e-19 
         -0.15748                0                0        2.3964664    1.7854762e-21   -2.2968166e-20        10.396466    1.7854762e-21   -2.2968166e-20 
          -0.1524                0                0        2.8226888    -1.638797e-21    2.7560302e-19        10.822689    -1.638797e-21    2.7560302e-19 
         -0.14732                0                0        3.3678825    5.5497533e-20    1.8811882e-19        11.367882    5.5497533e-20    1.8811882e-19 
         -0.14224                0                0        4.0796802    7.4238664e-20    3.8869573e-19         12.07968    7.4238664e-20    3.8869573e-19 
         -0.13716                0                0        5.0310768   -2.9259613e-20    7.2183261e-20        13.031077   -2.9259613e-20    7.2183261e-20 
         -0.13208                0                0        6.3367802    1.6815079e-20    1.0885784e-19         14.33678    1.6815079e-20    1.0885784e-19 
           -0.127                0                0         8.179599    7.2278828e-20   -6.4522333e-19        16.179599    7.2278828e-20   -6.4522333e-19 
         -0.12192                0                0        10.843281    6.2133409e-20    2.0474611e-18        18.843281    6.2133409e-20    2.0474611e-18 
         -0.11684                0                0        14.690344   -5.9248344e-20    1.9278526e-18        22.690344   -5.9248344e-20    1.9278526e-18 
         -0.11176                0                0        19.685919   -4.9210552e-20     1.467609e-17        27.685919   -4.9210552e-20     1.467609e-17 
         -0.10668                0                0        22.861478    9.9709745e-20     9.592854e-18        30.861478    9.9709745e-20     9.592854e-18 
          -0.1016                0                0         15.45005    1.6119792e-19    1.8506953e-17         23.45005    1.6119792e-19    1.8506953e-17 
         -0.09652                0                0        1.6166885   -1.7536555e-19   -3.1678398e-17        9.6166885   -1.7536555e-19   -3.1678398e-17 
         -0.09144                0                0       -5.2071834    1.0171468e-20    -5.870176e-18        2.7928166    1.0171468e-20    -5.870176e-18 
         -0.08636                0                0       -7.2306597    1.1543203e-19    9.6862369e-17       0.76934034    1.1543203e-19    9.6862369e-17 
         -0.08128                0                0        -7.756628   -1.3739949e-19   -1.0925619e-16       0.24337197   -1.3739949e-19   -1.0925619e-16 
          -0.0762                0                0       -7.8765457    3.6519089e-19   -6.9414645e-17       0.12345428    3.6519089e-19   -6.9414645e-17 
         -0.07112                0                0       -7.8845759    3.8996825e-19    8.6350684e-18       0.11542414    3.8996825e-19    8.6350684e-18 
         -0.06604                0                0       -7.8668796   -1.9971204e-18   -2.1546568e-17       0.13312039   -1.9971204e-18   -2.1546568e-17 
         -0.06096                0                0        -7.851007    2.4154279e-18    6.3010197e-17       0.14899304    2.4154279e-18    6.3010197e-17 
         -0.05588                0                0       -7.8406557     2.257728e-19   -1.1635748e-16        0.1593443     2.257728e-19   -1.1635748e-16 
          -0.0508                0                0       -7.8331734   -5.1991055e-18     -1.34946e-17       0.16682665   -5.1991055e-18     -1.34946e-17 
         -0.04572                0                0       -7.8270538    6.6946702e-19    4.7601593e-17       0.17294623    6.6946702e-19    4.7601593e-17 
         -0.04064                0                0       -7.8217917   -2.0223276e-18   -1.1407263e-16       0.17820833   -2.0223276e-18   -1.1407263e-16 
         -0.03556                0                0       -7.8172301   -1.3590617e-18   -8.4205896e-17       0.18276989   -1.3590617e-18   -8.4205896e-17 
         -0.03048                0                0       -7.8133195    1.3254063e-17    8.8449622e-18       0.18668053    1.3254063e-17    8.8449622e-18 
          -0.0254                0                0       -7.8100511    5.9225019e-18   -8.2259517e-17       0.18994894    5.9225019e-18   -8.2259517e-17 
         -0.02032                0                0       -7.8074376    2.3756677e-17    1.8720134e-16       0.19256242    2.3756677e-17    1.8720134e-16 
         -0.01524                0                0       -7.8054368    3.9133946e-17    9.9861814e-17       0.19456324    3.9133946e-17    9.9861814e-17 
         -0.01016                0                0       -7.8039878    4.5863604e-17    -1.999942e-16       0.19601216    4.5863604e-17    -1.999942e-16 
         -0.00508                0                0         -7.80311   -1.3442929e-16   -3.1113191e-16       0.19689003   -1.3442929e-16   -3.1113191e-16 
                0                0                0       -7.8028383                0                0        0.1971617                0                0 
          0.00508                0                0         -7.80311   -2.5656181e-17    5.2682689e-17       0.19689003   -2.5656181e-17    5.2682689e-17 
          0.01016                0                0       -7.8039878   -5.9625664e-17     1.778535e-19       0.19601216   -5.9625664e-17     1.778535e-19 
          0.01524                0                0       -7.8054368    7.7351079e-17    3.7654158e-17       0.19456324    7.7351079e-17    3.7654158e-17 
          0.02032                0                0       -7.8074376   -7.0427074e-17    1.1964844e-16       0.19256242   -7.0427074e-17    1.1964844e-16 
           0.0254                0                0       -7.8100511   -5.2447688e-17   -7.7647642e-17       0.18994894   -5.2447688e-17   -7.7647642e-17 
          0.03048                0                0       -7.8133195   -2.9175769e-17    2.4227326e-16       0.18668053   -2.9175769e-17    2.4227326e-16 
          0.03556                0                0       -7.8172301    8.1098987e-17   -1.5565298e-16       0.18276989    8.1098987e-17   -1.5565298e-16 
          0.04064                0                0       -7.8217917   -3.0940381e-17    2.8548389e-17       0.17820833   -3.0940381e-17    2.8548389e-17 
          0.04572                0                0       -7.8270538    -1.501851e-17    5.0840205e-18       0.17294623    -1.501851e-17    5.0840205e-18 
           0.0508                0                0       -7.8331734   -8.5820233e-17   -6.6142478e-17       0.16682665   -8.5820233e-17   -6.6142478e-17 
          0.05588                0                0       -7.8406557     3.410353e-17   -1.6177317e-16        0.1593443     3.410353e-17   -1.6177317e-16 
          0.06096                0                0        -7.851007   -1.8918782e-17     8.684477e-17       0.14899304   -1.8918782e-17     8.684477e-17 
          0.06604                0                0       -7.8668796    8.4365585e-18   -1.1520798e-16       0.13312039    8.4365585e-18   -1.1520798e-16 
          0.07112                0                0       -7.8845759    1.1135141e-17    2.0273416e-16       0.11542414    1.1135141e-17    2.0273416e-16 
           0.0762                0                0       -7.8765457    3.8517245e-17   -1.2426329e-16       0.12345428    3.8517245e-17   -1.2426329e-16 
          0.08128                0                0        -7.756628    1.6722164e-17    -1.174678e-16       0.24337197    1.6722164e-17    -1.174678e-16 
          0.08636                0                0       -7.2306597   -2.0302816e-17    4.7737502e-17       0.76934034   -2.0302816e-17    4.7737502e-17 
          0.09144                0                0       -5.2071834    3.4404988e-19    6.1530785e-17        2.7928166    3.4404988e-19    6.1530785e-17 
          0.09652                0                0        1.6166885    8.6948108e-18    4.5300545e-17        9.6166885    8.6948108e-18    4.5300545e-17 
           0.1016                0                0         15.45005   -6.0816132e-18    3.7267912e-17         23.45005   -6.0816132e-18    3.7267912e-17 
          0.10668                0                0        22.861478   -1.4392635e-17   -2.9397432e-17        30.861478   -1.4392635e-17   -2.9397432e-17 
          0.11176                0                0        19.685919   -3.3250086e-18    8.2993824e-18        27.685919   -3.3250086e-18    8.2993824e-18 
          0.11684                0                0        14.690344    3.0776185e-19    5.7735177e-19        22.690344    3.0776185e-19    5.7735177e-19 
          0.12192                0                0        10.843281    -1.231158e-18    4.5548662e-18        18.843281    -1.231158e-18    4.5548662e-18 
            0.127                0                0         8.179599    2.4031526e-21   -7.8201304e-19        16.179599    2.4031526e-21   -7.8201304e-19 
          0.13208                0                0        6.3367802   -1.1189777e-19    2.2149466e-20         14.33678   -1.1189777e-19    2.2149466e-20 
          0.13716                0                0        5.0310768   -2.0431386e-19   -5.5891034e-19        13.031077   -2.0431386e-19   -5.5891034e-19 
          0.14224                0                0        4.0796802    1.6664163e-19    6.4977178e-19         12.07968    1.6664163e-19    6.4977178e-19 
          0.14732                0                0        3.3678825   -6.3849771e-20    1.7673885e-19        11.367882   -6.3849771e-20    1.7673885e-19 
           0.1524                0                0        2.8226888   -8.1959514e-20     2.064802e-19        10.822689   -8.1959514e-20     2.064802e-19 
          0.15748                0                0        2.3964664     8.137721e-20    -1.239736e-19        10.396466     8.137721e-20    -1.239736e-19 
          0.16256                0                0        2.0572775    4.2231924e-21   -1.2294783e-19        10.057277    4.2231924e-21   -1.2294783e-19 
          0.16764                0                0        1.7831423   -4.5835314e-20   -9.5722846e-20        9.7831423   -4.5835314e-20   -9.5722846e-20 
          0.17272                0                0        1.5585674   -2.9667867e-20   -1.4066907e-19        9.5585674   -2.9667867e-20   -1.4066907e-19 
           0.1778                0                0        1.3723918   -1.5119395e-20   -4.8232183e-20        9.3723918   -1.5119395e-20   -4.8232183e-20 
          0.18288                0                0        1.2164173   -2.9860703e-20   -2.2093966e-20        9.2164173   -2.9860703e-20   -2.2093966e-20 
          0.18796                0                0        1.0845151    1.5367809e-20   -2.9858437e-20        9.0845151    1.5367809e-20   -2.9858437e-20 
          0.19304                0                0       0.97203107    1.8215722e-21   -3.4450473e-20        8.9720311    1.8215722e-21   -3.4450473e-20 
          0.19812                0                0       0.87538021   -1.1615523e-20    2.4592024e-20        8.8753802   -1.1615523e-20    2.4592024e-20 
           0.2032                0                0       0.79176526    5.7431688e-22    1.5911697e-20        8.7917653    5.7431688e-22    1.5911697e-20 
          0.20828                0                0       0.71897811   -3.3765004e-22   -7.7183589e-23        8.7189781   -3.3765004e-22   -7.7183589e-23 
          0.21336                0                0       0.65525706    9.0429655e-21    2.7690845e-20        8.6552571    9.0429655e-21    2.7690845e-20 
          0.21844                0                0       0.59918291    3.0909581e-21    3.4664555e-20        8.5991829    3.0909581e-21    3.4664555e-20 
          0.22352                0                0       0.54960212   -2.6006091e-21    3.5392073e-20        8.5496021   -2.6006091e-21    3.5392073e-20 
           0.2286                0                0       0.50556941    4.9237663e-21   -8.8847018e-21        8.5055694    4.9237663e-21   -8.8847018e-21 
          0.23368                0                0       0.46630428   -2.0491769e-21   -7.9006074e-21        8.4663043   -2.0491769e-21   -7.9006074e-21 
          0.23876                0                0       0.43115779   -3.0235741e-21   -9.7357637e-21        8.4311578   -3.0235741e-21   -9.7357637e-21 
          0.24384                0                0       0.39958687   -3.7656438e-22   -1.6251479e-20        8.3995869   -3.7656438e-22   -1.6251479e-20 
          0.24892                0                0       0.37113432   -2.9272648e-21    1.1802355e-20        8.3711343   -2.9272648e-21    1.1802355e-20 
            0.254                0                0       0.34541303   -3.9907691e-21   -4.1697541e-21         8.345413   -3.9907691e-21   -4.1697541e-21 


