%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
         0.048781        -0.987688        -0.156435       -10011.441       -319.22151       -50.558264        9988.5586       -319.22151       -50.558264 
         0.048781      -0.97781112      -0.15487065       -10078.045       -322.54514       -51.086136        9921.9547       -322.54514       -51.086136 
         0.048781      -0.96793424       -0.1533063       -10145.345       -325.92938       -51.622081        9854.6549       -325.92938       -51.622081 
         0.048781      -0.95805736      -0.15174195       -10213.357       -329.38179       -52.169022        9786.6434       -329.38179       -52.169022 
         0.048781      -0.94818048       -0.1501776       -10282.087       -332.90388       -52.726358        9717.9133       -332.90388       -52.726358 
         0.048781       -0.9383036      -0.14861325       -10351.558       -336.48872       -53.295452        9648.4417       -336.48872       -53.295452 
         0.048781      -0.92842672       -0.1470489       -10421.782       -340.15272       -53.875871        9578.2183       -340.15272       -53.875871 
         0.048781      -0.91854984      -0.14548455       -10492.768       -343.88821       -54.468806        9507.2317       -343.88821       -54.468806 
         0.048781      -0.90867296       -0.1439202       -10564.544       -347.70703       -55.073653         9435.456       -347.70703       -55.073653 
         0.048781      -0.89879608      -0.14235585       -10637.118       -351.60405       -55.689313        9362.8819       -351.60405       -55.689313 
         0.048781       -0.8889192       -0.1407915       -10710.512       -355.58505       -56.319975        9289.4879       -355.58505       -56.319975 
         0.048781      -0.87904232      -0.13922715       -10784.733       -359.65143       -56.965306        9215.2669       -359.65143       -56.965306 
         0.048781      -0.86916544       -0.1376628       -10859.812        -363.8105       -57.624725        9140.1877        -363.8105       -57.624725 
         0.048781      -0.85928856      -0.13609845       -10935.766       -368.05903         -58.2965        9064.2344       -368.05903         -58.2965 
         0.048781      -0.84941168       -0.1345341       -11012.609       -372.41036       -58.985859        8987.3915       -372.41036       -58.985859 
         0.048781       -0.8395348      -0.13296975       -11090.365       -376.85592       -59.690157        8909.6346       -376.85592       -59.690157 
         0.048781      -0.82965792       -0.1314054       -11169.057       -381.40757       -60.410708        8830.9434       -381.40757       -60.410708 
         0.048781      -0.81978104      -0.12984105       -11248.696       -386.06524       -61.149333         8751.304       -386.06524       -61.149333 
         0.048781      -0.80990416       -0.1282767       -11329.323       -390.83885       -61.899073        8670.6775       -390.83885       -61.899073 
         0.048781      -0.80002728      -0.12671235       -11410.952        -395.7169       -62.670247         8589.048        -395.7169       -62.670247 
         0.048781       -0.7901504        -0.125148       -11493.603        -400.7112       -63.461907        8506.3967        -400.7112       -63.461907 
         0.048781      -0.78027352      -0.12358365       -11577.297       -405.83397       -64.269438        8422.7033       -405.83397       -64.269438 
         0.048781      -0.77039664       -0.1220193       -11662.076       -411.08822       -65.098758        8337.9245       -411.08822       -65.098758 
         0.048781      -0.76051976      -0.12045495       -11747.957       -416.47905       -65.950809        8252.0427       -416.47905       -65.950809 
         0.048781      -0.75064288       -0.1188906        -11834.97        -422.0194        -66.82513        8165.0301        -422.0194        -66.82513 
         0.048781        -0.740766      -0.11732625       -11923.149       -427.68919       -67.724287        8076.8505       -427.68919       -67.724287 
         0.048781      -0.73088912       -0.1157619       -12012.521       -433.52877        -68.65119        7987.4786       -433.52877        -68.65119 
         0.048781      -0.72101224      -0.11419755       -12103.139       -439.53568       -69.600093        7896.8607       -439.53568       -69.600093 
         0.048781      -0.71113536       -0.1126332       -12195.014       -445.70057       -70.576233        7804.9859       -445.70057       -70.576233 
         0.048781      -0.70125848      -0.11106885       -12288.154       -452.01677       -71.579807        7711.8463       -452.01677       -71.579807 
         0.048781       -0.6913816       -0.1095045       -12382.661       -458.56608       -72.613923        7617.3386       -458.56608       -72.613923 
         0.048781      -0.68150472      -0.10794015       -12478.494       -465.27427       -73.674084         7521.506       -465.27427       -73.674084 
         0.048781      -0.67162784       -0.1063758       -12575.751       -472.18389       -74.767162        7424.2489       -472.18389       -74.767162 
         0.048781      -0.66175096      -0.10481145       -12674.524        -479.2865       -75.887809        7325.4764        -479.2865       -75.887809 
         0.048781      -0.65187408       -0.1032471       -12774.745       -486.60821       -77.050353        7225.2547       -486.60821       -77.050353 
         0.048781       -0.6419972      -0.10168275       -12876.567       -494.14455       -78.237708        7123.4334       -494.14455       -78.237708 
         0.048781      -0.63212032       -0.1001184       -12979.984       -501.91875       -79.464493        7020.0156       -501.91875       -79.464493 
         0.048781      -0.62224344      -0.09855405       -13085.018       -509.86836       -80.715206        6914.9816       -509.86836       -80.715206 
         0.048781      -0.61236656       -0.0969897       -13191.762         -518.094       -82.007546        6808.2379         -518.094       -82.007546 
