%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
         -0.09652                0                0         -1.63402   -7.5561217e-20    -1.372631e-17          6.36598   -7.5561217e-20    -1.372631e-17 
         -0.09144                0                0        -4.879073    9.2890307e-21   -2.3027398e-18         3.120927    9.2890307e-21   -2.3027398e-18 
         -0.08636                0                0       -5.6326067    3.3711473e-20    4.3233458e-17        2.3673933    3.3711473e-20    4.3233458e-17 
         -0.08128                0                0       -5.5786558   -4.5876156e-20   -4.3776793e-17        2.4213442   -4.5876156e-20   -4.3776793e-17 
          -0.0762                0                0       -5.0937148    1.2172983e-19   -2.7769107e-17        2.9062852    1.2172983e-19   -2.7769107e-17 
         -0.07112                0                0       -4.1300975    1.6642907e-19    1.4585366e-18        3.8699025    1.6642907e-19    1.4585366e-18 
         -0.06604                0                0       -3.1811783   -6.5895591e-19   -5.4705245e-18        4.8188217   -6.5895591e-19   -5.4705245e-18 
         -0.06096                0                0       -2.6897135    8.3788847e-19    2.3184813e-17        5.3102865    8.3788847e-19    2.3184813e-17 
         -0.05588                0                0       -2.4571725    8.7955849e-20   -4.0588922e-17        5.5428275    8.7955849e-20   -4.0588922e-17 
          -0.0508                0                0       -2.3117936   -1.8781754e-18   -5.2392305e-18        5.6882064   -1.8781754e-18   -5.2392305e-18 
         -0.04572                0                0       -2.1989583     2.503072e-19    1.5465747e-17        5.8010417     2.503072e-19    1.5465747e-17 
         -0.04064                0                0        -2.104102   -7.3460388e-19   -3.9964294e-17         5.895898   -7.3460388e-19   -3.9964294e-17 
         -0.03556                0                0       -2.0231361   -3.3265178e-19   -2.8424858e-17        5.9768639   -3.3265178e-19   -2.8424858e-17 
         -0.03048                0                0       -1.9545928     4.176071e-18    4.2511738e-18        6.0454072     4.176071e-18    4.2511738e-18 
          -0.0254                0                0       -1.8976903    1.9606306e-18   -2.5442314e-17        6.1023097    1.9606306e-18   -2.5442314e-17 
         -0.02032                0                0       -1.8518748      7.64395e-18    6.1555523e-17        6.1481252      7.64395e-18    6.1555523e-17 
         -0.01524                0                0       -1.8166974    1.2987864e-17    3.2011027e-17        6.1833026    1.2987864e-17    3.2011027e-17 
         -0.01016                0                0       -1.7918052    1.4909789e-17   -6.2382636e-17        6.2081948    1.4909789e-17   -6.2382636e-17 
         -0.00508                0                0       -1.7769652   -4.3008055e-17   -9.8733727e-17        6.2230348   -4.3008055e-17   -9.8733727e-17 
                0                0                0       -1.7720425                0                0        6.2279575                0                0 
          0.00508                0                0       -1.7769652   -8.2720113e-18    1.6258986e-17        6.2230348   -8.2720113e-18    1.6258986e-17 
          0.01016                0                0       -1.7918052    -1.928721e-17    1.3909393e-19        6.2081948    -1.928721e-17    1.3909393e-19 
          0.01524                0                0       -1.8166974    2.4839004e-17     1.247748e-17        6.1833026    2.4839004e-17     1.247748e-17 
          0.02032                0                0       -1.8518748   -2.1818134e-17    3.8852514e-17        6.1481252   -2.1818134e-17    3.8852514e-17 
           0.0254                0                0       -1.8976903   -1.7212733e-17   -2.6927496e-17        6.1023097   -1.7212733e-17   -2.6927496e-17 
          0.03048                0                0       -1.9545928   -1.0173568e-17    8.1610621e-17        6.0454072   -1.0173568e-17    8.1610621e-17 
          0.03556                0                0       -2.0231361    2.7238259e-17   -5.2177714e-17        5.9768639    2.7238259e-17   -5.2177714e-17 
          0.04064                0                0        -2.104102   -1.0089661e-17    7.4824892e-18         5.895898   -1.0089661e-17    7.4824892e-18 
          0.04572                0                0       -2.1989583   -5.5857519e-18    6.7856065e-19        5.8010417   -5.5857519e-18    6.7856065e-19 
           0.0508                0                0       -2.3117936   -2.8960737e-17   -2.2933757e-17        5.6882064   -2.8960737e-17   -2.2933757e-17 
          0.05588                0                0       -2.4571725    1.2203758e-17    -5.851112e-17        5.5428275    1.2203758e-17    -5.851112e-17 
          0.06096                0                0       -2.6897135   -7.5617006e-18    3.2323889e-17        5.3102865   -7.5617006e-18    3.2323889e-17 
          0.06604                0                0       -3.1811783    2.5628615e-18   -4.0307717e-17        4.8188217    2.5628615e-18   -4.0307717e-17 
          0.07112                0                0       -4.1300975    5.0532863e-18    7.3161244e-17        3.8699025    5.0532863e-18    7.3161244e-17 
           0.0762                0                0       -5.0937148    1.5754314e-17   -4.9207671e-17        2.9062852    1.5754314e-17   -4.9207671e-17 
          0.08128                0                0       -5.5786558    6.3064781e-18   -4.6954015e-17        2.4213442    6.3064781e-18   -4.6954015e-17 
          0.08636                0                0       -5.6326067    -8.331965e-18    2.0280844e-17        2.3673933    -8.331965e-18    2.0280844e-17 
          0.09144                0                0        -4.879073    2.0389406e-19    2.7426094e-17         3.120927    2.0389406e-19    2.7426094e-17 
          0.09652                0                0         -1.63402    3.6989363e-18    2.0710034e-17          6.36598    3.6989363e-18    2.0710034e-17 
           0.1016                0                0        5.4091833   -2.5250307e-18     1.752015e-17        13.409183   -2.5250307e-18     1.752015e-17 
          0.10668                0                0         9.517535     -6.94433e-18   -1.4166445e-17        17.517535     -6.94433e-18   -1.4166445e-17 
          0.11176                0                0        8.3494315   -1.6404114e-18    3.8274025e-18        16.349431   -1.6404114e-18    3.8274025e-18 
          0.11684                0                0        6.1857286    1.1684487e-19    3.4376977e-19        14.185729    1.1684487e-19    3.4376977e-19 
          0.12192                0                0        4.5085288   -5.9686255e-19    2.1426634e-18        12.508529   -5.9686255e-19    2.1426634e-18 
            0.127                0                0        3.3567425    1.9462892e-22   -3.1381255e-19        11.356743    1.9462892e-22   -3.1381255e-19 
          0.13208                0                0        2.5689177   -6.1922621e-20    7.2593276e-21        10.568918   -6.1922621e-20    7.2593276e-21 
          0.13716                0                0        2.0172629    -1.032909e-19   -2.5994701e-19        10.017263    -1.032909e-19   -2.5994701e-19 
          0.14224                0                0        1.6198359     6.562062e-20    3.0720773e-19        9.6198359     6.562062e-20    3.0720773e-19 
          0.14732                0                0        1.3256316   -2.6447314e-20    7.3684572e-20        9.3256316   -2.6447314e-20    7.3684572e-20 
           0.1524                0                0        1.1024823   -4.0773335e-20    7.9702153e-20        9.1024823   -4.0773335e-20    7.9702153e-20 
          0.15748                0                0       0.92958685    3.5529773e-20   -6.2226385e-20        8.9295868    3.5529773e-20   -6.2226385e-20 
          0.16256                0                0       0.79312199   -4.4293838e-22   -5.6666382e-20         8.793122   -4.4293838e-22   -5.6666382e-20 
          0.16764                0                0       0.68365623   -2.0584157e-20   -3.6409711e-20        8.6836562   -2.0584157e-20   -3.6409711e-20 
          0.17272                0                0        0.5945959   -1.3348531e-20   -6.0331966e-20        8.5945959   -1.3348531e-20   -6.0331966e-20 
           0.1778                0                0       0.52122835   -6.4072364e-21   -2.0357024e-20        8.5212284   -6.4072364e-21   -2.0357024e-20 
          0.18288                0                0       0.46011761   -1.2927032e-20    -8.328984e-21        8.4601176   -1.2927032e-20    -8.328984e-21 
          0.18796                0                0       0.40871323    6.2123505e-21   -1.3621276e-20        8.4087132    6.2123505e-21   -1.3621276e-20 
          0.19304                0                0       0.36509127    9.4411655e-22   -1.3694173e-20        8.3650913    9.4411655e-22   -1.3694173e-20 
          0.19812                0                0       0.32777908   -5.2246503e-21    7.2228857e-21        8.3277791   -5.2246503e-21    7.2228857e-21 
           0.2032                0                0       0.29563452    8.5019516e-22    7.3938432e-21        8.2956345    8.5019516e-22    7.3938432e-21 
          0.20828                0                0       0.26776106    5.5799836e-22   -5.0070727e-22        8.2677611    5.5799836e-22   -5.0070727e-22 
          0.21336                0                0       0.24344723    3.1200738e-21    1.0685333e-20        8.2434472    3.1200738e-21    1.0685333e-20 
          0.21844                0                0        0.2221228    1.5072294e-21    1.3396713e-20        8.2221228    1.5072294e-21    1.3396713e-20 
          0.22352                0                0       0.20332648   -1.0629139e-21    1.3948837e-20        8.2033265   -1.0629139e-21    1.3948837e-20 
           0.2286                0                0       0.18668198    1.8078843e-21   -1.7962269e-21         8.186682    1.8078843e-21   -1.7962269e-21 
          0.23368                0                0       0.17187993   -9.0392589e-22    -2.881815e-21        8.1718799   -9.0392589e-22    -2.881815e-21 
          0.23876                0                0       0.15866416    -1.280986e-21   -5.3704429e-21        8.1586642    -1.280986e-21   -5.3704429e-21 
          0.24384                0                0       0.14682112    3.3470583e-22   -6.3529605e-21        8.1468211    3.3470583e-22   -6.3529605e-21 
          0.24892                0                0       0.13617167   -1.3181056e-21    3.0974657e-21        8.1361717   -1.3181056e-21    3.0974657e-21 
            0.254                0                0       0.12656469   -1.3868342e-21   -1.2280903e-21        8.1265647   -1.3868342e-21   -1.2280903e-21 


