%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
     0.0005416665                0                0       -1.7720983    1.7869668e-18    4.8563966e-18        6.2279017    1.7869668e-18    4.8563966e-18 
     0.0005416665    9.9842685e-05    5.6070449e-06       -1.7720974    1.0290807e-05    5.7793037e-07        6.2279026    1.0290807e-05    5.7793037e-07 
     0.0005416665    0.00019968537     1.121409e-05       -1.7720945    2.0581201e-05    1.1559039e-06        6.2279055    2.0581201e-05    1.1559039e-06 
     0.0005416665    0.00029952806    1.6821135e-05       -1.7720898    3.0870769e-05     1.733964e-06        6.2279102    3.0870769e-05     1.733964e-06 
     0.0005416665    0.00039937074     2.242818e-05       -1.7720831    4.1159095e-05    2.3121543e-06        6.2279169    4.1159095e-05    2.3121543e-06 
     0.0005416665    0.00049921343    2.8035225e-05       -1.7720745    5.1445757e-05    2.8905186e-06        6.2279255    5.1445757e-05    2.8905186e-06 
     0.0005416665    0.00059905611     3.364227e-05       -1.7720641    6.1730332e-05    3.4691015e-06        6.2279359    6.1730332e-05    3.4691015e-06 
     0.0005416665     0.0006988988    3.9249315e-05       -1.7720517    7.2012389e-05    4.0479484e-06        6.2279483    7.2012389e-05    4.0479484e-06 
     0.0005416665    0.00079874148     4.485636e-05       -1.7720374    8.2291491e-05    4.6271053e-06        6.2279626    8.2291491e-05    4.6271053e-06 
     0.0005416665    0.00089858417    5.0463404e-05       -1.7720213    9.2567192e-05    5.2066197e-06        6.2279787    9.2567192e-05    5.2066197e-06 
     0.0005416665    0.00099842685    5.6070449e-05       -1.7720032    0.00010283904    5.7865403e-06        6.2279968    0.00010283904    5.7865403e-06 
     0.0005416665     0.0010982695    6.1677494e-05       -1.7719832    0.00011310658    6.3669176e-06        6.2280168    0.00011310658    6.3669176e-06 
     0.0005416665     0.0011981122    6.7284539e-05       -1.7719614    0.00012336935    6.9478042e-06        6.2280386    0.00012336935    6.9478042e-06 
     0.0005416665     0.0012979549    7.2891584e-05       -1.7719376    0.00013362687    7.5292554e-06        6.2280624    0.00013362687    7.5292554e-06 
     0.0005416665     0.0013977976    7.8498629e-05       -1.7719119    0.00014387868    8.1113297e-06        6.2280881    0.00014387868    8.1113297e-06 
     0.0005416665     0.0014976403    8.4105674e-05       -1.7718844    0.00015412432    8.6940895e-06        6.2281156    0.00015412432    8.6940895e-06 
     0.0005416665      0.001597483    8.9712719e-05       -1.7718549    0.00016436333    9.2776019e-06        6.2281451    0.00016436333    9.2776019e-06 
     0.0005416665     0.0016973257    9.5319764e-05       -1.7718236    0.00017459528    9.8619402e-06        6.2281764    0.00017459528    9.8619402e-06 
     0.0005416665     0.0017971683    0.00010092681       -1.7717904    0.00018481979    1.0447185e-05        6.2282096    0.00018481979    1.0447185e-05 
     0.0005416665      0.001897011    0.00010653385       -1.7717552    0.00019503651    1.1033426e-05        6.2282448    0.00019503651    1.1033426e-05 
     0.0005416665     0.0019968537     0.0001121409       -1.7717182    0.00020524521    1.1620766e-05        6.2282818    0.00020524521    1.1620766e-05 
     0.0005416665     0.0020966964    0.00011774794       -1.7716764     0.0002165761    1.2193038e-05        6.2283236     0.0002165761    1.2193038e-05 
