%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
      0.000541667      0.010569226      0.000593555       -1.7573045      0.042663231    0.00090890787        6.2426955      0.042663231    0.00090890787 
      0.000541667      0.010670175    0.00059922417       -1.7521787      0.039932577     0.0014092311        6.2478213      0.039932577     0.0014092311 
      0.000541667      0.010771124    0.00060489333       -1.7479738      0.037512119     0.0019147781        6.2520262      0.037512119     0.0019147781 
      0.000541667      0.010872073     0.0006105625          -1.7433      0.035176955     0.0018783453           6.2567      0.035176955     0.0018783453 
      0.000541667      0.010973022    0.00061623166       -1.7384181      0.033232256     0.0018381273        6.2615819      0.033232256     0.0018381273 
      0.000541667      0.011073971    0.00062190083       -1.7332592      0.031763252     0.0017460946        6.2667408      0.031763252     0.0017460946 
      0.000541667      0.011174919    0.00062756999       -1.7281404      0.030681108     0.0017246625        6.2718596      0.030681108     0.0017246625 
      0.000541667      0.011275868    0.00063323916       -1.7230539      0.029770275     0.0016754008        6.2769461      0.029770275     0.0016754008 
      0.000541667      0.011376817    0.00063890832       -1.7179115       0.02900197     0.0016314157        6.2820885       0.02900197     0.0016314157 
      0.000541667      0.011477766    0.00064457749       -1.7127988      0.028390967     0.0016152866        6.2872012      0.028390967     0.0016152866 
      0.000541667      0.011578715    0.00065024665       -1.7077175      0.027863384     0.0015852161        6.2922825      0.027863384     0.0015852161 
      0.000541667      0.011679664    0.00065591582       -1.7026518      0.027437426     0.0015653955        6.2973482      0.027437426     0.0015653955 
      0.000541667      0.011780613    0.00066158498       -1.6976764       0.02700968     0.0015466957        6.3023236       0.02700968     0.0015466957 
      0.000541667      0.011881562    0.00066725415       -1.6927443      0.026668571     0.0015228769        6.3072557      0.026668571     0.0015228769 
      0.000541667      0.011982511    0.00067292331       -1.6878643       0.02635652     0.0015053392        6.3121357       0.02635652     0.0015053392 
      0.000541667       0.01208346    0.00067859248       -1.6830112      0.026075492     0.0014850895        6.3169888      0.026075492     0.0014850895 
      0.000541667      0.012184408    0.00068426164       -1.6781978      0.025811551     0.0014699747        6.3218022      0.025811551     0.0014699747 
      0.000541667      0.012285357    0.00068993081       -1.6734059       0.02557467     0.0014606151        6.3265941       0.02557467     0.0014606151 
      0.000541667      0.012386306    0.00069559997       -1.6686659      0.025346499     0.0014441588        6.3313341      0.025346499     0.0014441588 
      0.000541667      0.012487255    0.00070126914       -1.6639641      0.025130014     0.0014294733        6.3360359      0.025130014     0.0014294733 
      0.000541667      0.012588204     0.0007069383        -1.659292      0.024920477     0.0014191794         6.340708      0.024920477     0.0014191794 
      0.000541667      0.012689153    0.00071260747        -1.654661      0.024718705     0.0014063732         6.345339      0.024718705     0.0014063732 
      0.000541667      0.012790102    0.00071827663       -1.6500728      0.024529989     0.0013955411        6.3499272      0.024529989     0.0013955411 
      0.000541667      0.012891051     0.0007239458       -1.6455048      0.024335884     0.0013881493        6.3544952      0.024335884     0.0013881493 
      0.000541667         0.012992    0.00072961496       -1.6409676       0.02414888     0.0013752096        6.3590324       0.02414888     0.0013752096 
      0.000541667      0.013092949    0.00073528413       -1.6364724      0.023974184     0.0013551284        6.3635276      0.023974184     0.0013551284 
      0.000541667      0.013193897    0.00074095329       -1.6320106      0.023801423     0.0013435331        6.3679894      0.023801423     0.0013435331 
      0.000541667      0.013294846    0.00074662246       -1.6275845      0.023629974     0.0013347339        6.3724155      0.023629974     0.0013347339 
      0.000541667      0.013395795    0.00075229162       -1.6231794      0.023456414     0.0013241585        6.3768206      0.023456414     0.0013241585 
      0.000541667      0.013496744    0.00075796079       -1.6188112      0.023295042      0.001314382        6.3811888      0.023295042      0.001314382 
      0.000541667      0.013597693    0.00076362995        -1.614472      0.023136231      0.001304738         6.385528      0.023136231      0.001304738 
      0.000541667      0.013698642    0.00076929912        -1.610162      0.022980327     0.0012953518         6.389838      0.022980327     0.0012953518 
      0.000541667      0.013799591    0.00077496828       -1.6058775      0.022823457     0.0012856638        6.3941225      0.022823457     0.0012856638 
      0.000541667       0.01390054    0.00078063745       -1.6016269      0.022675401     0.0012772055        6.3983731      0.022675401     0.0012772055 
      0.000541667      0.014001489    0.00078630661       -1.5974018      0.022527392      0.001268516        6.4025982      0.022527392      0.001268516 
      0.000541667      0.014102438    0.00079197578       -1.5932064      0.022382748      0.001260031        6.4067936      0.022382748      0.001260031 
      0.000541667      0.014203387    0.00079764494       -1.5890341      0.022237802     0.0012506146        6.4109659      0.022237802     0.0012506146 
      0.000541667      0.014304335    0.00080331411       -1.5848899      0.022096899     0.0012426588        6.4151101      0.022096899     0.0012426588 
      0.000541667      0.014405284    0.00080898327         -1.58078      0.021960966     0.0012356316          6.41922      0.021960966     0.0012356316 
      0.000541667      0.014506233    0.00081465244       -1.5766933      0.021823629     0.0012277709        6.4233067      0.021823629     0.0012277709 
      0.000541667      0.014607182     0.0008203216       -1.5726255      0.021689269      0.001220134        6.4273745      0.021689269      0.001220134 
      0.000541667      0.014708131    0.00082599077       -1.5685845      0.021561575     0.0012193151        6.4314155      0.021561575     0.0012193151 
      0.000541667       0.01480908    0.00083165993       -1.5645656      0.021429774     0.0012110346        6.4354344      0.021429774     0.0012110346 
      0.000541667      0.014910029     0.0008373291       -1.5605711      0.021299885     0.0012029367        6.4394289      0.021299885     0.0012029367 
      0.000541667      0.015010978    0.00084299826       -1.5566008      0.021171858     0.0011950172        6.4433992      0.021171858     0.0011950172 
      0.000541667      0.015111927    0.00084866743       -1.5526531      0.021045325     0.0011895412        6.4473469      0.021045325     0.0011895412 
      0.000541667      0.015212876    0.00085433659       -1.5487194      0.020914511     0.0011667415        6.4512806      0.020914511     0.0011667415 
      0.000541667      0.015313824    0.00086000576       -1.5448156      0.020791158     0.0011613683        6.4551844      0.020791158     0.0011613683 
      0.000541667      0.015414773    0.00086567492       -1.5409399      0.020670601      0.001156009        6.4590601      0.020670601      0.001156009 
      0.000541667      0.015515722    0.00087134409       -1.5370866      0.020551689     0.0011504436        6.4629134      0.020551689     0.0011504436 
      0.000541667      0.015616671    0.00087701325       -1.5332558      0.020435281     0.0011448807        6.4667442      0.020435281     0.0011448807 
      0.000541667       0.01571762    0.00088268242       -1.5294462      0.020319389     0.0011390412        6.4705538      0.020319389     0.0011390412 
      0.000541667      0.015818569    0.00088835158       -1.5256524      0.020203589     0.0011330553        6.4743476      0.020203589     0.0011330553 
      0.000541667      0.015919518    0.00089402075       -1.5218866      0.020090934     0.0011268656        6.4781134      0.020090934     0.0011268656 
      0.000541667      0.016020467    0.00089968991        -1.518143      0.019981176     0.0011218611         6.481857      0.019981176     0.0011218611 
      0.000541667      0.016121416    0.00090535908       -1.5144177      0.019871158      0.001115847        6.4855823      0.019871158      0.001115847 
      0.000541667      0.016222365    0.00091102824       -1.5107078      0.019761005     0.0011096476        6.4892922      0.019761005     0.0011096476 
      0.000541667      0.016323313    0.00091669741       -1.5070235      0.019653819     0.0011037206        6.4929765      0.019653819     0.0011037206 
      0.000541667      0.016424262    0.00092236657       -1.5033592      0.019548149     0.0010989374        6.4966408      0.019548149     0.0010989374 
      0.000541667      0.016525211    0.00092803574       -1.4997143      0.019443718     0.0010929476        6.5002857      0.019443718     0.0010929476 
      0.000541667       0.01662616     0.0009337049       -1.4960908      0.019341436     0.0010870499        6.5039092      0.019341436     0.0010870499 
      0.000541667      0.016727109    0.00093937407       -1.4924843      0.019239592     0.0010812358        6.5075157      0.019239592     0.0010812358 
      0.000541667      0.016828058    0.00094504323       -1.4888967      0.019139018     0.0010755051        6.5111033      0.019139018     0.0010755051 
      0.000541667      0.016929007     0.0009507124       -1.4853278      0.019039684     0.0010698546        6.5146722      0.019039684     0.0010698546 
      0.000541667      0.017029956    0.00095638156       -1.4817773      0.018941563     0.0010642813        6.5182227      0.018941563     0.0010642813 
      0.000541667      0.017130905    0.00096205073        -1.478245      0.018844629     0.0010587825         6.521755      0.018844629     0.0010587825 
      0.000541667      0.017231854    0.00096771989       -1.4747314      0.018749099     0.0010533294        6.5252686      0.018749099     0.0010533294 
      0.000541667      0.017332802    0.00097338906        -1.471235      0.018654452     0.0010479802         6.528765      0.018654452     0.0010479802 
      0.000541667      0.017433751    0.00097905822       -1.4677561      0.018560923     0.0010426976        6.5322439      0.018560923     0.0010426976 
      0.000541667        0.0175347    0.00098472739       -1.4642944       0.01846849     0.0010373607        6.5357056       0.01846849     0.0010373607 
      0.000541667      0.017635649    0.00099039655        -1.460852         0.018378     0.0010323137         6.539148         0.018378     0.0010323137 
      0.000541667      0.017736598    0.00099606572       -1.4574245      0.018287636     0.0010272265        6.5425755      0.018287636     0.0010272265 
      0.000541667      0.017837547     0.0010017349       -1.4540138      0.018198311     0.0010221984        6.5459862      0.018198311     0.0010221984 
      0.000541667      0.017938496      0.001007404       -1.4506197      0.018110006     0.0010172283        6.5493803      0.018110006     0.0010172283 
      0.000541667      0.018039445     0.0010130732        -1.447242      0.018022705     0.0010123153         6.552758      0.018022705     0.0010123153 
      0.000541667      0.018140394     0.0010187424       -1.4438805      0.017936389     0.0010074582        6.5561195      0.017936389     0.0010074582 
      0.000541667      0.018241343     0.0010244115       -1.4405351      0.017851041     0.0010026561        6.5594649      0.017851041     0.0010026561 
      0.000541667      0.018342292     0.0010300807       -1.4372055      0.017766645    0.00099790798        6.5627945      0.017766645    0.00099790798 
      0.000541667       0.01844324     0.0010357499       -1.4338917      0.017683184    0.00099321291        6.5661083      0.017683184    0.00099321291 
      0.000541667      0.018544189      0.001041419       -1.4305933      0.017600643    0.00098856995        6.5694067      0.017600643    0.00098856995 
      0.000541667      0.018645138     0.0010470882       -1.4273103      0.017519005    0.00098397819        6.5726897      0.017519005    0.00098397819 
      0.000541667      0.018746087     0.0010527574       -1.4240425      0.017438257    0.00097943675        6.5759575      0.017438257    0.00097943675 
      0.000541667      0.018847036     0.0010584265       -1.4207897      0.017358381    0.00097494477        6.5792103      0.017358381    0.00097494477 
      0.000541667      0.018947985     0.0010640957       -1.4175518      0.017279365    0.00097050139        6.5824482      0.017279365    0.00097050139 
      0.000541667      0.019048934     0.0010697649       -1.4143285      0.017201194     0.0009661058        6.5856715      0.017201194     0.0009661058 
      0.000541667      0.019149883      0.001075434       -1.4111198      0.017123853    0.00096175718        6.5888802      0.017123853    0.00096175718 
      0.000541667      0.019250832     0.0010811032       -1.4079254       0.01704733    0.00095745477        6.5920746       0.01704733    0.00095745477 
      0.000541667      0.019351781     0.0010867724       -1.4047453      0.016971611    0.00095319777        6.5952547      0.016971611    0.00095319777 
      0.000541667      0.019452729     0.0010924415       -1.4015793      0.016896683    0.00094898546        6.5984207      0.016896683    0.00094898546 
      0.000541667      0.019553678     0.0010981107       -1.3984272      0.016822533    0.00094481709        6.6015728      0.016822533    0.00094481709 
      0.000541667      0.019654627     0.0011037799       -1.3952889      0.016749148    0.00094069195        6.6047111      0.016749148    0.00094069195 
      0.000541667      0.019755576      0.001109449       -1.3921643      0.016676517    0.00093660933        6.6078357      0.016676517    0.00093660933 
      0.000541667      0.019856525     0.0011151182       -1.3890531      0.016604627    0.00093256855        6.6109469      0.016604627    0.00093256855 
      0.000541667      0.019957474     0.0011207873       -1.3859554      0.016533467    0.00092856894        6.6140446      0.016533467    0.00092856894 
      0.000541667      0.020058423     0.0011264565       -1.3828708      0.016463026    0.00092460984        6.6171292      0.016463026    0.00092460984 
      0.000541667      0.020159372     0.0011321257       -1.3797994      0.016393291    0.00092069061        6.6202006      0.016393291    0.00092069061 
      0.000541667      0.020260321     0.0011377948        -1.376741      0.016324252    0.00091681062         6.623259      0.016324252    0.00091681062 
      0.000541667       0.02036127      0.001143464       -1.3736954      0.016255899    0.00091296926        6.6263046      0.016255899    0.00091296926 
      0.000541667      0.020462218     0.0011491332       -1.3706625      0.016188219    0.00090916592        6.6293375      0.016188219    0.00090916592 
      0.000541667      0.020563167     0.0011548023       -1.3676422      0.016121205    0.00090540001        6.6323578      0.016121205    0.00090540001 
      0.000541667      0.020664116     0.0011604715       -1.3646343      0.016054844    0.00090167096        6.6353657      0.016054844    0.00090167096 
      0.000541667      0.020765065     0.0011661407       -1.3616388      0.015989127     0.0008979782        6.6383612      0.015989127     0.0008979782 
      0.000541667      0.020866014     0.0011718098       -1.3586556      0.015924045    0.00089432118        6.6413444      0.015924045    0.00089432118 
      0.000541667      0.020966963      0.001177479       -1.3556844      0.015859588    0.00089069934        6.6443156      0.015859588    0.00089069934 


