%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
        2.7792273                0           0.3835        2902097.2   -1.1690041e-07        24141.131        2902.0972   -1.1690041e-10        24.141131        3.6505298   -1.4704829e-13      0.030366977        2902197.6        2902.1976        3.6506561 
                0                0           0.3835        4100446.2   -7.0689624e-08    4.1553753e-07        4100.4462   -7.0689624e-11    4.1553753e-10        5.1579255   -8.8920033e-14    5.2270204e-13        4100446.2        4100.4462        5.1579255 
      -0.65626017                0           0.3835        4036068.2   -5.2907523e-08       -5773.3324        4036.0682   -5.2907523e-11       -5.7733324        5.0769448    -6.655204e-14    -0.0072622385        4036072.4        4036.0724          5.07695 
       -0.4327805                0           0.3835        4072388.5   -2.7444608e-08       -3790.6829        4072.3885   -2.7444608e-11       -3.7906829        5.1226319     -3.45224e-14    -0.0047682761        4072390.3        4072.3903        5.1226341 
      -0.20930083                0           0.3835        4093713.3   -1.0417371e-07       -1825.1283        4093.7133   -1.0417371e-10       -1.8251283        5.1494562   -1.3103945e-13    -0.0022958174        4093713.7        4093.7137        5.1494567 
       0.20930083                0           0.3835        4093713.3     1.927249e-08        1825.1283        4093.7133     1.927249e-11        1.8251283        5.1494562    2.4242744e-14     0.0022958174        4093713.7        4093.7137        5.1494567 
        0.4327805                0           0.3835        4072388.5    -1.109075e-08        3790.6829        4072.3885    -1.109075e-11        3.7906829        5.1226319   -1.3950985e-14     0.0047682761        4072390.3        4072.3903        5.1226341 
       0.65626017                0           0.3835        4036068.2   -3.1158507e-08        5773.3324        4036.0682   -3.1158507e-11        5.7733324        5.0769448    -3.919409e-14     0.0072622385        4036072.4        4036.0724          5.07695 
       -2.7792273                0           0.3835        2902097.2    8.4256371e-08       -24141.133        2902.0972    8.4256371e-11       -24.141133        3.6505298    1.0598556e-13     -0.030366979        2902197.6        2902.1976        3.6506561 
       -2.5876818                0           0.3835        3060122.8    1.0457113e-07       -24347.361        3060.1228    1.0457113e-10       -24.347361        3.8493092    1.3153936e-13     -0.030626392        3060219.6        3060.2196         3.849431 
       -2.3961364                0           0.3835        3212708.7   -3.4820663e-08       -22575.322        3212.7087   -3.4820663e-11       -22.575322        4.0412461   -4.3800692e-14     -0.028397355          3212788         3212.788        4.0413458 
       -2.2045909                0           0.3835        3353235.3    1.2221506e-07       -20608.871        3353.2353    1.2221506e-10       -20.608871        4.2180135    1.5373356e-13     -0.025923769        3353298.6        3353.2986        4.2180932 
       -2.0130455                0           0.3835          3480945   -6.8597653e-08       -18630.109         3480.945   -6.8597653e-11       -18.630109        4.3786588   -8.6288555e-14     -0.023434697        3480994.8        3480.9948        4.3787215 
          -1.8215                0           0.3835        3595896.3    9.9422961e-08       -16687.211        3595.8963    9.9422961e-11       -16.687211        4.5232553    1.2506352e-13     -0.020990738          3595935         3595.935         4.523304 
       -1.6299545                0           0.3835        3698354.7   -2.7921972e-08       -14791.482        3698.3547   -2.7921972e-11       -14.791482        4.6521371   -3.5122872e-14     -0.018606111        3698384.3        3698.3843        4.6521743 
       -1.4384091                0           0.3835        3788625.2   -2.0617419e-07       -12942.534        3788.6252   -2.0617419e-10       -12.942534        4.7656877   -2.5934521e-13     -0.016280332        3788647.3        3788.6473        4.7657155 
       -1.2468636                0           0.3835        3866997.9    1.0053551e-07       -11135.976        3866.9979    1.0053551e-10       -11.135976        4.8642723    1.2646298e-13     -0.014007874        3867013.9        3867.0139        4.8642924 
       -1.0553182                0           0.3835        3933731.6    1.0259765e-07       -9366.2016        3933.7316    1.0259765e-10       -9.3662016        4.9482162    1.2905694e-13     -0.011781686        3933742.7        3933.7427        4.9482302 
      -0.86377273                0           0.3835        3989068.3    1.4525509e-07       -7633.0999        3989.0683    1.4525509e-10       -7.6330999        5.0178239    1.8271546e-13    -0.0096016283        3989075.6        3989.0756        5.0178331 

