%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
      0.000541667      0.010569226      0.000593555       -7.7568336        0.2469239     0.0092503484       0.24316636        0.2469239     0.0092503484 
      0.000541667      0.010670175    0.00059922417       -7.7308576        0.2303873      0.010288377       0.26914243        0.2303873      0.010288377 
      0.000541667      0.010771124    0.00060489333       -7.7061288       0.21577144      0.011453723       0.29387115       0.21577144      0.011453723 
      0.000541667      0.010872073     0.0006105625       -7.6789637       0.20265252      0.011024519       0.32103627       0.20265252      0.011024519 
      0.000541667      0.010973022    0.00061623166       -7.6505206       0.19185028      0.010645452       0.34947944       0.19185028      0.010645452 
      0.000541667      0.011073971    0.00062190083       -7.6209054        0.1834693      0.010157849       0.37909455        0.1834693      0.010157849 
      0.000541667      0.011174919    0.00062756999       -7.5912778        0.1770445     0.0099238988       0.40872224        0.1770445     0.0099238988 
      0.000541667      0.011275868    0.00063323916        -7.561728       0.17174663     0.0096377816       0.43827199       0.17174663     0.0096377816 
      0.000541667      0.011376817    0.00063890832       -7.5320575       0.16734595     0.0093923697       0.46794248       0.16734595     0.0093923697 
      0.000541667      0.011477766    0.00064457749       -7.5025642       0.16377343     0.0092503739       0.49743581       0.16377343     0.0092503739 
      0.000541667      0.011578715    0.00065024665       -7.4732717       0.16072104     0.0090803165       0.52672826       0.16072104     0.0090803165 
      0.000541667      0.011679664    0.00065591582       -7.4441427       0.15817949     0.0089554438       0.55585725       0.15817949     0.0089554438 
      0.000541667      0.011780613    0.00066158498       -7.4154101       0.15578241       0.00883796       0.58458991       0.15578241       0.00883796 
      0.000541667      0.011881562    0.00066725415       -7.3869335       0.15376818     0.0087096069       0.61306654       0.15376818     0.0087096069 
      0.000541667      0.011982511    0.00067292331       -7.3587366       0.15192874      0.008607608       0.64126338       0.15192874      0.008607608 
      0.000541667       0.01208346    0.00067859248       -7.3307439       0.15025317     0.0084998988       0.66925608       0.15025317     0.0084998988 
      0.000541667      0.012184408    0.00068426164       -7.3029927       0.14868397     0.0084103973       0.69700728       0.14868397     0.0084103973 
      0.000541667      0.012285357    0.00068993081       -7.2754242       0.14723729     0.0083416538       0.72457579       0.14723729     0.0083416538 
      0.000541667      0.012386306    0.00069559997       -7.2481321       0.14585206      0.008252897       0.75186793       0.14585206      0.008252897 
      0.000541667      0.012487255    0.00070126914       -7.2210713       0.14452964     0.0081712831       0.77892871       0.14452964     0.0081712831 
      0.000541667      0.012588204     0.0007069383       -7.1942146        0.1432516     0.0081039943       0.80578542        0.1432516     0.0081039943 
      0.000541667      0.012689153    0.00071260747       -7.1675948       0.14201561     0.0080302982       0.83240524       0.14201561     0.0080302982 
      0.000541667      0.012790102    0.00071827663       -7.1412151       0.14083502     0.0079632629       0.85878489       0.14083502     0.0079632629 
      0.000541667      0.012891051     0.0007239458       -7.1150049        0.1396528     0.0079084255        0.8849951        0.1396528     0.0079084255 
      0.000541667         0.012992    0.00072961496       -7.0889957       0.13850522     0.0078362797       0.91100426       0.13850522     0.0078362797 
      0.000541667      0.013092949    0.00073528413       -7.0632196       0.13740631     0.0077424826       0.93678041       0.13740631     0.0077424826 
      0.000541667      0.013193897    0.00074095329       -7.0376487       0.13632364     0.0076763186       0.96235135       0.13632364     0.0076763186 
      0.000541667      0.013294846    0.00074662246       -7.0122893       0.13525421     0.0076192157       0.98771073       0.13525421     0.0076192157 
      0.000541667      0.013395795    0.00075229162       -6.9870939       0.13418856     0.0075565899        1.0129061       0.13418856     0.0075565899 
      0.000541667      0.013496744    0.00075796079       -6.9621105       0.13316865     0.0074970243        1.0378895       0.13316865     0.0074970243 
      0.000541667      0.013597693    0.00076362995       -6.9373127       0.13216459     0.0074384448        1.0626873       0.13216459     0.0074384448 
      0.000541667      0.013698642    0.00076929912       -6.9126998       0.13117726     0.0073810968        1.0873002       0.13117726     0.0073810968 
      0.000541667      0.013799591    0.00077496828       -6.8882598       0.13019466     0.0073232721        1.1117402       0.13019466     0.0073232721 
      0.000541667       0.01390054    0.00078063745       -6.8640165       0.12924583     0.0072695379        1.1359835       0.12924583     0.0072695379 
      0.000541667      0.014001489    0.00078630661        -6.839943       0.12830461     0.0072155609         1.160057       0.12830461     0.0072155609 
      0.000541667      0.014102438    0.00079197578       -6.8160504        0.1273807     0.0071624997        1.1839496        0.1273807     0.0071624997 
      0.000541667      0.014203387    0.00079764494       -6.7923184       0.12646227     0.0071071382        1.2076816       0.12646227     0.0071071382 
      0.000541667      0.014304335    0.00080331411       -6.7687605       0.12556278     0.0070565441        1.2312395       0.12556278     0.0070565441 
      0.000541667      0.014405284    0.00080898327       -6.7453947       0.12468496     0.0070090962        1.2546053       0.12468496     0.0070090962 
      0.000541667      0.014506233    0.00081465244        -6.722185       0.12380896     0.0069594811         1.277815       0.12380896     0.0069594811 
      0.000541667      0.014607182     0.0008203216       -6.6991182       0.12294817     0.0069108903        1.3008818       0.12294817     0.0069108903 
      0.000541667      0.014708131    0.00082599077       -6.6762173       0.12211387     0.0068834697        1.3237827       0.12211387     0.0068834697 
      0.000541667       0.01480908    0.00083165993       -6.6534659        0.1212727     0.0068335769        1.3465341        0.1212727     0.0068335769 
      0.000541667      0.014910029     0.0008373291       -6.6308706        0.1204431      0.006784557        1.3691294        0.1204431      0.006784557 
      0.000541667      0.015010978    0.00084299826       -6.6084295       0.11962479     0.0067363916        1.3915705       0.11962479     0.0067363916 
      0.000541667      0.015111927    0.00084866743       -6.5861369       0.11881655     0.0066958712        1.4138631       0.11881655     0.0066958712 
      0.000541667      0.015212876    0.00085433659       -6.5639652       0.11800032     0.0066018034        1.4360348       0.11800032     0.0066018034 
      0.000541667      0.015313824    0.00086000576        -6.541962       0.11721238     0.0065624924         1.458038       0.11721238     0.0065624924 
      0.000541667      0.015414773    0.00086567492       -6.5201214       0.11643825      0.006523502        1.4798786       0.11643825      0.006523502 
      0.000541667      0.015515722    0.00087134409       -6.4984244       0.11567421     0.0064841348        1.5015756       0.11567421     0.0064841348 
      0.000541667      0.015616671    0.00087701325        -6.476871       0.11492277     0.0064450352         1.523129       0.11492277     0.0064450352 
      0.000541667       0.01571762    0.00088268242       -6.4554556        0.1141778     0.0064053357        1.5445444        0.1141778     0.0064053357 
      0.000541667      0.015818569    0.00088835158       -6.4341615       0.11343801     0.0063654654        1.5658385       0.11343801     0.0063654654 
      0.000541667      0.015919518    0.00089402075       -6.4130243       0.11271216     0.0063245543        1.5869757       0.11271216     0.0063245543 
      0.000541667      0.016020467    0.00089968991        -6.392026       0.11200002     0.0062881219         1.607974       0.11200002     0.0062881219 
      0.000541667      0.016121416    0.00090535908       -6.3711536       0.11129161     0.0062489827        1.6288464       0.11129161     0.0062489827 
      0.000541667      0.016222365    0.00091102824       -6.3503976       0.11058734     0.0062095213        1.6496024       0.11058734     0.0062095213 
      0.000541667      0.016323313    0.00091669741       -6.3297878       0.10989633     0.0061710964        1.6702122       0.10989633     0.0061710964 
      0.000541667      0.016424262    0.00092236657        -6.309307        0.1092142     0.0061362459         1.690693        0.1092142     0.0061362459 
      0.000541667      0.016525211    0.00092803574       -6.2889521       0.10854008     0.0060980953        1.7110479       0.10854008     0.0060980953 
      0.000541667       0.01662616     0.0009337049       -6.2687291       0.10787692     0.0060604268        1.7312709       0.10787692     0.0060604268 
      0.000541667      0.016727109    0.00093937407       -6.2486226       0.10721885     0.0060232477        1.7513774       0.10721885     0.0060232477 
      0.000541667      0.016828058    0.00094504323       -6.2286383       0.10656863     0.0059865366        1.7713617       0.10656863     0.0059865366 
      0.000541667      0.016929007     0.0009507124       -6.2087749        0.1059261     0.0059502809        1.7912251        0.1059261     0.0059502809 
      0.000541667      0.017029956    0.00095638156       -6.1890309       0.10529112     0.0059144693        1.8109691       0.10529112     0.0059144693 
      0.000541667      0.017130905    0.00096205073       -6.1694049       0.10466353     0.0058790909        1.8305951       0.10466353     0.0058790909 
      0.000541667      0.017231854    0.00096771989       -6.1498975       0.10404397     0.0058440549        1.8501025       0.10404397     0.0058440549 
      0.000541667      0.017332802    0.00097338906       -6.1305033       0.10343072     0.0058095372        1.8694967       0.10343072     0.0058095372 
      0.000541667      0.017433751    0.00097905822        -6.111223       0.10282446     0.0057754201         1.888777       0.10282446     0.0057754201 
      0.000541667        0.0175347    0.00098472739       -6.0920552       0.10222509     0.0057413283        1.9079448       0.10222509     0.0057413283 
      0.000541667      0.017635649    0.00099039655       -6.0730046        0.1016348     0.0057082858        1.9269954        0.1016348     0.0057082858 
      0.000541667      0.017736598    0.00099606572       -6.0540582       0.10104862     0.0056753443        1.9459418       0.10104862     0.0056753443 
      0.000541667      0.017837547     0.0010017349       -6.0352208       0.10046895     0.0056427687        1.9647792       0.10046895     0.0056427687 
      0.000541667      0.017938496      0.001007404       -6.0164912      0.099895691     0.0056105529        1.9835088      0.099895691     0.0056105529 
      0.000541667      0.018039445     0.0010130732       -5.9978681      0.099328726      0.005578691        2.0021319      0.099328726      0.005578691 
      0.000541667      0.018140394     0.0010187424       -5.9793505       0.09876795     0.0055471771        2.0206495       0.09876795     0.0055471771 
      0.000541667      0.018241343     0.0010244115       -5.9609372       0.09821326     0.0055160056        2.0390628       0.09821326     0.0055160056 
      0.000541667      0.018342292     0.0010300807       -5.9426269      0.097664554     0.0054851707        2.0573731      0.097664554     0.0054851707 
      0.000541667       0.01844324     0.0010357499       -5.9244188      0.097121732     0.0054546669        2.0755812      0.097121732     0.0054546669 
      0.000541667      0.018544189      0.001041419       -5.9063115      0.096584698     0.0054244888        2.0936885      0.096584698     0.0054244888 
      0.000541667      0.018645138     0.0010470882       -5.8883042      0.096053356     0.0053946312        2.1116958      0.096053356     0.0053946312 
