%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
          0.17272                0                0      0.016006029   -5.7685203e-22   -2.0678952e-21         8.016006   -5.7685203e-22   -2.0678952e-21 
           0.1778                0                0      0.013774234   -1.9072044e-22   -7.0607901e-22        8.0137742   -1.9072044e-22   -7.0607901e-22 
          0.18288                0                0      0.011955894   -4.3346147e-22   -4.1700677e-22        8.0119559   -4.3346147e-22   -4.1700677e-22 
          0.18796                0                0       0.01045738    1.4289119e-22   -7.6246501e-22        8.0104574    1.4289119e-22   -7.6246501e-22 
          0.19304                0                0     0.0092097066   -1.2840304e-23   -4.2252156e-22        8.0092097   -1.2840304e-23   -4.2252156e-22 
          0.19812                0                0      0.008161238   -2.4559761e-22    8.0547057e-23        8.0081612   -2.4559761e-22    8.0547057e-23 
           0.2032                0                0     0.0072727642    3.4116685e-23    4.1480193e-22        8.0072728    3.4116685e-23    4.1480193e-22 
          0.20828                0                0     0.0065141201    1.0897075e-22   -1.1901164e-22        8.0065141    1.0897075e-22   -1.1901164e-22 
          0.21336                0                0     0.0058618209    7.7248796e-23    3.0544831e-22        8.0058618    7.7248796e-23    3.0544831e-22 
          0.21844                0                0     0.0052973814    8.2965838e-23    4.0269797e-22        8.0052974    8.2965838e-23    4.0269797e-22 
          0.22352                0                0     0.0048061049   -4.1767961e-23    5.0625065e-22        8.0048061   -4.1767961e-23    5.0625065e-22 
           0.2286                0                0     0.0043761979    4.2883408e-23    9.4251025e-23        8.0043762    4.2883408e-23    9.4251025e-23 
          0.23368                0                0     0.0039981157   -7.0639293e-23    3.9864667e-23        8.0039981   -7.0639293e-23    3.9864667e-23 
          0.23876                0                0     0.0036640714   -3.6763449e-23   -2.4891411e-22        8.0036641   -3.6763449e-23   -2.4891411e-22 
          0.24384                0                0     0.0033676659    4.3118234e-23   -1.9744072e-22        8.0033677    4.3118234e-23   -1.9744072e-22 
          0.24892                0                0     0.0031036038   -4.3692334e-23   -5.4331306e-23        8.0031036   -4.3692334e-23   -5.4331306e-23 
            0.254                0                0     0.0028674753   -1.4912272e-23    4.3140735e-23        8.0028675   -1.4912272e-23    4.3140735e-23 


