%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
        2.7792273      -0.36473017      -0.11850802        20821.321        52.082792        16.922727 
        2.7792273      -0.22541564      -0.31025802        20821.321        32.188935        44.304269 
        2.7792273                0          -0.3835        20821.321   -6.9218378e-13        54.763088 
        2.7792273       0.22541564      -0.31025802        20821.321       -32.188935        44.304269 
        2.7792273       0.36473017      -0.11850802        20821.321       -52.082792        16.922727 
        2.5876818      -0.36473017      -0.11850802        20342.278        78.091362        25.373422 
        2.5876818      -0.22541564      -0.31025802        20342.278        48.263116         66.42848 
        2.5876818                0          -0.3835        20342.278   -1.2043664e-12        82.110117 
        2.5876818       0.22541564      -0.31025802        20342.278       -48.263116         66.42848 
        2.5876818       0.36473017      -0.11850802        20342.278       -78.091362        25.373422 
        2.3961364      -0.36473017      -0.11850802         20188.82        50.264552        16.331943 
        2.3961364      -0.22541564      -0.31025802         20188.82        31.065201        42.757582 
        2.3961364                0          -0.3835         20188.82    -2.287663e-13        52.851277 
        2.3961364       0.22541564      -0.31025802         20188.82       -31.065201        42.757582 
        2.3961364       0.36473017      -0.11850802         20188.82       -50.264552        16.331943 
        2.2045909      -0.36473017      -0.11850802        20114.536        31.207051        10.139785 
        2.2045909      -0.22541564      -0.31025802        20114.536        19.287018        26.546303 
        2.2045909                0          -0.3835        20114.536   -2.6519521e-12        32.813035 
        2.2045909       0.22541564      -0.31025802        20114.536       -19.287018        26.546303 
        2.2045909       0.36473017      -0.11850802        20114.536       -31.207051        10.139785 
        2.0130455      -0.36473017      -0.11850802        20071.911        19.520709        6.3426629 
        2.0130455      -0.22541564      -0.31025802        20071.911        12.064462        16.605307 
        2.0130455                0          -0.3835        20071.911    1.7217269e-13        20.525288 
        2.0130455       0.22541564      -0.31025802        20071.911       -12.064462        16.605307 
        2.0130455       0.36473017      -0.11850802        20071.911       -19.520709        6.3426629 
           1.8215      -0.36473017      -0.11850802        20045.527        12.446373        4.0440717 
           1.8215      -0.22541564      -0.31025802        20045.527        7.6922814        10.587517 
           1.8215                0          -0.3835        20045.527   -1.5879607e-13        13.086891 
           1.8215       0.22541564      -0.31025802        20045.527       -7.6922814        10.587517 
           1.8215       0.36473017      -0.11850802        20045.527       -12.446373        4.0440717 
        1.6299545      -0.36473017      -0.11850802        20028.526        8.1055738        2.6336606 
        1.6299545      -0.22541564      -0.31025802        20028.526        5.0095201        6.8950129 
        1.6299545                0          -0.3835        20028.526    4.5077038e-13        8.5227047 
        1.6299545       0.22541564      -0.31025802        20028.526       -5.0095201        6.8950129 
        1.6299545       0.36473017      -0.11850802        20028.526       -8.1055738        2.6336606 
        1.4384091      -0.36473017      -0.11850802        20017.285        5.3813396        1.7485032 
        1.4384091      -0.22541564      -0.31025802        20017.285        3.3258508        4.5776409 
        1.4384091                0          -0.3835        20017.285   -4.6994407e-13        5.6582753 
        1.4384091       0.22541564      -0.31025802        20017.285       -3.3258508        4.5776409 
        1.4384091       0.36473017      -0.11850802        20017.285       -5.3813396        1.7485032 
        1.2468636      -0.36473017      -0.11850802        20009.715        3.6277039        1.1787124 
        1.2468636      -0.22541564      -0.31025802        20009.715        2.2420443        3.0859092 
