%           X (m)            Y (m)            Z (m)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
      0.068755435     0.0010916536      0.009688694        520.73337       0.23804011        2.3811307         5.259933     0.0024044456      0.024051825    0.00066098268    3.0215154e-07    3.0224415e-06        520.73887        5.2599886    0.00066098966 
      0.066566304     0.0010916536      0.009688694        525.45808       0.24684044        2.2667045        5.3076574     0.0024933378      0.022896006     0.0006669799    3.1332207e-07    2.8771969e-06        525.46303        5.3077074    0.00066698618 
      0.064377174     0.0010916536      0.009688694        530.99033       0.24871697        2.2379642        5.3635387     0.0025122926      0.022605699    0.00067400215      3.15704e-07    2.8407159e-06        530.99511        5.3635869    0.00067400821 
      0.062188043     0.0010916536      0.009688694        536.74978       0.24322634        2.1761822         5.421715     0.0024568318      0.021981638     0.0006813128    3.0873458e-07    2.7622941e-06        536.75425        5.4217601    0.00068131847 
      0.059998913     0.0010916536      0.009688694        542.49671       0.23524696        2.1002731        5.4797647     0.0023762319       0.02121488    0.00068860754    2.9860611e-07    2.6659404e-06        542.50082        5.4798063    0.00068861277 
      0.057809783     0.0010916536      0.009688694        548.11551       0.22606366        2.0166028        5.5365203     0.0022834713      0.020369725    0.00069573966    2.8694947e-07    2.5597352e-06        548.11927        5.5365582    0.00069574443 
      0.055620652     0.0010916536      0.009688694        553.54613       0.21628837        1.9287755         5.591375      0.002184731       0.01948258     0.0007026329    2.7454139e-07    2.4482533e-06        553.54953        5.5914094    0.00070263722 
      0.053431522     0.0010916536      0.009688694        558.75687       0.20624066        1.8389439        5.6440088      0.002083239      0.018575191    0.00070924706    2.6178754e-07    2.3342274e-06        558.75993        5.6440397    0.00070925095 
      0.051242391     0.0010916536      0.009688694         563.7316       0.19610514        1.7484889        5.6942586       0.00198086      0.017661504    0.00071556164    2.4892221e-07      2.21941e-06        563.73434        5.6942863    0.00071556512 
      0.049053261     0.0010916536      0.009688694        568.46307       0.18599595        1.6583272        5.7420512      0.001878747       0.01675078    0.00072156743    2.3609031e-07    2.1049651e-06        568.46552        5.7420759    0.00072157054 
       0.04686413     0.0010916536      0.009688694        572.94924       0.17598619        1.5690728        5.7873661     0.0017776383      0.015849221    0.00072726187    2.2338461e-07    1.9916718e-06        572.95142         5.787388    0.00072726463 
         0.044675     0.0010916536      0.009688694        577.19119       0.16612281        1.4811304        5.8302141     0.0016780082      0.014960913    0.00073264631    2.1086472e-07    1.8800437e-06        577.19312        5.8302335    0.00073264875 
       0.04248587     0.0010916536      0.009688694        581.19183       0.15643507        1.3947554        5.8706245     0.0015801523      0.014088439    0.00073772444    1.9856779e-07    1.7704054e-06        581.19352        5.8706417    0.00073772659 
      0.040296739     0.0010916536      0.009688694        584.95513       0.14693987        1.3100963        5.9086377     0.0014842411      0.013233296    0.00074250131    1.8651524e-07     1.662945e-06        584.95662        5.9086527     0.0007425032 
      0.038107609     0.0010916536      0.009688694        588.48565       0.13764533        1.2272233        5.9442995     0.0013903569      0.012396195     0.0007469827     1.747174e-07    1.5577518e-06        588.48694        5.9443126    0.00074698435 
      0.035918478     0.0010916536      0.009688694         591.7882       0.12855351        1.1461505        5.9776586     0.0012985203      0.011577278    0.00075117474    1.6317688e-07    1.4548436e-06        591.78933          5.97767    0.00075117616 
      0.033729348     0.0010916536      0.009688694        594.86768       0.11966262        1.0668509        6.0087645     0.0012087133      0.010776272    0.00075508361     1.518914e-07    1.3541862e-06        594.86865        6.0087743    0.00075508484 
      0.031540217     0.0010916536      0.009688694        597.72891       0.11096946       0.98926822        6.0376657     0.0011209037     0.0099926083    0.00075871545    1.4085691e-07    1.2557082e-06        597.72974        6.0376741     0.0007587165 
      0.029351087     0.0010916536      0.009688694        600.37654       0.10247341       0.91332479        6.0644095     0.0010350849      0.009225503    0.00076207618    1.3007261e-07    1.1593109e-06        600.37725        6.0644166    0.00076207707 
      0.027161957     0.0010916536      0.009688694        602.81507      0.094185418       0.83892676        6.0890411    0.00095136786     0.0084740077    0.00076517147    1.1955241e-07    1.0648752e-06        602.81566        6.0890471    0.00076517222 
      0.024972826     0.0010916536      0.009688694        605.04879      0.086155178        0.7659655        6.1116039    0.00087025433     0.0077370253     0.0007680068    1.0935938e-07    9.7226327e-07        605.04928        6.1116089    0.00076800742 
      0.022783696     0.0010916536      0.009688694        607.08202      0.078604854       0.69430729        6.1321416    0.00079398843     0.0070132049    0.00077058764    9.9775528e-08    8.8130532e-07        607.08242        6.1321456    0.00077058815 
      0.020594565     0.0010916536      0.009688694         608.9202      0.072665132       0.62368566        6.1507091    0.00073399123     0.0062998552     0.0007729209    9.2236058e-08    7.9166315e-07        608.92052        6.1507124    0.00077292131 
      0.074124038      0.001175627      0.010433978        238.96774       0.48254808        4.3222244        2.4138156      0.004874223      0.043658832    0.00030332901    6.1251293e-07    5.4863307e-06        239.00731        2.4142153    0.00030337924 
      0.076322115      0.001175627      0.010433978        233.60622       0.47472583        4.2322337        2.3596587     0.0047952104      0.042749836    0.00029652346    6.0258391e-07    5.3721028e-06        233.64503        2.3600508    0.00029657273 
      0.078520192      0.001175627      0.010433978        227.44936       0.53433334        4.7492132        2.2974682     0.0053973064      0.047971851    0.00028870837    6.7824553e-07    6.0283205e-06        227.49956        2.2979754     0.0002887721 
