%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
         0.048781        -0.987688        -0.156435       -12149.853       -396.58066       -62.810467        7850.1471       -396.58066       -62.810467 
         0.048781      -0.97781112      -0.15487065       -12232.604       -400.79157       -63.479141        7767.3957       -400.79157       -63.479141 
         0.048781      -0.96793424       -0.1533063       -12316.238       -405.07975       -64.158242        7683.7625       -405.07975       -64.158242 
         0.048781      -0.95805736      -0.15174195       -12400.772       -409.45434       -64.851263        7599.2277       -409.45434       -64.851263 
         0.048781      -0.94818048       -0.1501776       -12486.218       -413.91726       -65.557516        7513.7821       -413.91726       -65.557516 
         0.048781       -0.9383036      -0.14861325       -12572.603       -418.46049       -66.278646         7427.397       -418.46049       -66.278646 
         0.048781      -0.92842672       -0.1470489       -12659.941       -423.10368       -67.014166        7340.0593       -423.10368       -67.014166 
         0.048781      -0.91854984      -0.14548455       -12748.246       -427.83791       -67.765521         7251.754       -427.83791       -67.765521 
         0.048781      -0.90867296       -0.1439202       -12837.551       -432.67742       -68.532025         7162.449       -432.67742       -68.532025 
         0.048781      -0.89879608      -0.14235585       -12927.868       -437.61633       -69.312406        7072.1321       -437.61633       -69.312406 
         0.048781       -0.8889192       -0.1407915       -13019.224       -442.66172        -70.11167        6980.7763       -442.66172        -70.11167 
         0.048781      -0.87904232      -0.13922715       -13111.628       -447.81548        -70.92945        6888.3717       -447.81548        -70.92945 
         0.048781      -0.86916544       -0.1376628        -13205.12       -453.08651       -71.765105        6794.8799       -453.08651       -71.765105 
         0.048781      -0.85928856      -0.13609845        -13299.72       -458.47123       -72.616616        6700.2802       -458.47123       -72.616616 
         0.048781      -0.84941168       -0.1345341       -13395.447       -463.98572       -73.490221        6604.5531       -463.98572       -73.490221 
         0.048781       -0.8395348      -0.13296975       -13492.332       -469.62009       -74.382829        6507.6677       -469.62009       -74.382829 
         0.048781      -0.82965792       -0.1314054       -13590.402       -475.38868       -75.296042        6409.5983       -475.38868       -75.296042 
         0.048781      -0.81978104      -0.12984105       -13689.673       -481.29173       -76.232067        6310.3265       -481.29173       -76.232067 
         0.048781      -0.80990416       -0.1282767       -13790.195       -487.34132         -77.1827        6209.8045       -487.34132         -77.1827 
         0.048781      -0.80002728      -0.12671235       -13891.989       -493.52414       -78.160235        6108.0114       -493.52414       -78.160235 
         0.048781       -0.7901504        -0.125148       -13995.077       -499.85456       -79.163603        6004.9231       -499.85456       -79.163603 
         0.048781      -0.78027352      -0.12358365       -14099.487       -506.34742       -80.187387        5900.5134       -506.34742       -80.187387 
         0.048781      -0.77039664       -0.1220193       -14205.271        -513.0067       -81.238665        5794.7287        -513.0067       -81.238665 
         0.048781      -0.76051976      -0.12045495       -14312.454       -519.83886       -82.318623         5687.546       -519.83886       -82.318623 
         0.048781      -0.75064288       -0.1188906        -14421.07       -526.85968       -83.426779          5578.93       -526.85968       -83.426779 
         0.048781        -0.740766      -0.11732625       -14531.164       -534.04581        -84.56625        5468.8355       -534.04581        -84.56625 
         0.048781      -0.73088912       -0.1157619        -14642.77       -541.44559       -85.740559        5357.2298       -541.44559       -85.740559 
         0.048781      -0.72101224      -0.11419755       -14755.953       -549.05659        -86.94297        5244.0467       -549.05659        -86.94297 
         0.048781      -0.71113536       -0.1126332        -14870.73       -556.86827       -88.179777        5129.2705       -556.86827       -88.179777 
         0.048781      -0.70125848      -0.11106885       -14987.111       -564.87326         -89.4513        5012.8891       -564.87326         -89.4513 
         0.048781       -0.6913816       -0.1095045       -15105.223       -573.16919        -90.76131         4894.777       -573.16919        -90.76131 
         0.048781      -0.68150472      -0.10794015       -15225.018       -581.66858       -92.104562        4774.9823       -581.66858       -92.104562 
         0.048781      -0.67162784       -0.1063758       -15346.616       -590.42252        -93.48931        4653.3837       -590.42252        -93.48931 
         0.048781      -0.66175096      -0.10481145        -15470.13       -599.42158       -94.909275        4529.8697       -599.42158       -94.909275 
         0.048781      -0.65187408       -0.1032471       -15595.484       -608.69734       -96.381552        4404.5156       -608.69734       -96.381552 
         0.048781       -0.6419972      -0.10168275       -15722.861       -618.24505       -97.885957        4277.1391       -618.24505       -97.885957 
         0.048781      -0.63212032       -0.1001184        -15852.26       -628.09272       -99.439881          4147.74       -628.09272       -99.439881 
         0.048781      -0.62224344      -0.09855405       -15983.709       -638.16663       -101.02498        4016.2907       -638.16663       -101.02498 
         0.048781      -0.61236656       -0.0969897       -16117.324       -648.58628       -102.66225        3882.6761       -648.58628       -102.66225 
         0.048781      -0.60248968      -0.09542535       -16253.166        -659.2907       -104.35478        3746.8344        -659.2907       -104.35478 
         0.048781       -0.5926128        -0.093861        -16391.27       -670.28714       -106.04934        3608.7298       -670.28714       -106.04934 
         0.048781      -0.58273592      -0.09229665       -16531.799       -681.53509        -107.8162        3468.2015       -681.53509        -107.8162 
         0.048781      -0.57285904       -0.0907323       -16674.865       -692.98483       -109.59394         3325.135       -692.98483       -109.59394 
         0.048781      -0.56298216      -0.08916795       -16820.472        -704.6154       -111.40976        3179.5278        -704.6154       -111.40976 
         0.048781      -0.55310528       -0.0876036       -16968.823       -716.26033       -113.24443        3031.1772       -716.26033       -113.24443 
         0.048781       -0.5432284      -0.08603925       -17119.845       -727.85539       -114.96316        2880.1546       -727.85539       -114.96316 
         0.048781      -0.53335152       -0.0844749       -17273.709       -739.15496       -116.73077        2726.2907       -739.15496       -116.73077 
         0.048781      -0.52347464      -0.08291055       -17430.558       -749.88062        -118.3865        2569.4418       -749.88062        -118.3865 
         0.048781      -0.51359776       -0.0813462       -17590.459         -759.624       -119.87713        2409.5413         -759.624       -119.87713 
         0.048781      -0.50372088      -0.07978185       -17753.535       -767.78488        -121.0999        2246.4649       -767.78488        -121.0999 
         0.048781        -0.493844       -0.0782175       -17919.684       -773.50002       -121.95482        2080.3161       -773.50002       -121.95482 
         0.048781      -0.48396712      -0.07665315       -18089.014       -775.87637       -122.18237        1910.9863       -775.87637       -122.18237 
         0.048781      -0.47409024       -0.0750888       -18260.657       -773.43567       -121.75138        1739.3434       -773.43567       -121.75138 
         0.048781      -0.46421336      -0.07352445       -18434.007        -763.6748       -120.13601        1565.9932        -763.6748       -120.13601 
         0.048781      -0.45433648       -0.0719601       -18608.246       -744.19501       -117.11947        1391.7544       -744.19501       -117.11947 
         0.048781       -0.4444596      -0.07039575       -18780.122       -711.73875        -111.8006        1219.8776       -711.73875        -111.8006 
         0.048781      -0.43458272       -0.0688314       -18944.437       -663.79293       -104.19509        1055.5633       -663.79293       -104.19509 
         0.048781      -0.42470584      -0.06726705       -19095.786       -598.20626       -93.912426        904.21374       -598.20626       -93.912426 
         0.048781      -0.41482896       -0.0657027       -19269.597       -528.77002        -66.30135        730.40333       -528.77002        -66.30135 
         0.048781      -0.40495208      -0.06413835       -19326.209       -426.75529       -66.504266        673.79065       -426.75529       -66.504266 
         0.048781       -0.3950752        -0.062574       -19396.594       -338.86922       -52.610263        603.40649       -338.86922       -52.610263 
         0.048781      -0.38519832      -0.06100965       -19439.781       -260.81078       -39.684535        560.21861       -260.81078       -39.684535 
         0.048781      -0.37532144       -0.0594453       -19465.464       -197.59071       -30.210937        534.53561       -197.59071       -30.210937 
         0.048781      -0.36544456      -0.05788095       -19480.514       -148.54518       -23.074328        519.48616       -148.54518       -23.074328 
