%    UNITS: X,Y,Z in in;  Magnetic Field Intensity in Amps/meter
%          X (in)           Y (in)           Z (in)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
             -2.3                0                0       -16730.154    5.0931703e-11    1.8962965e-10        3269.8463    5.0931703e-11    1.8962965e-10 
            -2.25                0                0       -16689.574    5.8207661e-11    1.6507329e-10        3310.4257    5.8207661e-11    1.6507329e-10 
             -2.2                0                0       -16651.088    7.2759576e-11    1.3619683e-10        3348.9115    7.2759576e-11    1.3619683e-10 
            -2.15                0                0       -16614.383    5.6388672e-11    1.0140866e-10        3385.6168    5.6388672e-11    1.0140866e-10 
             -2.1                0                0       -16579.183    7.9126039e-11    1.2795454e-10        3420.8166    7.9126039e-11    1.2795454e-10 
            -2.05                0                0       -16545.295     7.548806e-11    8.9102059e-11        3454.7052     7.548806e-11    8.9102059e-11 
               -2                0                0       -16512.604    6.9576345e-11    5.7667648e-11        3487.3961    6.9576345e-11    5.7667648e-11 
            -1.95                0                0       -16481.036     7.116796e-11    6.2641448e-11        3518.9644     7.116796e-11    6.2641448e-11 
             -1.9                0                0        -16450.49    6.7757355e-11   -1.1368684e-13        3549.5104    6.7757355e-11   -1.1368684e-13 
            -1.85                0                0       -16420.906    6.7302608e-11    6.7757355e-11        3579.0936    6.7302608e-11    6.7757355e-11 
             -1.8                0                0       -16392.268    5.8889782e-11    7.4578566e-11        3607.7323    5.8889782e-11    7.4578566e-11 
            -1.75                0                0       -16364.557    4.5702109e-11    7.4578566e-11        3635.4426    4.5702109e-11    7.4578566e-11 
             -1.7                0                0       -16337.722    2.3646862e-11    5.7298166e-11        3662.2775    2.3646862e-11    5.7298166e-11 
            -1.65                0                0       -16311.746    5.0022209e-12    8.8220986e-11         3688.254    5.0022209e-12    8.8220986e-11 
             -1.6                0                0       -16286.634    7.2759576e-12     9.094947e-11        3713.3664    7.2759576e-12     9.094947e-11 
            -1.55                0                0        -16262.38    4.5474735e-13     1.027729e-10        3737.6198    4.5474735e-13     1.027729e-10 
             -1.5                0                0       -16238.947   -5.4569682e-12    1.3096724e-10        3761.0534   -5.4569682e-12    1.3096724e-10 
            -1.45                0                0       -16216.333   -2.3625546e-11    1.0004442e-10        3783.6668   -2.3625546e-11    1.0004442e-10 
             -1.4                0                0       -16194.551    1.8189894e-12    4.3200998e-11        3805.4487    1.8189894e-12    4.3200998e-11 
            -1.35                0                0       -16173.667     9.094947e-13    7.8671292e-11         3826.333     9.094947e-13    7.8671292e-11 
             -1.3                0                0       -16153.536    2.7284841e-12    3.2287062e-11        3846.4639    2.7284841e-12    3.2287062e-11 
            -1.25                0                0       -16134.171    5.9117156e-12   -1.3642421e-12        3865.8291    5.9117156e-12   -1.3642421e-12 
             -1.2                0                0       -16115.678    -9.777068e-12    1.7280399e-11        3884.3223    -9.777068e-12    1.7280399e-11 
            -1.15                0                0       -16098.006    2.4783731e-11    1.3642421e-11         3901.994    2.4783731e-11    1.3642421e-11 
             -1.1                0                0       -16081.229    2.1373125e-11   -4.5474735e-12        3918.7707    2.1373125e-11   -4.5474735e-12 
            -1.05                0                0       -16065.174    2.0918378e-11   -2.5465852e-11        3934.8258    2.0918378e-11   -2.5465852e-11 
               -1                0                0       -16049.999    2.8194336e-11    3.0013325e-11        3950.0011    2.8194336e-11    3.0013325e-11 
            -0.95                0                0       -16035.609    4.8657967e-11    -9.094947e-12         3964.391    4.8657967e-11    -9.094947e-12 
             -0.9                0                0       -16022.012     2.228262e-11    -1.036824e-10        3977.9878     2.228262e-11    -1.036824e-10 
            -0.85                0                0       -16009.028   -8.8675733e-12    -6.002665e-11        3990.9725   -8.8675733e-12    -6.002665e-11 
             -0.8                0                0       -15996.853    3.8198777e-11   -1.6643753e-10         4003.147    3.8198777e-11   -1.6643753e-10 
            -0.75                0                0       -15985.436    1.4779289e-11   -1.3596946e-10        4014.5642    1.4779289e-11   -1.3596946e-10 
             -0.7                0                0       -15974.675   -1.2278178e-11   -1.5075585e-10        4025.3246   -1.2278178e-11   -1.5075585e-10 
            -0.65                0                0       -15964.596   -2.9558578e-11   -1.6189006e-10         4035.404   -2.9558578e-11   -1.6189006e-10 
             -0.6                0                0       -15955.431   -2.2737368e-11   -1.5825208e-10        4044.5693   -2.2737368e-11   -1.5825208e-10 
            -0.55                0                0       -15947.097   -2.7284841e-12   -2.2555469e-10        4052.9031   -2.7284841e-12   -2.2555469e-10 
             -0.5                0                0       -15939.383   -5.4569682e-11   -1.3824319e-10        4060.6171   -5.4569682e-11   -1.3824319e-10 
            -0.45                0                0       -15932.385   -2.5465852e-11   -1.2732926e-10        4067.6154   -2.5465852e-11   -1.2732926e-10 
             -0.4                0                0       -15926.125    -6.002665e-11   -1.3824319e-10        4073.8753    -6.002665e-11   -1.3824319e-10 
            -0.35                0                0       -15920.599   -4.0017767e-11    -1.891749e-10        4079.4013   -4.0017767e-11    -1.891749e-10 
             -0.3                0                0        -15915.74   -6.9121597e-11   -1.8735591e-10        4084.2601   -6.9121597e-11   -1.8735591e-10 
            -0.25                0                0       -15911.631   -7.6397555e-11   -2.6375346e-10        4088.3687   -7.6397555e-11   -2.6375346e-10 
             -0.2                0                0       -15908.357   -1.0550139e-10   -3.2378011e-10        4091.6426   -1.0550139e-10   -3.2378011e-10 
            -0.15                0                0       -15905.947    -1.036824e-10   -4.5383786e-10        4094.0532    -1.036824e-10   -4.5383786e-10 
             -0.1                0                0       -15904.223   -9.1858965e-11   -5.4990323e-10        4095.7768   -9.1858965e-11   -5.4990323e-10 
            -0.05                0                0        -15903.15   -8.2081897e-11   -6.4210326e-10        4096.8501   -8.2081897e-11   -6.4210326e-10 
                0                0                0       -15902.871   -7.8216544e-11   -7.9853635e-10        4097.1294   -7.8216544e-11   -7.9853635e-10 
             0.05                0                0        -15903.15   -8.1854523e-11   -9.6042641e-10        4096.8501   -8.1854523e-11   -9.6042641e-10 
              0.1                0                0       -15904.223   -5.6388672e-11   -1.2478267e-09        4095.7768   -5.6388672e-11   -1.2478267e-09 
             0.15                0                0       -15905.947   -4.5474735e-11   -1.5043042e-09        4094.0532   -4.5474735e-11   -1.5043042e-09 
              0.2                0                0       -15908.357   -7.6397555e-11   -1.7744242e-09        4091.6426   -7.6397555e-11   -1.7744242e-09 
             0.25                0                0       -15911.631   -5.6388672e-11    -2.066372e-09        4088.3687   -5.6388672e-11    -2.066372e-09 
              0.3                0                0        -15915.74   -5.2750693e-11   -2.4883775e-09        4084.2601   -5.2750693e-11   -2.4883775e-09 
             0.35                0                0       -15920.599   -3.4560799e-11   -2.8421709e-09        4079.4013   -3.4560799e-11   -2.8421709e-09 
              0.4                0                0       -15926.125   -3.2741809e-11   -3.3364813e-09        4073.8753   -3.2741809e-11   -3.3364813e-09 
             0.45                0                0       -15932.385   -4.7293724e-11   -3.8357939e-09        4067.6154   -4.7293724e-11   -3.8357939e-09 
              0.5                0                0       -15939.383   -7.2759576e-11   -4.5208708e-09        4060.6171   -7.2759576e-11   -4.5208708e-09 
             0.55                0                0       -15947.097   -3.6379788e-11   -5.2415317e-09        4052.9031   -3.6379788e-11   -5.2415317e-09 
              0.6                0                0       -15955.431   -6.9121597e-11   -6.0008176e-09        4044.5693   -6.9121597e-11   -6.0008176e-09 
             0.65                0                0       -15964.596   -6.5483619e-11   -6.9715611e-09         4035.404   -6.5483619e-11   -6.9715611e-09 
              0.7                0                0       -15974.675   -9.0039975e-11   -8.0088682e-09        4025.3246   -9.0039975e-11   -8.0088682e-09 
             0.75                0                0       -15985.436   -1.0504664e-10   -9.2666141e-09        4014.5642   -1.0504664e-10   -9.2666141e-09 
              0.8                0                0       -15996.853   -1.0231815e-10   -1.0570602e-08         4003.147   -1.0231815e-10   -1.0570602e-08 
             0.85                0                0       -16009.028   -8.1854523e-11   -1.2264081e-08        3990.9725   -8.1854523e-11   -1.2264081e-08 
              0.9                0                0       -16022.012   -7.6397555e-11   -1.4043508e-08        3977.9878   -7.6397555e-11   -1.4043508e-08 
             0.95                0                0       -16035.609   -7.6397555e-11   -1.6239937e-08         3964.391   -7.6397555e-11   -1.6239937e-08 
                1                0                0       -16049.999   -4.9112714e-11   -1.8716491e-08        3950.0011   -4.9112714e-11   -1.8716491e-08 
             1.05                0                0       -16065.174   -4.9112714e-11   -2.1570486e-08        3934.8258   -4.9112714e-11   -2.1570486e-08 
              1.1                0                0       -16081.229    -4.638423e-11   -2.4646852e-08        3918.7707    -4.638423e-11   -2.4646852e-08 
             1.15                0                0       -16098.006   -4.0927262e-11   -2.8424893e-08         3901.994   -4.0927262e-11   -2.8424893e-08 
