%    UNITS: X,Y,Z in m;  Magnetic Field Intensity in Amps/meter
%           X (m)            Y (m)            Z (m)        RealScatX        RealScatY        RealScatZ         RealTotX         RealTotY         RealTotZ
      0.000541667      0.010569226      0.000593555       -6.3302601       0.19690918     0.0070554195        1.6697399       0.19690918     0.0070554195 
      0.000541667      0.010670175    0.00059922417       -6.3093333       0.18374061     0.0080561572        1.6906667       0.18374061     0.0080561572 
      0.000541667      0.010771124    0.00060489333       -6.2896887       0.17215161     0.0091125561        1.7103113       0.17215161     0.0091125561 
      0.000541667      0.010872073     0.0006105625       -6.2680382       0.16166009      0.008786333        1.7319618       0.16166009      0.008786333 
      0.000541667      0.010973022    0.00061623166       -6.2453755       0.15301577      0.008492735        1.7546245       0.15301577      0.008492735 
      0.000541667      0.011073971    0.00062190083       -6.2217437       0.14632272     0.0080991929        1.7782563       0.14632272     0.0080991929 
      0.000541667      0.011174919    0.00062756999       -6.1981191       0.14120995     0.0079208196        1.8018809       0.14120995     0.0079208196 
      0.000541667      0.011275868    0.00063323916       -6.1745661       0.13698567     0.0076924077        1.8254339       0.13698567     0.0076924077 
      0.000541667      0.011376817    0.00063890832       -6.1509016       0.13347142     0.0074956253        1.8490984       0.13347142     0.0074956253 
      0.000541667      0.011477766    0.00064457749       -6.1273778       0.13062502      0.007385651        1.8726222       0.13062502      0.007385651 
      0.000541667      0.011578715    0.00065024665       -6.1040134       0.12819034     0.0072492569        1.8959866       0.12819034     0.0072492569 
      0.000541667      0.011679664    0.00065591582       -6.0807742       0.12616844      0.007147861        1.9192258       0.12616844      0.007147861 
      0.000541667      0.011780613    0.00066158498       -6.0578601       0.12425179     0.0070549807        1.9421399       0.12425179     0.0070549807 
      0.000541667      0.011881562    0.00066725415       -6.0351487       0.12264726     0.0069530045        1.9648513       0.12264726     0.0069530045 
      0.000541667      0.011982511    0.00067292331       -6.0126633       0.12118322     0.0068712102        1.9873367       0.12118322     0.0068712102 
      0.000541667       0.01208346    0.00067859248       -5.9903368       0.11985048     0.0067848569        2.0096632       0.11985048     0.0067848569 
      0.000541667      0.012184408    0.00068426164       -5.9682017       0.11860145     0.0067140817        2.0317983       0.11860145     0.0067140817 
      0.000541667      0.012285357    0.00068993081       -5.9462088       0.11745391     0.0066601738        2.0537912       0.11745391     0.0066601738 
      0.000541667      0.012386306    0.00069559997       -5.9244377       0.11635382     0.0065889039        2.0755623       0.11635382     0.0065889039 
      0.000541667      0.012487255    0.00070126914       -5.9028503       0.11530428     0.0065233942        2.0971497       0.11530428     0.0065233942 
      0.000541667      0.012588204     0.0007069383       -5.8814234       0.11428945     0.0064703121        2.1185766       0.11428945     0.0064703121 
      0.000541667      0.012689153    0.00071260747       -5.8601854       0.11330877     0.0064113927        2.1398146       0.11330877     0.0064113927 
      0.000541667      0.012790102    0.00071827663       -5.8391395        0.1123742     0.0063582993        2.1608605        0.1123742     0.0063582993 
      0.000541667      0.012891051     0.0007239458       -5.8182253       0.11143579     0.0063148975        2.1817747       0.11143579     0.0063148975 
      0.000541667         0.012992    0.00072961496       -5.7974695       0.11052528     0.0062573222        2.2025305       0.11052528     0.0062573222 
      0.000541667      0.013092949    0.00073528413       -5.7769004       0.10965542     0.0061813667        2.2230996       0.10965542     0.0061813667 
      0.000541667      0.013193897    0.00074095329       -5.7564939       0.10879822     0.0061282689        2.2435061       0.10879822     0.0061282689 
