%           X (m)            Y (m)            Z (m)         RealPolX         RealPolY         RealPolZ
      0.053431522     0.0082555609     0.0051873127        1617.5184        8.2697395        4.7078005 
      0.053431522     0.0092028625     0.0032202209        1618.3951        9.2467438        2.3587479 
      0.053431522      0.009688694     0.0010916536        1535.1178        9.5050999       0.54971513 
      0.051242391     0.0010916536      0.009688694        1561.2536       0.52871934        9.0955234 
      0.051242391     0.0032202209     0.0092028625        1645.9546        2.2630151        8.8465528 
      0.051242391     0.0051873127     0.0082555609        1645.0702        4.5093725        7.9109668 
      0.051242391     0.0068942911     0.0068942911        1645.0539        6.4329306        6.4329306 
      0.051242391     0.0082555609     0.0051873127        1645.0702        7.9109668        4.5093725 
      0.051242391     0.0092028625     0.0032202209        1645.9546        8.8465528        2.2630151 
      0.051242391      0.009688694     0.0010916536        1561.2536        9.0955234       0.52871934 
      0.049053261     0.0010916536      0.009688694        1586.2415       0.50585451        8.6849543 
      0.049053261     0.0032202209     0.0092028625         1672.301          2.16307        8.4465689 
      0.049053261     0.0051873127     0.0082555609        1671.4054        4.3074832        7.5529564 
      0.049053261     0.0068942911     0.0068942911        1671.3901        6.1426297        6.1426297 
      0.049053261     0.0082555609     0.0051873127        1671.4054        7.5529564        4.3074832 
      0.049053261     0.0092028625     0.0032202209         1672.301        8.4465689          2.16307 
      0.049053261      0.009688694     0.0010916536        1586.2415        8.6849543       0.50585451 
       0.04686413     0.0010916536      0.009688694        1610.0782       0.48234629        8.2750844 
       0.04686413     0.0032202209     0.0092028625        1697.4324        2.0617974        8.0477094 
       0.04686413     0.0051873127     0.0082555609        1696.5248        4.1048137        7.1961717 
       0.04686413     0.0068942911     0.0068942911        1696.5099         5.852769         5.852769 
       0.04686413     0.0082555609     0.0051873127        1696.5248        7.1961717        4.1048137 
       0.04686413     0.0092028625     0.0032202209        1697.4324        8.0477094        2.0617974 
       0.04686413      0.009688694     0.0010916536        1610.0782        8.2750844       0.48234629 
         0.044675     0.0010916536      0.009688694        1632.7658       0.45868673        7.8669162 
         0.044675     0.0032202209     0.0092028625        1721.3519        1.9603965        7.6506681 
         0.044675     0.0051873127     0.0082555609        1720.4324         3.902572        6.8410951 
         0.044675     0.0068942911     0.0068942911        1720.4176        5.5640919        5.5640919 
         0.044675     0.0082555609     0.0051873127        1720.4324        6.8410951         3.902572 
         0.044675     0.0092028625     0.0032202209        1721.3519        7.6506681        1.9603965 
         0.044675      0.009688694     0.0010916536        1632.7658        7.8669162       0.45868673 
       0.04248587     0.0010916536      0.009688694        1654.3095        0.4350805        7.4610223 
       0.04248587     0.0032202209     0.0092028625        1744.0653        1.8593856        7.2558912 
       0.04248587     0.0051873127     0.0082555609        1743.1342        3.7013241        6.4880702 
       0.04248587     0.0068942911     0.0068942911        1743.1195        5.2770172        5.2770172 
       0.04248587     0.0082555609     0.0051873127        1743.1342        6.4880702        3.7013241 
       0.04248587     0.0092028625     0.0032202209        1744.0653        7.2558912        1.8593856 
       0.04248587      0.009688694     0.0010916536        1654.3095        7.4610223        0.4350805 
      0.040296739     0.0010916536      0.009688694         1674.716       0.41162672        7.0577028 
      0.040296739     0.0032202209     0.0092028625        1765.5797         1.759019        6.8636171 
      0.040296739     0.0051873127     0.0082555609        1764.6375        3.5013534        6.1372842 
      0.040296739     0.0068942911     0.0068942911        1764.6228        4.9917633        4.9917633 
      0.040296739     0.0082555609     0.0051873127        1764.6375        6.1372842        3.5013534 
      0.040296739     0.0092028625     0.0032202209        1765.5797        6.8636171         1.759019 
      0.040296739      0.009688694     0.0010916536         1674.716        7.0577028       0.41162672 
      0.038107609     0.0010916536      0.009688694        1693.9928        0.3884079        6.6570799 
      0.038107609     0.0032202209     0.0092028625        1785.9029        1.6594921         6.473916 
      0.038107609     0.0051873127     0.0082555609          1784.95        3.3028445        5.7887755 
      0.038107609     0.0068942911     0.0068942911        1784.9351        4.7084229        4.7084229 
      0.038107609     0.0082555609     0.0051873127          1784.95        5.7887755        3.3028445 
      0.038107609     0.0092028625     0.0032202209        1785.9029         6.473916        1.6594921 
      0.038107609      0.009688694     0.0010916536        1693.9928        6.6570799        0.3884079 
      0.035918478     0.0010916536      0.009688694        1712.1478       0.36556864        6.2591541 
      0.035918478     0.0032202209     0.0092028625         1805.043        1.5611208        6.0866952 
      0.035918478     0.0051873127     0.0082555609        1804.0796        3.1060331        5.4424158 
      0.035918478     0.0068942911     0.0068942911        1804.0643        4.4270078        4.4270078 
      0.035918478     0.0082555609     0.0051873127        1804.0796        5.4424158        3.1060331 
      0.035918478     0.0092028625     0.0032202209         1805.043        6.0866952        1.5611208 
      0.035918478      0.009688694     0.0010916536        1712.1478        6.2591541       0.36556864 
      0.033729348     0.0010916536      0.009688694        1729.1894       0.34345832         5.863829 
      0.033729348     0.0032202209     0.0092028625        1823.0083        1.4646538        5.7016325 
      0.033729348     0.0051873127     0.0082555609        1822.0335        2.9114469        5.0978064 
      0.033729348     0.0068942911     0.0068942911        1822.0173        4.1474778        4.1474778 
      0.033729348     0.0082555609     0.0051873127        1822.0335        5.0978064        2.9114469 
      0.033729348     0.0092028625     0.0032202209        1823.0083        5.7016325        1.4646538 
      0.033729348      0.009688694     0.0010916536        1729.1894         5.863829       0.34345832 
      0.031540217     0.0010916536      0.009688694         1745.127       0.32297578        5.4708984 
      0.031540217     0.0032202209     0.0092028625        1839.8069        1.3720169        5.3179436 
      0.031540217     0.0051873127     0.0082555609        1838.8182        2.7204508         4.753967 
      0.031540217     0.0068942911     0.0068942911        1838.7995        3.8697594        3.8697594 
      0.031540217     0.0082555609     0.0051873127        1838.8182         4.753967        2.7204508 
      0.031540217     0.0092028625     0.0032202209        1839.8069        5.3179436        1.3720169 
      0.031540217      0.009688694     0.0010916536         1745.127        5.4708984       0.32297578 
      0.029351087     0.0010916536      0.009688694        1759.9729       0.30646811        5.0799626 
      0.029351087     0.0032202209     0.0092028625        1855.4478         1.288208        4.9337375 
      0.029351087     0.0051873127     0.0082555609        1854.4372        2.5365871         4.408513 
      0.029351087     0.0068942911     0.0068942911        1854.4124        3.5937576        3.5937576 
      0.029351087     0.0082555609     0.0051873127        1854.4372         4.408513        2.5365871 
      0.029351087     0.0092028625     0.0032202209        1855.4478        4.9337375         1.288208 
      0.029351087      0.009688694     0.0010916536        1759.9729        5.0799626       0.30646811 
      0.027161957     0.0010916536      0.009688694         1773.748       0.30022666        4.6901581 
      0.027161957     0.0032202209     0.0092028625        1869.9411        1.2262594        4.5442912 
      0.027161957     0.0051873127     0.0082555609        1868.8877        2.3687979        4.0556447 
      0.027161957     0.0068942911     0.0068942911        1868.8479         3.319364         3.319364 
      0.027161957     0.0082555609     0.0051873127        1868.8877        4.0556447        2.3687979 
      0.027161957     0.0092028625     0.0032202209        1869.9411        4.5442912        1.2262594 
      0.027161957      0.009688694     0.0010916536         1773.748        4.6901581       0.30022666 
      0.024972826     0.0010916536      0.009688694        1786.4972       0.32251639          4.29926 
      0.024972826     0.0032202209     0.0092028625        1883.2976        1.2208889        4.1372813 
      0.024972826     0.0051873127     0.0082555609        1882.1498        2.2379561        3.6820512 
      0.024972826     0.0068942911     0.0068942911        1882.0787        3.0464614        3.0464614 
      0.024972826     0.0082555609     0.0051873127        1882.1498        3.6820512        2.2379561 
      0.024972826     0.0092028625     0.0032202209        1883.2976        4.1372813        1.2208889 
      0.024972826      0.009688694     0.0010916536        1786.4972          4.29926        0.3225164 
      0.022783696     0.0010916536      0.009688694         1798.355       0.44401232        3.8991379 
      0.022783696     0.0032202209     0.0092028625        1895.4944        1.3748027        3.6765921 
      0.022783696     0.0051873127     0.0082555609        1894.1553        2.1776097        3.2664537 
      0.022783696     0.0068942911     0.0068942911        1894.0603          2.77493          2.77493 
      0.022783696     0.0082555609     0.0051873127        1894.1553        3.2664537        2.1776097 
      0.022783696     0.0092028625     0.0032202209        1895.4944        3.6765921        1.3748027 
      0.022783696      0.009688694     0.0010916536         1798.355        3.8991379       0.44401232 
      0.020594565     0.0010916536      0.009688694        1809.8852          1.02015        3.4494172 
      0.020594565     0.0032202209     0.0092028625        1906.0637        1.9767286          3.06084 
      0.020594565     0.0051873127     0.0082555609        1904.8337        2.1289864        2.8453789 
      0.020594565     0.0068942911     0.0068942911        1904.7785        2.5045286        2.5045286 
      0.020594565     0.0082555609     0.0051873127        1904.8337        2.8453789        2.1289864 
      0.020594565     0.0092028625     0.0032202209        1906.0637          3.06084        1.9767286 
      0.020594565      0.009688694     0.0010916536        1809.8852        3.4494172          1.02015 
      0.074124038      0.001175627      0.010433978        587.60948       0.79441218        18.057888 
      0.074124038     0.0034679302      0.009910775        590.33312        3.7840139        17.781117 
      0.074124038     0.0055863368     0.0088906041        591.52042        8.3424732        16.055576 
      0.074124038     0.0074246212     0.0074246212        592.04806        12.751342        12.751342 
      0.074124038     0.0088906041     0.0055863368        591.52042        16.055576        8.3424732 
      0.074124038      0.009910775     0.0034679302        590.33312        17.781117        3.7840139 
      0.074124038      0.010433978      0.001175627        587.60948        18.057888       0.79441217 
      0.076322115      0.001175627      0.010433978        564.02603        1.2909145        16.541101 
      0.076322115     0.0034679302      0.009910775        564.90624        4.4078297         16.02511 
      0.076322115     0.0055863368     0.0088906041        565.30879        8.1649907        14.452856 
      0.076322115     0.0074246212     0.0074246212        565.61602        11.724973        11.724973 
      0.076322115     0.0088906041     0.0055863368        565.30879        14.452856        8.1649907 
      0.076322115      0.009910775     0.0034679302        564.90624         16.02511        4.4078297 
      0.076322115      0.010433978      0.001175627        564.02603        16.541101        1.2909145 
      0.078520192      0.001175627      0.010433978        540.07777         1.705787         16.95647 
      0.078520192     0.0034679302      0.009910775        540.26284        5.2108092        16.230646 
      0.078520192     0.0055863368     0.0088906041        540.18234        8.7782699        14.609847 
      0.078520192     0.0074246212     0.0074246212        540.35785        12.049685        12.049685 
      0.078520192     0.0088906041     0.0055863368        540.18234        14.609847        8.7782699 
      0.078520192      0.009910775     0.0034679302        540.26284        16.230646        5.2108092 
      0.078520192      0.010433978      0.001175627        540.07777         16.95647         1.705787 
      0.080718269      0.001175627      0.010433978        514.84497        1.9017661        17.554347 
      0.080718269     0.0034679302      0.009910775        514.81724        5.6735545        16.721419 
      0.080718269     0.0055863368     0.0088906041        514.51328        9.2808904        15.021624 
      0.080718269     0.0074246212     0.0074246212        514.59648        12.485315        12.485315 
      0.080718269     0.0088906041     0.0055863368        514.51328        15.021624        9.2808904 
      0.080718269      0.009910775     0.0034679302        514.81724        16.721419        5.6735545 
      0.080718269      0.010433978      0.001175627        514.84497        17.554347        1.9017661 
      0.082916346      0.001175627      0.010433978        488.36335        2.0394947        18.307569 
      0.082916346     0.0034679302      0.009910775        488.26339        6.0352973        17.404168 
      0.082916346     0.0055863368     0.0088906041        487.87925        9.7642133        15.620132 
      0.082916346     0.0074246212     0.0074246212         487.9176        13.025485        13.025485 
      0.082916346     0.0088906041     0.0055863368        487.87925        15.620132        9.7642133 
      0.082916346      0.009910775     0.0034679302        488.26339        17.404168        6.0352973 
      0.082916346      0.010433978      0.001175627        488.36335        18.307569        2.0394947 
      0.085114423      0.001175627      0.010433978        460.48603        2.1616598        19.182811 
      0.085114423     0.0034679302      0.009910775        460.37008        6.3758687        18.220938 
      0.085114423     0.0055863368     0.0088906041        459.96913        10.268615        16.346535 
      0.085114423     0.0074246212     0.0074246212        459.98828        13.650159        13.650159 
      0.085114423     0.0088906041     0.0055863368        459.96913        16.346535        10.268615 
      0.085114423      0.009910775     0.0034679302        460.37008        18.220938        6.3758687 
      0.085114423      0.010433978      0.001175627        460.48603        19.182811        2.1616598 
        0.0873125      0.001175627      0.010433978        430.98039        2.2868123        20.181144 
        0.0873125     0.0034679302      0.009910775        430.87584        6.7335891        19.161652 
        0.0873125     0.0055863368     0.0088906041        430.48699        10.821207        17.187512 
        0.0873125     0.0074246212     0.0074246212        430.49872        14.361559        14.361559 
        0.0873125     0.0088906041     0.0055863368        430.48699        17.187512        10.821207 
        0.0873125      0.009910775     0.0034679302        430.87584        19.161652        6.7335891 
        0.0873125      0.010433978      0.001175627        430.98039        20.181144        2.2868123 
      0.089510577      0.001175627      0.010433978        399.49772        2.4251344         21.31827 
      0.089510577     0.0034679302      0.009910775        399.42426        7.1309381        20.236181 
      0.089510577     0.0055863368     0.0088906041        399.06243        11.442491        18.149953 
      0.089510577     0.0074246212     0.0074246212        399.07224        15.171526        15.171526 
      0.089510577     0.0088906041     0.0055863368        399.06243        18.149953        11.442491 
      0.089510577      0.009910775     0.0034679302        399.42426        20.236181        7.1309381 
      0.089510577      0.010433978      0.001175627        399.49772         21.31827        2.4251344 
      0.091708654      0.001175627      0.010433978        365.49845        2.5855125        22.625784 
      0.091708654     0.0034679302      0.009910775        365.48008        7.5881834         21.47175 
      0.091708654     0.0055863368     0.0088906041        365.15488         12.15539        19.257712 
      0.091708654     0.0074246212     0.0074246212        365.16519        16.102964        16.102964 
      0.091708654     0.0088906041     0.0055863368        365.15488        19.257712         12.15539 
      0.091708654      0.009910775     0.0034679302        365.48008         21.47175        7.5881834 
      0.091708654      0.010433978      0.001175627        365.49845        22.625784        2.5855125 
      0.093906731      0.001175627      0.010433978        328.09286        2.7802647        24.161182 
      0.093906731     0.0034679302      0.009910775        328.17192        8.1323159        22.920909 
      0.093906731     0.0055863368     0.0088906041        327.88877        12.993158        20.558999 
      0.093906731     0.0074246212     0.0074246212        327.89802        17.197247        17.197247 
      0.093906731     0.0088906041     0.0055863368        327.88877        20.558999        12.993158 
      0.093906731      0.009910775     0.0034679302        328.17192        22.920909        8.1323159 
      0.093906731      0.010433978      0.001175627        328.09286        24.161182        2.7802647 
      0.096104808      0.001175627      0.010433978         285.5919        3.0433494        26.119943 
      0.096104808     0.0034679302      0.009910775        285.86462           8.8352        24.768346 
      0.096104808     0.0055863368     0.0088906041         285.6057         14.05446        22.225733 
      0.096104808     0.0074246212     0.0074246212        285.60327        18.594426        18.594426 
      0.096104808     0.0088906041     0.0055863368         285.6057        22.225733         14.05446 
      0.096104808      0.009910775     0.0034679302        285.86462        24.768346           8.8352 
      0.096104808      0.010433978      0.001175627         285.5919        26.119943        3.0433494 
      0.098302885      0.001175627      0.010433978        235.30263        3.3444043        28.245965 
      0.098302885     0.0034679302      0.009910775        235.96848        9.5848481        26.779977 
      0.098302885     0.0055863368     0.0088906041         235.6296        15.176082        24.055842 
      0.098302885     0.0074246212     0.0074246212        235.60686        20.112116        20.112116 
      0.098302885     0.0088906041     0.0055863368         235.6296        24.055842        15.176082 
      0.098302885      0.009910775     0.0034679302        235.96848        26.779977        9.5848481 
      0.098302885      0.010433978      0.001175627        235.30263        28.245965        3.3444043 
       0.10050096      0.001175627      0.010433978        153.63033        4.6979219        43.976398 
       0.10050096     0.0034679302      0.009910775        154.09395        14.352001        41.833388 
       0.10050096     0.0055863368     0.0088906041        153.88333        23.518234        37.454357 
       0.10050096     0.0074246212     0.0074246212        153.86683        31.272482        31.272482 
       0.10050096     0.0088906041     0.0055863368        153.88333        37.454357        23.518234 
       0.10050096      0.009910775     0.0034679302        154.09395        41.833388        14.352001 
       0.10050096      0.010433978      0.001175627        153.63033        43.976398        4.6979219 
       0.07063692     0.0098718085     0.0011122857        1045.7775         255.2466        19.918111 
       0.07222442      0.010244451     0.0011542724        708.08649        185.31752        18.536135 
       0.07063692     0.0093767948     0.0032810824        1068.0695        250.31268        75.168379 
       0.07222442      0.009730751      0.003404937        714.54102        178.69952        57.815036 
       0.07063692     0.0084115894     0.0052853519        1070.7692        223.62853        136.03118 
       0.07222442      0.008729111      0.005484864        717.34872        161.01947        97.919294 
       0.07063692     0.0070245919     0.0070245919        1071.2361        185.14457        185.14457 
       0.07222442     0.0072897569     0.0072897569        717.99081        133.35203        133.35203 
       0.07063692     0.0052853519     0.0084115894        1070.7692        136.03118        223.62853 
       0.07222442      0.005484864      0.008729111        717.34872        97.919294        161.01947 
       0.07063692     0.0032810824     0.0093767948        1068.0695        75.168379        250.31268 
       0.07222442      0.003404937      0.009730751        714.54102        57.815036        178.69952 
       0.07063692     0.0011122857     0.0098718085        1045.7775        19.918111         255.2466 
       0.07222442     0.0011542724      0.010244451        708.08649        18.536135        185.31752 
      0.018416667      0.009688694     0.0010916536         1820.938        3.0660415        1.0400152 
          0.01625      0.009688694     0.0010916536        1830.2064        2.7718911       0.29925868 
      0.014083333      0.009688694     0.0010916536        1837.7172        2.3974783       0.28053648 
      0.011916667      0.009688694     0.0010916536        1844.1496        2.0291959       0.21660972 
          0.00975      0.009688694     0.0010916536        1849.5691        1.6496221       0.26079654 
     0.0075833333      0.009688694     0.0010916536        1854.2513        1.2520916       0.47077357 
     0.0054166667      0.009688694     0.0010916536        1858.8625       0.79882634        1.1804228 
          0.00325      0.009688694     0.0010916536        1865.4672       0.16951647        3.4559955 
     0.0010833333      0.009688694     0.0010916536        1882.6742       -1.2525258        12.775309 
      0.018416667     0.0092028625     0.0032202209        1914.9498        2.6795712        1.9196671 
          0.01625     0.0092028625     0.0032202209        1923.2257        2.5968982        1.0198225 
      0.014083333     0.0092028625     0.0032202209        1930.8963        2.2624085       0.84283091 
      0.011916667     0.0092028625     0.0032202209        1937.4184        1.9139158       0.70904621 
          0.00975     0.0092028625     0.0032202209        1942.9086        1.5016228       0.76027138 
     0.0075833333     0.0092028625     0.0032202209        1947.3569       0.97682321        1.1352086 
     0.0054166667     0.0092028625     0.0032202209        1950.6225        0.1709559        2.3151018 
          0.00325     0.0092028625     0.0032202209        1951.4945       -1.3224789        5.4611513 
     0.0010833333     0.0092028625     0.0032202209        1940.1211       -4.5724717        13.627615 
      0.018416667     0.0082555609     0.0051873127        1914.2348        2.5174902         1.938979 
          0.01625     0.0082555609     0.0051873127        1922.5866        2.2752472        1.6192418 
      0.014083333     0.0082555609     0.0051873127        1930.0103        2.0116464        1.3354687 
      0.011916667     0.0082555609     0.0051873127        1936.4071        1.6874574        1.1500999 
          0.00975     0.0082555609     0.0051873127        1941.6656        1.2973712        1.0712706 
     0.0075833333     0.0082555609     0.0051873127        1945.6309       0.77905425        1.1978789 
     0.0054166667     0.0082555609     0.0051873127         1947.948      0.021825829        1.7057633 
          0.00325     0.0082555609     0.0051873127        1947.8086      -0.97376079        2.5936935 
     0.0010833333     0.0082555609     0.0051873127        1946.0017      -0.81116014        1.6384336 
      0.018416667     0.0068942911     0.0068942911        1914.2622        2.2367323        2.2367323 
          0.01625     0.0068942911     0.0068942911        1922.6431        1.9714108        1.9714108 
      0.014083333     0.0068942911     0.0068942911         1930.027        1.7068308        1.7068308 
      0.011916667     0.0068942911     0.0068942911        1936.3629        1.4429951        1.4429951 
          0.00975     0.0068942911     0.0068942911        1941.5287        1.1797858        1.1797858 
     0.0075833333     0.0068942911     0.0068942911        1945.3192       0.91708775       0.91708775 
     0.0054166667     0.0068942911     0.0068942911        1947.4061       0.65478123       0.65478123 
          0.00325     0.0068942911     0.0068942911        1947.7081       0.39272577       0.39272577 
     0.0010833333     0.0068942911     0.0068942911        1947.1488       0.13070166       0.13070166 
      0.018416667     0.0051873127     0.0082555609        1914.2348         1.938979        2.5174902 
          0.01625     0.0051873127     0.0082555609        1922.5866        1.6192418        2.2752472 
      0.014083333     0.0051873127     0.0082555609        1930.0103        1.3354687        2.0116464 
      0.011916667     0.0051873127     0.0082555609        1936.4071        1.1500999        1.6874574 
          0.00975     0.0051873127     0.0082555609        1941.6656        1.0712706        1.2973712 
     0.0075833333     0.0051873127     0.0082555609        1945.6309        1.1978789       0.77905426 
     0.0054166667     0.0051873127     0.0082555609         1947.948        1.7057633      0.021825829 
          0.00325     0.0051873127     0.0082555609        1947.8086        2.5936935      -0.97376079 
     0.0010833333     0.0051873127     0.0082555609        1946.0017        1.6384336      -0.81116014 
      0.018416667     0.0032202209     0.0092028625        1914.9498        1.9196671        2.6795712 
          0.01625     0.0032202209     0.0092028625        1923.2257        1.0198225        2.5968982 
      0.014083333     0.0032202209     0.0092028625        1930.8963       0.84283091        2.2624085 
      0.011916667     0.0032202209     0.0092028625        1937.4184       0.70904621        1.9139158 
          0.00975     0.0032202209     0.0092028625        1942.9086       0.76027138        1.5016228 
     0.0075833333     0.0032202209     0.0092028625        1947.3569        1.1352086       0.97682321 
     0.0054166667     0.0032202209     0.0092028625        1950.6225        2.3151018        0.1709559 
          0.00325     0.0032202209     0.0092028625        1951.4945        5.4611513       -1.3224789 
     0.0010833333     0.0032202209     0.0092028625        1940.1211        13.627615       -4.5724717 
      0.018416667     0.0010916536      0.009688694         1820.938        1.0400152        3.0660415 
          0.01625     0.0010916536      0.009688694        1830.2064       0.29925868        2.7718911 
      0.014083333     0.0010916536      0.009688694        1837.7172       0.28053648        2.3974783 
      0.011916667     0.0010916536      0.009688694        1844.1496       0.21660972        2.0291959 
          0.00975     0.0010916536      0.009688694        1849.5691       0.26079654        1.6496221 
     0.0075833333     0.0010916536      0.009688694        1854.2513       0.47077357        1.2520916 
     0.0054166667     0.0010916536      0.009688694        1858.8625        1.1804228       0.79882634 
          0.00325     0.0010916536      0.009688694        1865.4672        3.4559955       0.16951647 
     0.0010833333     0.0010916536      0.009688694        1882.6742        12.775309       -1.2525258 

