%          X (in)           Y (in)           Z (in)         RealPolX         RealPolY         RealPolZ
        2.7792273      -0.36473017      -0.11850802        2902097.2       -22959.582       -7460.0203 
        2.7792273      -0.22541564      -0.31025802        2902097.2       -14189.802       -19530.587 
        2.7792273                0          -0.3835        2902097.2   -4.6577769e-08       -24141.133 
        2.7792273       0.22541564      -0.31025802        2902097.2        14189.802       -19530.587 
        2.7792273       0.36473017      -0.11850802        2902097.2        22959.582       -7460.0203 
        2.5876818      -0.36473017      -0.11850802        3060122.8       -23155.716       -7523.7487 
        2.5876818      -0.22541564      -0.31025802        3060122.8       -14311.019       -19697.429 
        2.5876818                0          -0.3835        3060122.8     1.153428e-07       -24347.361 
        2.5876818       0.22541564      -0.31025802        3060122.8        14311.019       -19697.429 
        2.5876818       0.36473017      -0.11850802        3060122.8        23155.716       -7523.7487 
        2.3961364      -0.36473017      -0.11850802        3212708.7       -21470.407       -6976.1588 
        2.3961364      -0.22541564      -0.31025802        3212708.7       -13269.441       -18263.819 
        2.3961364                0          -0.3835        3212708.7   -1.9107683e-08       -22575.322 
        2.3961364       0.22541564      -0.31025802        3212708.7        13269.441       -18263.819 
        2.3961364       0.36473017      -0.11850802        3212708.7        21470.407       -6976.1588 
        2.2045909      -0.36473017      -0.11850802        3353235.3       -19600.201       -6368.4918 
        2.2045909      -0.22541564      -0.31025802        3353235.3        -12113.59       -16672.927 
        2.2045909                0          -0.3835        3353235.3   -1.3028311e-07       -20608.871 
        2.2045909       0.22541564      -0.31025802        3353235.3         12113.59       -16672.927 
        2.2045909       0.36473017      -0.11850802        3353235.3        19600.201       -6368.4918 
        2.0130455      -0.36473017      -0.11850802          3480945       -17718.286       -5757.0205 
        2.0130455      -0.22541564      -0.31025802          3480945       -10950.503       -15072.075 
        2.0130455                0          -0.3835          3480945   -6.6644799e-08       -18630.109 
        2.0130455       0.22541564      -0.31025802          3480945        10950.503       -15072.075 
        2.0130455       0.36473017      -0.11850802          3480945        17718.286       -5757.0205 
           1.8215      -0.36473017      -0.11850802        3595896.3       -15870.481        -5156.632 
           1.8215      -0.22541564      -0.31025802        3595896.3       -9808.4966       -13500.238 
           1.8215                0          -0.3835        3595896.3     5.823265e-09       -16687.211 
           1.8215       0.22541564      -0.31025802        3595896.3        9808.4966       -13500.238 
           1.8215       0.36473017      -0.11850802        3595896.3        15870.481        -5156.632 
        1.6299545      -0.36473017      -0.11850802        3698354.7       -14067.535       -4570.8193 
        1.6299545      -0.22541564      -0.31025802        3698354.7       -8694.2147        -11966.56 
