%           X (m)            Y (m)            Z (m)         RealPolX         RealPolY         RealPolZ       RealFieldX       RealFieldY       RealFieldZ        RealFluxX        RealFluxY        RealFluxZ            |Pol|          |Field|           |Flux|
      0.068755435     0.0010916536      0.009688694        1183.9666       0.21305568        8.3196715        1.1851518    0.00021326895     0.0083279994     0.0014893056    2.6800166e-07    1.0465273e-05        1183.9959         1.185181     0.0014893424 
      0.066566304     0.0010916536      0.009688694        1208.1752       0.80895523        9.1776557        1.2093846    0.00080976499     0.0091868426     0.0015197575    1.0175807e-06    1.1544527e-05        1208.2103        1.2094197     0.0015198017 
      0.064377174     0.0010916536      0.009688694        1234.3575       0.92165587          9.12251        1.2355931    0.00092257845     0.0091316416     0.0015526921    1.1593463e-06    1.1475159e-05        1234.3916        1.2356272     0.0015527349 
      0.062188043     0.0010916536      0.009688694        1260.4176       0.93317862        8.9114726        1.2616793    0.00093411273      0.008920393      0.001585473    1.1738407e-06    1.1209696e-05        1260.4495        1.2617112      0.001585513 
      0.059998913     0.0010916536      0.009688694        1285.8566       0.91602612         8.630881        1.2871437    0.00091694307     0.0086395205     0.0016174725    1.1522646e-06    1.0856742e-05        1285.8859         1.287173     0.0016175093 
      0.057809783     0.0010916536      0.009688694        1310.4752       0.88753635         8.318457        1.3117869    0.00088842478     0.0083267837     0.0016484401    1.1164275e-06    1.0463745e-05        1310.5019        1.3118137     0.0016484737 
      0.055620652     0.0010916536      0.009688694        1334.1821       0.85435417        7.9906283        1.3355176    0.00085520938     0.0079986269     0.0016782609    1.0746878e-06    1.0051371e-05        1334.2063        1.3355418     0.0016782914 
      0.053431522     0.0010916536      0.009688694        1356.9344       0.81922886        7.6556624        1.3582927    0.00082004891     0.0076633258     0.0017068809    1.0305038e-06    9.6300192e-06        1356.9562        1.3583146     0.0017069084 
      0.051242391     0.0010916536      0.009688694         1378.713       0.78336267        7.3180437        1.3800931    0.00078414682      0.007325369     0.0017342761    9.8538795e-07    9.2053302e-06        1378.7327        1.3801128     0.0017343009 
      0.049053261     0.0010916536      0.009688694        1399.5116       0.74730888        6.9803172        1.4009125    0.00074805693     0.0069873045     0.0017604385    9.4003607e-07    8.7805058e-06        1399.5292        1.4009301     0.0017604607 
       0.04686413     0.0010916536      0.009688694        1419.3307       0.71133431         6.643957        1.4207515    0.00071204636     0.0066506076      0.001785369    8.9478384e-07       8.3574e-06        1419.3465        1.4207672     0.0017853887 
         0.044675     0.0010916536      0.009688694        1438.1751       0.67557219        6.3098118        1.4396147    0.00067624844     0.0063161279     0.0018090732    8.4979886e-07    7.9370804e-06        1438.1891        1.4396287     0.0018090908 
       0.04248587     0.0010916536      0.009688694        1456.0515       0.64008961        5.9783505         1.457509    0.00064073034     0.0059843348     0.0018315598    8.0516549e-07    7.5201369e-06        1456.0639        1.4575214     0.0018315755 
      0.040296739     0.0010916536      0.009688694        1472.9679        0.6049194        5.6498043        1.4744424    0.00060552493     0.0056554598     0.0018528389    7.6092507e-07    7.1068604e-06        1472.9789        1.4744533     0.0018528527 
      0.038107609     0.0010916536      0.009688694        1488.9329        0.5700775        5.3242526        1.4904233    0.00057064815     0.0053295822     0.0018729212    7.1709761e-07    6.6973505e-06        1488.9425        1.4904329     0.0018729333 
      0.035918478     0.0010916536      0.009688694        1503.9551       0.53557582        5.0016753        1.5054605    0.00053611193      0.005006682     0.0018918175    6.7369812e-07    6.2915821e-06        1503.9635        1.5054689     0.0018918281 
      0.033729348     0.0010916536      0.009688694        1518.0431       0.50143919        4.6819863        1.5195626    0.00050194113      0.004686673     0.0019095387    6.3075783e-07     5.889447e-06        1518.0504        1.5195699     0.0019095479 
      0.031540217     0.0010916536      0.009688694        1531.2053       0.46773965        4.3650521         1.532738    0.00046820786     0.0043694216     0.0019260954    5.8836734e-07    5.4907771e-06        1531.2116        1.5327443     0.0019261033 
      0.029351087     0.0010916536      0.009688694        1543.4501       0.43468049        4.0506971        1.5449951    0.00043511561     0.0040547518     0.0019414981     5.467824e-07    5.0953514e-06        1543.4555        1.5450005     0.0019415049 
      0.027161957     0.0010916536      0.009688694        1554.7862       0.40282432        3.7386877        1.5563425    0.00040322755     0.0037424302     0.0019557577    5.0671068e-07    4.7028764e-06        1554.7907        1.5563471     0.0019557634 
      0.024972826     0.0010916536      0.009688694         1565.224       0.37381335         3.428658        1.5667908    0.00037418753     0.0034320901     0.0019688874    4.7021792e-07    4.3128916e-06        1565.2278        1.5667946     0.0019688922 
      0.022783696     0.0010916536      0.009688694        1574.7816        0.3539497        3.1197156        1.5763579      0.000354304     0.0031228384     0.0019809098    4.4523154e-07    3.9242745e-06        1574.7847        1.5763611     0.0019809138 
      0.020594565     0.0010916536      0.009688694        1583.5139       0.37404112        2.8080808         1.585099    0.00037441553     0.0028108916     0.0019918942    4.7050444e-07    3.5322706e-06        1583.5165        1.5851016     0.0019918974 
      0.074124038      0.001175627      0.010433978        512.19498        1.5616567        14.828309       0.51270768     0.0015632199      0.014843152    0.00064428748    1.9644001e-06    1.8652455e-05        512.41196       0.51292488    0.00064456041 
      0.076322115      0.001175627      0.010433978        491.60522        1.4938536        13.704559       0.49209732     0.0014953489      0.013718278    0.00061838773    1.8791108e-06    1.7238896e-05        491.79848       0.49229077    0.00061863082 
      0.078520192      0.001175627      0.010433978         471.1971        1.5797336        14.180661       0.47166877     0.0015813149      0.014194855    0.00059271645     1.987139e-06    1.7837782e-05        471.41308       0.47188496    0.00059298814 
      0.080718269      0.001175627      0.010433978        449.88648        1.6592592        14.786178       0.45033682     0.0016609201      0.014800979    0.00056590994    2.0871737e-06    1.8599459e-05        450.13246       0.45058305    0.00056621935 
      0.082916346      0.001175627      0.010433978        427.49877        1.7461995        15.516485        0.4279267     0.0017479474      0.015532017    0.00053774855    2.1965355e-06    1.9518109e-05        427.78384       0.42821205    0.00053810713 
      0.085114423      0.001175627      0.010433978        403.83997        1.8421722        16.349796       0.40424421     0.0018440162      0.016366162    0.00050798826    2.3172592e-06    2.0566326e-05          404.175       0.40457958    0.00050840969 
        0.0873125      0.001175627      0.010433978        378.68018        1.9492912        17.290513       0.37905924     0.0019512424      0.017307821    0.00047633989    2.4520035e-06    2.1749649e-05        379.07973       0.37945919    0.00047684248 
      0.089510577      0.001175627      0.010433978        351.70179        2.0700929        18.354575       0.35205384     0.0020721651      0.018372948     0.0004424039    2.6039594e-06    2.3088127e-05        352.18649       0.35253903    0.00044301361 
      0.091708654      0.001175627      0.010433978         322.4243        2.2083744        19.571499       0.32274705      0.002210585       0.01959109     0.0004055759     2.777903e-06     2.461889e-05        323.02531       0.32334866    0.00040633191 
      0.093906731      0.001175627      0.010433978        290.06063        2.3705741        20.993826       0.29035098      0.002372947      0.021014841     0.0003648658    2.9819331e-06    2.6408028e-05        290.82904       0.29112016    0.00036583238 
      0.096104808      0.001175627      0.010433978        253.12139        2.5774144        22.796068       0.25337476     0.0025799944      0.022818887    0.00031840012    3.2421166e-06    2.8675059e-05        254.15889        0.2544133    0.00031970518 
      0.098302885      0.001175627      0.010433978        209.21968        2.8042593        24.761155       0.20942911     0.0028070664      0.024785941    0.00026317638    3.5274636e-06    3.1146931e-05        210.69849        0.2109094    0.00026503657 
       0.10050096      0.001175627      0.010433978        136.98923        4.3363446        38.690257       0.13712635     0.0043406852      0.038728986    0.00017231806     5.454666e-06    4.8668279e-05        142.41414        0.1425567    0.00017914203 
       0.07063692     0.0011122857     0.0098718085        916.42595        24.222378        221.86164       0.91734329      0.024246625       0.22208372     0.0011527676    3.0469207e-05    0.00027907864        943.21039       0.94415454     0.0011864596 
       0.07222442     0.0011542724      0.010244451        617.68968        17.836422        160.14208       0.61830799      0.017854276       0.16030238    0.00077698873    2.2436345e-05    0.00020144191        638.36053       0.63899953    0.00080299049 
      0.018416667     0.0010916536      0.009688694        1591.3809       0.34523811        2.5053467        1.5929738    0.00034558369     0.0025078545       0.00200179    4.3427328e-07    3.1514629e-06        1591.3829        1.5929759     0.0020017925 
          0.01625     0.0010916536      0.009688694        1598.2788       0.24986709        2.2133376        1.5998787    0.00025011721     0.0022155532     0.0020104669    3.1430655e-07    2.7841462e-06        1598.2804        1.5998803     0.0020104688 
      0.014083333     0.0010916536      0.009688694        1604.2534       0.21791114        1.9154117        1.6058593    0.00021812927      0.001917329     0.0020179823    2.7410932e-07    2.4093867e-06        1604.2546        1.6058604     0.0020179837 
      0.011916667     0.0010916536      0.009688694        1609.3677       0.18240549        1.6190186        1.6109787    0.00018258808     0.0016206392     0.0020244156    2.2944695e-07    2.0365553e-06        1609.3686        1.6109795     0.0020244166 
          0.00975     0.0010916536      0.009688694        1613.6309       0.15663643        1.3224982        1.6152461    0.00015679322     0.0013238221     0.0020297781    1.9703217e-07    1.6635639e-06        1613.6314        1.6152467     0.0020297788 
     0.0075833333     0.0010916536      0.009688694        1617.0696        0.1456655        1.0250998        1.6186883    0.00014581131     0.0010261259     0.0020341037    1.8323189e-07    1.2894679e-06          1617.07        1.6186886     0.0020341041 
     0.0054166667     0.0010916536      0.009688694        1619.7442       0.17813682       0.72342218        1.6213655    0.00017831513    0.00072414633      0.002037468     2.240774e-07    9.0998911e-07        1619.7443        1.6213657     0.0020374682 
          0.00325     0.0010916536      0.009688694        1621.8313       0.34268432       0.40729527        1.6234547    0.00034302734    0.00040770297     0.0020400934    4.3106087e-07    5.1233466e-07        1621.8313        1.6234548     0.0020400935 
     0.0010833333     0.0010916536      0.009688694        1624.0916        1.1272719      0.022137509        1.6257174     0.0011284003    2.2159669e-05     0.0020429367    1.4179896e-06    2.7846661e-08         1624.092        1.6257177     0.0020429372 

